wins_difference,draws_difference,loses_difference,points_per_game_difference,result,goal_diff_pg_difference,ranking_difference
0.055437853107344615,-0.0858050847457627,0.030367231638418035,0.08000000000000007,2,0.10999999999999999,18.0
0.046704722366372575,0.023871302542812667,-0.07057602490918527,0.16000000000000014,1,0.19999999999999996,2.0
0.01212658976634129,0.018337769890564903,-0.030464359656906248,0.06000000000000005,1,-0.19000000000000006,10.0
0.25927889713679747,0.09544008483563096,-0.35471898197242846,0.8700000000000001,1,0.85,30.0
0.18353576248313086,0.01855600539811067,-0.20209176788124156,0.5700000000000001,1,1.1700000000000002,17.0
-0.2220744680851064,0.010970744680851074,0.21110372340425532,-0.6499999999999999,0,-1.1400000000000001,14.0
0.3204099821746881,-0.21702317290552586,-0.10338680926916222,0.7499999999999998,1,0.7700000000000001,1.0
-0.018394648829431426,0.005852842809364545,0.012541806020066881,-0.04999999999999982,1,-0.13000000000000012,-3.0
-0.07897286821705429,0.11482558139534882,-0.03585271317829458,-0.1200000000000001,0,0.08000000000000007,16.0
-0.08901432913590968,-0.006947459834997838,0.09596178897090751,-0.27,2,-0.97,-1.0
-0.5027117229870672,0.19816437213183147,0.3045473508552357,-1.3099999999999998,2,-1.7000000000000002,-29.0
-0.2320525783619818,0.08493427704752274,0.14711830131445908,-0.6100000000000003,2,-0.6599999999999999,-12.0
-0.16228619107217357,0.0917813934084272,0.07050479766374634,-0.3999999999999999,2,0.04999999999999982,-4.0
-0.23899059871350814,0.13211281543790201,0.10687778327560615,-0.5800000000000001,2,-1.0999999999999999,-10.0
-0.16922421142369992,0.13895993179880647,0.030264279624893434,-0.36999999999999966,2,-0.3900000000000001,-2.0
