,index,date,home_team,away_team,home_score,away_score
92,4989,1960-01-01,Morocco,Yugoslavia,0.0,5.0
93,4990,1960-01-03,Tunisia,Yugoslavia,1.0,5.0
94,4991,1960-01-06,Italy,Switzerland,3.0,0.0
95,4992,1960-01-08,Egypt,Yugoslavia,0.0,1.0
96,5003,1960-03-06,Brazil,Mexico,2.0,2.0
97,5004,1960-03-08,Costa Rica,Argentina,0.0,0.0
98,5005,1960-03-10,Argentina,Mexico,3.0,2.0
99,5006,1960-03-10,Costa Rica,Brazil,3.0,0.0
100,5007,1960-03-13,Argentina,Brazil,2.0,1.0
101,5008,1960-03-13,Spain,Italy,3.0,1.0
102,5009,1960-03-15,Brazil,Mexico,2.0,1.0
103,5010,1960-03-15,Costa Rica,Argentina,0.0,2.0
104,5011,1960-03-16,France,Chile,6.0,0.0
105,5012,1960-03-17,Argentina,Mexico,2.0,0.0
106,5013,1960-03-17,Costa Rica,Brazil,0.0,4.0
107,5014,1960-03-20,Argentina,Brazil,0.0,1.0
108,5015,1960-03-23,Germany,Chile,2.0,1.0
109,5017,1960-03-27,Belgium,Switzerland,3.0,1.0
110,5018,1960-03-30,Republic of Ireland,Chile,2.0,0.0
111,5020,1960-04-03,Netherlands,Bulgaria,4.0,2.0
112,5021,1960-04-06,Switzerland,Chile,4.0,2.0
113,5023,1960-04-09,Scotland,England,1.0,1.0
114,5024,1960-04-13,Belgium,Chile,1.0,1.0
115,5040,1960-04-29,Egypt,Brazil,0.0,5.0
116,5041,1960-05-01,Czechoslovakia,Austria,4.0,0.0
117,5042,1960-05-01,Egypt,Brazil,1.0,3.0
118,5047,1960-05-06,Egypt,Brazil,0.0,3.0
119,5049,1960-05-08,Portugal,Yugoslavia,2.0,1.0
120,5050,1960-05-10,Denmark,Brazil,3.0,4.0
121,5051,1960-05-11,England,Yugoslavia,3.0,3.0
122,5053,1960-05-15,Spain,England,3.0,0.0
123,5055,1960-05-18,Switzerland,Netherlands,3.0,1.0
124,5057,1960-05-22,Bulgaria,Belgium,4.0,1.0
125,5058,1960-05-22,Hungary,England,2.0,0.0
126,5059,1960-05-22,Romania,Czechoslovakia,0.0,2.0
127,5060,1960-05-22,Yugoslavia,Portugal,5.0,1.0
128,5061,1960-05-26,Argentina,Brazil,4.0,2.0
129,5063,1960-05-29,Argentina,Brazil,1.0,4.0
130,5065,1960-05-29,Czechoslovakia,Romania,3.0,0.0
131,5066,1960-06-01,Chile,Uruguay,2.0,3.0
132,5068,1960-06-05,Hungary,Scotland,3.0,3.0
133,5070,1960-06-05,Uruguay,Chile,2.0,2.0
134,5076,1960-06-26,Mexico,Netherlands,3.0,1.0
135,5077,1960-06-26,Poland,Bulgaria,4.0,0.0
136,5078,1960-06-29,Brazil,Chile,4.0,0.0
137,5082,1960-07-03,Paraguay,Brazil,1.0,2.0
138,5084,1960-07-06,Czechoslovakia,Russia,0.0,3.0
139,5085,1960-07-06,France,Yugoslavia,4.0,5.0
140,5086,1960-07-09,Argentina,Paraguay,1.0,0.0
141,5087,1960-07-09,France,Czechoslovakia,0.0,2.0
142,5088,1960-07-09,Uruguay,Brazil,1.0,0.0
143,5089,1960-07-10,Bulgaria,German DR,2.0,0.0
144,5091,1960-07-10,Peru,Spain,1.0,3.0
145,5092,1960-07-10,Russia,Yugoslavia,2.0,1.0
146,5093,1960-07-12,Brazil,Argentina,5.0,1.0
147,5094,1960-07-13,Uruguay,Paraguay,2.0,1.0
148,5095,1960-07-14,Chile,Spain,0.0,4.0
149,5096,1960-07-17,Chile,Spain,1.0,4.0
150,5097,1960-07-24,Argentina,Spain,2.0,0.0
151,5102,1960-08-06,Yugoslavia,Tunisia,7.0,0.0
152,5115,1960-08-17,Argentina,Uruguay,4.0,0.0
153,5150,1960-10-08,Northern Ireland,England,2.0,5.0
154,5152,1960-10-09,Hungary,Yugoslavia,1.0,1.0
155,5159,1960-10-12,Switzerland,France,6.0,2.0
156,5166,1960-10-19,Luxembourg,England,0.0,9.0
157,5172,1960-10-26,England,Spain,4.0,2.0
158,5175,1960-10-30,Austria,Spain,3.0,0.0
159,5176,1960-10-30,Belgium,Hungary,2.0,1.0
160,5177,1960-10-30,Czechoslovakia,Netherlands,4.0,0.0
161,5181,1960-11-03,United States,Mexico,3.0,3.0
162,5184,1960-11-06,Mexico,United States,3.0,0.0
163,5187,1960-11-13,Hungary,Poland,4.0,1.0
164,5189,1960-11-20,Belgium,Switzerland,2.0,4.0
165,5191,1960-11-20,Hungary,Austria,2.0,0.0
166,5192,1960-11-23,Bulgaria,Germany,2.0,1.0
167,5193,1960-11-23,England,Wales,5.0,1.0
168,5194,1960-11-27,Bulgaria,Turkey,2.0,1.0
169,5197,1960-12-04,Ecuador,Argentina,3.0,6.0
170,5200,1960-12-10,Italy,Austria,1.0,2.0
171,5201,1960-12-11,France,Bulgaria,3.0,0.0
172,5203,1960-12-17,Argentina,Ecuador,5.0,0.0
173,5204,1960-12-18,Chile,Paraguay,4.0,1.0
174,5205,1960-12-21,Chile,Paraguay,3.0,1.0
175,5215,1961-02-05,Colombia,United States,2.0,0.0
176,5216,1961-02-17,Egypt,Hungary,0.0,2.0
177,5231,1961-03-19,Chile,Peru,5.0,2.0
178,5235,1961-03-22,Costa Rica,Mexico,1.0,0.0
179,5239,1961-03-26,Chile,Germany,3.0,1.0
180,5240,1961-03-26,Czechoslovakia,Sweden,2.0,1.0
181,5243,1961-04-02,Spain,France,2.0,0.0
182,5244,1961-04-05,Mexico,Curaçao,7.0,0.0
183,5247,1961-04-12,Mexico,Costa Rica,4.0,1.0
184,5250,1961-04-15,England,Scotland,9.0,3.0
185,5251,1961-04-16,Hungary,German DR,2.0,0.0
186,5252,1961-04-19,Netherlands,Mexico,1.0,2.0
187,5253,1961-04-19,Wales,Spain,1.0,2.0
188,5256,1961-04-25,Italy,Northern Ireland,3.0,2.0
189,5257,1961-04-29,Czechoslovakia,Mexico,2.0,1.0
190,5258,1961-04-30,Colombia,Peru,1.0,0.0
191,5260,1961-04-30,Netherlands,Hungary,0.0,3.0
192,5261,1961-04-30,Paraguay,Brazil,0.0,2.0
193,5263,1961-05-03,Paraguay,Brazil,2.0,3.0
194,5266,1961-05-07,Chile,Brazil,1.0,2.0
195,5268,1961-05-07,Peru,Colombia,1.0,1.0
196,5269,1961-05-07,Yugoslavia,Hungary,2.0,4.0
197,5270,1961-05-10,England,Mexico,8.0,0.0
198,5272,1961-05-11,Chile,Brazil,0.0,1.0
199,5273,1961-05-14,Czechoslovakia,Scotland,4.0,0.0
200,5276,1961-05-16,Norway,Mexico,1.0,1.0
201,5277,1961-05-17,Paraguay,Argentina,0.0,0.0
202,5278,1961-05-18,Spain,Wales,1.0,1.0
203,5279,1961-05-20,Switzerland,Belgium,2.0,1.0
204,5280,1961-05-21,Curaçao,Mexico,0.0,0.0
205,5282,1961-05-21,Portugal,England,1.0,1.0
206,5283,1961-05-24,Italy,England,2.0,3.0
207,5284,1961-05-27,Austria,England,3.0,1.0
208,5286,1961-05-28,Hungary,Wales,3.0,2.0
209,5289,1961-05-28,Sweden,Switzerland,4.0,0.0
210,5292,1961-06-04,Portugal,Argentina,0.0,2.0
211,5293,1961-06-04,Yugoslavia,Poland,2.0,1.0
212,5294,1961-06-11,Hungary,Austria,1.0,2.0
213,5296,1961-06-11,Spain,Argentina,2.0,0.0
214,5297,1961-06-15,Italy,Argentina,4.0,1.0
215,5298,1961-06-16,Finland,Bulgaria,0.0,2.0
216,5301,1961-06-18,Yugoslavia,Morocco,3.0,2.0
217,5302,1961-06-19,Czechoslovakia,Argentina,3.0,3.0
218,5304,1961-06-24,Russia,Argentina,0.0,0.0
219,5305,1961-06-25,Poland,Yugoslavia,1.0,1.0
220,5307,1961-06-29,Brazil,Paraguay,3.0,2.0
221,5309,1961-07-15,Bolivia,Uruguay,1.0,1.0
222,5310,1961-07-30,Uruguay,Bolivia,2.0,1.0
223,5331,1961-09-10,German DR,Hungary,2.0,3.0
224,5337,1961-09-28,England,Luxembourg,4.0,1.0
225,5339,1961-09-29,Scotland,Czechoslovakia,3.0,2.0
226,5348,1961-10-08,Austria,Hungary,2.0,1.0
227,5349,1961-10-08,Republic of Ireland,Czechoslovakia,1.0,3.0
228,5353,1961-10-08,Yugoslavia,South Korea,5.0,1.0
229,5354,1961-10-12,Argentina,Paraguay,5.0,1.0
230,5355,1961-10-12,Chile,Uruguay,2.0,3.0
231,5356,1961-10-14,Wales,England,1.0,1.0
232,5358,1961-10-15,Israel,Italy,2.0,4.0
233,5364,1961-10-22,Hungary,Netherlands,3.0,3.0
234,5369,1961-10-25,England,Portugal,2.0,0.0
235,5372,1961-10-29,Bulgaria,Finland,3.0,1.0
236,5373,1961-10-29,Czechoslovakia,Republic of Ireland,7.0,1.0
237,5374,1961-10-29,Mexico,Paraguay,1.0,0.0
238,5375,1961-10-29,Switzerland,Sweden,3.0,2.0
239,5378,1961-11-04,Italy,Israel,6.0,0.0
240,5380,1961-11-05,Paraguay,Mexico,0.0,0.0
241,5383,1961-11-12,Bulgaria,France,1.0,0.0
242,5384,1961-11-12,Morocco,Spain,0.0,1.0
243,5386,1961-11-12,Switzerland,Sweden,2.0,1.0
244,5388,1961-11-18,Argentina,Russia,1.0,2.0
245,5389,1961-11-19,Yugoslavia,Austria,2.0,1.0
246,5390,1961-11-22,Chile,Russia,0.0,1.0
247,5391,1961-11-22,England,Northern Ireland,1.0,1.0
248,5392,1961-11-23,Spain,Morocco,3.0,2.0
249,5394,1961-11-26,South Korea,Yugoslavia,1.0,3.0
250,5395,1961-11-29,Czechoslovakia,Scotland,4.0,2.0
251,5396,1961-11-29,Uruguay,Russia,1.0,2.0
252,5397,1961-12-02,Hong Kong,Yugoslavia,1.0,2.0
253,5402,1961-12-07,Indonesia,Yugoslavia,1.0,5.0
254,5404,1961-12-09,Chile,Hungary,5.0,1.0
255,5406,1961-12-10,France,Spain,1.0,1.0
256,5413,1961-12-13,Chile,Hungary,0.0,0.0
257,5416,1961-12-14,Israel,Yugoslavia,0.0,2.0
258,5419,1961-12-16,Bulgaria,France,1.0,0.0
259,5423,1961-12-23,Uruguay,Hungary,1.0,1.0
260,5424,1961-12-24,Belgium,Bulgaria,4.0,0.0
261,5451,1962-03-13,Uruguay,Argentina,1.0,1.0
262,5454,1962-03-28,Argentina,Mexico,1.0,0.0
263,5457,1962-04-01,Colombia,Mexico,0.0,1.0
264,5458,1962-04-04,Colombia,Mexico,2.0,2.0
265,5459,1962-04-04,England,Austria,3.0,1.0
266,5460,1962-04-07,Sweden,Czechoslovakia,3.0,1.0
267,5463,1962-04-11,Germany,Uruguay,3.0,0.0
268,5466,1962-04-14,Scotland,England,2.0,0.0
269,5468,1962-04-18,Hungary,Uruguay,1.0,1.0
270,5471,1962-04-21,Brazil,Paraguay,6.0,0.0
271,5472,1962-04-22,Czechoslovakia,Uruguay,3.0,1.0
272,5473,1962-04-24,Brazil,Paraguay,4.0,0.0
273,5474,1962-04-25,Mexico,Colombia,1.0,0.0
274,5475,1962-04-27,Russia,Uruguay,5.0,0.0
275,5476,1962-04-29,Hungary,Turkey,2.0,1.0
276,5477,1962-05-02,Scotland,Uruguay,2.0,3.0
277,5480,1962-05-05,Italy,France,2.0,1.0
278,5481,1962-05-06,Austria,Bulgaria,2.0,0.0
279,5482,1962-05-06,Brazil,Portugal,2.0,1.0
280,5483,1962-05-09,Brazil,Portugal,1.0,0.0
281,5484,1962-05-09,England,Switzerland,3.0,1.0
282,5487,1962-05-12,Brazil,Wales,3.0,1.0
283,5488,1962-05-13,Belgium,Italy,1.0,3.0
284,5489,1962-05-16,Brazil,Wales,3.0,1.0
285,5492,1962-05-16,Yugoslavia,German DR,3.0,1.0
286,5495,1962-05-20,Peru,England,0.0,4.0
287,5497,1962-05-22,Mexico,Wales,2.0,1.0
