,index,date,home_team,away_team,home_score,away_score,resultado
32,17494,1990-09-30,Botswana,Cameroon,0.0,0.0,0
33,17497,1990-10-01,South Korea,Kuwait,1.0,0.0,1
34,17500,1990-10-01,Saudi Arabia,North Korea,0.0,0.0,0
35,17501,1990-10-03,South Korea,Iran,0.0,1.0,2
36,17503,1990-10-05,South Korea,Thailand,1.0,0.0,1
37,17506,1990-10-10,Greece,Egypt,6.0,1.0,1
38,17507,1990-10-10,Norway,Hungary,0.0,0.0,0
39,17508,1990-10-10,Poland,United States,2.0,3.0,2
40,17509,1990-10-10,Spain,Iceland,2.0,1.0,1
41,17510,1990-10-10,Sweden,Germany,1.0,3.0,2
42,17511,1990-10-11,North Korea,South Korea,2.0,1.0,1
43,17516,1990-10-17,Croatia,United States,2.0,1.0,1
44,17518,1990-10-17,Hungary,Italy,1.0,1.0,0
45,17519,1990-10-17,Republic of Ireland,Turkey,5.0,0.0,1
46,17521,1990-10-17,Portugal,Netherlands,1.0,0.0,1
47,17522,1990-10-17,Romania,Bulgaria,0.0,3.0,2
48,17523,1990-10-17,Scotland,Switzerland,2.0,1.0,1
49,17524,1990-10-17,Wales,Belgium,3.0,1.0,1
50,17525,1990-10-23,South Korea,North Korea,1.0,0.0,1
51,17526,1990-10-31,Greece,Malta,4.0,0.0,1
52,17528,1990-10-31,Luxembourg,Germany,2.0,3.0,2
53,17529,1990-10-31,Norway,Cameroon,6.0,1.0,1
54,17535,1990-11-03,Italy,Russia,0.0,0.0,0
55,17540,1990-11-07,Tunisia,Norway,1.0,3.0,2
56,17543,1990-11-08,Brazil,Chile,0.0,0.0,0
57,17549,1990-11-14,Bulgaria,Scotland,1.0,1.0,0
58,17550,1990-11-14,Cyprus,Norway,0.0,3.0,2
59,17551,1990-11-14,Czechoslovakia,Spain,3.0,2.0,1
60,17553,1990-11-14,Republic of Ireland,England,1.0,1.0,0
61,17555,1990-11-14,San Marino,Switzerland,0.0,4.0,2
62,17559,1990-11-18,Trinidad and Tobago,United States,0.0,0.0,0
63,17560,1990-11-21,Netherlands,Greece,2.0,0.0,1
64,17561,1990-11-21,United States,Russia,0.0,0.0,0
65,17562,1990-11-24,Trinidad and Tobago,Russia,0.0,2.0,2
66,17565,1990-11-30,Guatemala,Russia,0.0,3.0,2
67,17566,1990-12-05,Romania,San Marino,6.0,0.0,1
68,17569,1990-12-09,Cameroon,Gabon,2.0,1.0,1
69,17576,1990-12-12,Mexico,Brazil,0.0,0.0,0
70,17578,1990-12-13,Central African Republic,Cameroon,0.0,3.0,2
71,17583,1990-12-15,Chad,Cameroon,0.0,1.0,2
72,17590,1990-12-18,Congo,Cameroon,2.0,1.0,1
73,17591,1990-12-19,Germany,Switzerland,4.0,0.0,1
74,17592,1990-12-19,Greece,Poland,1.0,2.0,2
75,17593,1990-12-19,Malta,Netherlands,0.0,8.0,2
76,17594,1990-12-19,Portugal,United States,1.0,0.0,1
77,17595,1990-12-19,Spain,Albania,9.0,0.0,1
78,17598,1990-12-22,Croatia,Romania,2.0,0.0,1
79,17599,1990-12-22,Cyprus,Italy,0.0,4.0,2
80,17602,1991-01-11,Russia,Zambia,4.0,0.0,1
81,17603,1991-01-13,Burkina Faso,Nigeria,1.0,1.0,0
82,17605,1991-01-13,Morocco,Ivory Coast,3.0,1.0,1
83,17606,1991-01-14,Hungary,Russia,1.0,1.0,0
84,17607,1991-01-16,Spain,Portugal,1.0,1.0,0
85,17610,1991-01-21,Cameroon,Algeria,0.0,0.0,0
86,17613,1991-01-23,Ivory Coast,Cameroon,1.0,1.0,0
87,17614,1991-01-23,Greece,Portugal,3.0,2.0,1
88,17616,1991-01-24,India,Russia,1.0,3.0,2
89,17618,1991-01-27,Niger,Morocco,1.0,0.0,1
90,17619,1991-01-27,Togo,Nigeria,0.0,0.0,0
91,17620,1991-01-29,Mexico,Colombia,0.0,0.0,0
92,17622,1991-02-01,United States,Switzerland,0.0,1.0,2
93,17623,1991-02-03,Colombia,Switzerland,2.0,3.0,2
94,17627,1991-02-06,England,Cameroon,2.0,0.0,1
95,17629,1991-02-06,Scotland,Russia,0.0,1.0,2
96,17630,1991-02-06,Wales,Republic of Ireland,0.0,3.0,2
97,17633,1991-02-13,Italy,Belgium,0.0,0.0,0
98,17634,1991-02-15,Algeria,Cameroon,0.0,0.0,0
99,17637,1991-02-17,Ivory Coast,Cameroon,3.0,2.0,1
100,17639,1991-02-19,Argentina,Hungary,2.0,0.0,1
101,17640,1991-02-20,France,Spain,3.0,1.0,1
102,17642,1991-02-21,Bermuda,United States,1.0,0.0,1
103,17643,1991-02-27,Belgium,Luxembourg,3.0,0.0,1
104,17644,1991-02-27,Brazil,Paraguay,1.0,1.0,0
105,17645,1991-02-27,Cyprus,Greece,1.0,1.0,0
106,17650,1991-03-12,Liechtenstein,Switzerland,0.0,6.0,2
107,17651,1991-03-12,United States,Mexico,2.0,2.0,0
108,17652,1991-03-13,Argentina,Mexico,0.0,0.0,0
109,17653,1991-03-13,Netherlands,Malta,1.0,0.0,1
110,17655,1991-03-14,Canada,Mexico,0.0,3.0,2
111,17656,1991-03-16,United States,Canada,2.0,0.0,1
112,17658,1991-03-27,Argentina,Brazil,3.0,3.0,0
113,17659,1991-03-27,Belgium,Wales,1.0,1.0,0
114,17661,1991-03-27,England,Republic of Ireland,1.0,1.0,0
115,17662,1991-03-27,Germany,Russia,2.0,1.0,1
116,17663,1991-03-27,Morocco,Greece,0.0,0.0,0
117,17664,1991-03-27,San Marino,Romania,1.0,3.0,2
118,17665,1991-03-27,Scotland,Bulgaria,1.0,1.0,0
119,17666,1991-03-27,Spain,Hungary,2.0,4.0,2
120,17670,1991-04-03,Algeria,Morocco,2.0,2.0,0
121,17672,1991-04-03,Switzerland,Romania,0.0,0.0,0
122,17676,1991-04-09,Denmark,Bulgaria,1.0,1.0,0
123,17677,1991-04-09,Mexico,Chile,1.0,0.0,1
124,17678,1991-04-12,Mauritania,Morocco,0.0,2.0,2
125,17679,1991-04-13,Nigeria,Ghana,0.0,0.0,0
126,17682,1991-04-14,Guinea,Cameroon,0.0,0.0,0
127,17690,1991-04-17,Austria,Norway,0.0,0.0,0
128,17692,1991-04-17,Costa Rica,Mexico,0.0,0.0,0
129,17693,1991-04-17,Greece,Sweden,2.0,2.0,0
130,17694,1991-04-17,Hungary,Russia,0.0,1.0,2
131,17695,1991-04-17,Netherlands,Finland,2.0,0.0,1
132,17697,1991-04-17,Spain,Romania,0.0,2.0,2
133,17699,1991-04-27,Nigeria,Benin,3.0,0.0,1
134,17704,1991-04-28,Mali,Cameroon,0.0,2.0,2
135,17711,1991-05-01,Bulgaria,Switzerland,2.0,3.0,2
136,17712,1991-05-01,Germany,Belgium,1.0,0.0,1
137,17713,1991-05-01,Republic of Ireland,Poland,0.0,0.0,0
138,17714,1991-05-01,Italy,Hungary,3.0,1.0,1
139,17716,1991-05-01,Norway,Cyprus,3.0,0.0,1
140,17718,1991-05-01,Sweden,Austria,6.0,0.0,1
141,17725,1991-05-05,United States,Uruguay,1.0,0.0,1
142,17729,1991-05-07,Mexico,Uruguay,0.0,2.0,2
143,17753,1991-05-19,United States,Argentina,0.0,1.0,2
144,17754,1991-05-21,England,Russia,3.0,1.0,1
145,17757,1991-05-22,Republic of Ireland,Chile,1.0,1.0,0
146,17758,1991-05-22,San Marino,Bulgaria,0.0,3.0,2
147,17759,1991-05-23,Argentina,Russia,1.0,1.0,0
148,17761,1991-05-23,Norway,Romania,1.0,0.0,1
149,17765,1991-05-25,England,Argentina,2.0,2.0,0
150,17773,1991-05-28,Brazil,Bulgaria,3.0,0.0,1
151,17778,1991-05-29,Russia,Cyprus,4.0,0.0,1
152,17783,1991-06-01,United States,Republic of Ireland,1.0,1.0,0
153,17791,1991-06-05,Finland,Netherlands,1.0,1.0,0
154,17793,1991-06-05,Norway,Italy,2.0,1.0,1
155,17794,1991-06-05,Sweden,Colombia,2.0,2.0,0
156,17795,1991-06-05,Switzerland,San Marino,7.0,0.0,1
157,17796,1991-06-05,Wales,Germany,1.0,0.0,1
158,17799,1991-06-07,South Korea,Egypt,0.0,0.0,0
159,17803,1991-06-09,South Korea,Indonesia,3.0,0.0,1
160,17805,1991-06-11,South Korea,Malta,1.0,1.0,0
161,17806,1991-06-12,Denmark,Italy,0.0,2.0,2
162,17809,1991-06-13,Sweden,Russia,2.0,3.0,2
163,17810,1991-06-14,Bolivia,Paraguay,0.0,1.0,2
164,17811,1991-06-14,South Korea,Australia,0.0,0.0,0
165,17812,1991-06-15,Sweden,Denmark,4.0,0.0,1
166,17813,1991-06-16,Italy,Russia,1.0,1.0,0
167,17814,1991-06-16,South Korea,Egypt,2.0,0.0,1
168,17815,1991-06-16,Paraguay,Bolivia,0.0,0.0,0
169,17826,1991-06-25,Costa Rica,Colombia,0.0,1.0,2
170,17838,1991-06-27,Brazil,Argentina,1.0,1.0,0
171,17841,1991-06-28,Mexico,Jamaica,4.0,1.0,1
172,17846,1991-06-29,United States,Trinidad and Tobago,2.0,1.0,1
173,17848,1991-06-30,Canada,Mexico,1.0,3.0,2
174,17852,1991-07-01,United States,Guatemala,3.0,0.0,1
175,17855,1991-07-02,Mexico,Honduras,1.0,1.0,0
176,17857,1991-07-03,United States,Costa Rica,3.0,2.0,1
177,17859,1991-07-05,United States,Mexico,2.0,0.0,1
178,17863,1991-07-07,Bolivia,Uruguay,1.0,1.0,0
179,17864,1991-07-07,Colombia,Ecuador,1.0,0.0,1
180,17866,1991-07-07,Mexico,Costa Rica,2.0,0.0,1
181,17867,1991-07-07,United States,Honduras,0.0,0.0,0
182,17868,1991-07-08,Argentina,Venezuela,3.0,0.0,1
183,17871,1991-07-09,Bolivia,Brazil,1.0,2.0,2
184,17874,1991-07-10,Chile,Argentina,0.0,1.0,2
185,17877,1991-07-11,Bolivia,Colombia,0.0,0.0,0
186,17878,1991-07-11,Brazil,Uruguay,1.0,1.0,0
187,17879,1991-07-12,Argentina,Paraguay,4.0,1.0,1
188,17882,1991-07-13,Bolivia,Ecuador,0.0,4.0,2
189,17883,1991-07-13,Brazil,Colombia,0.0,2.0,2
190,17885,1991-07-14,Argentina,Peru,3.0,2.0,1
191,17886,1991-07-14,Cameroon,Sierra Leone,1.0,0.0,1
192,17896,1991-07-15,Brazil,Ecuador,3.0,1.0,1
193,17897,1991-07-15,Colombia,Uruguay,0.0,1.0,2
194,17899,1991-07-17,Argentina,Brazil,3.0,2.0,1
195,17900,1991-07-17,Chile,Colombia,1.0,1.0,0
196,17902,1991-07-19,Brazil,Colombia,2.0,0.0,1
197,17903,1991-07-19,Chile,Argentina,0.0,0.0,0
198,17904,1991-07-21,Argentina,Colombia,2.0,1.0,1
199,17905,1991-07-21,Chile,Brazil,0.0,2.0,2
200,17909,1991-07-27,Japan,South Korea,0.0,1.0,2
201,17911,1991-07-27,Nigeria,Burkina Faso,7.0,1.0,1
202,17914,1991-07-28,Cameroon,Guinea,1.0,0.0,1
203,17917,1991-07-28,Ivory Coast,Morocco,2.0,0.0,1
204,17921,1991-08-08,Norway,Sweden,1.0,2.0,2
205,17926,1991-08-21,Bulgaria,Turkey,0.0,0.0,0
206,17927,1991-08-21,Czechoslovakia,Switzerland,1.0,1.0,0
207,17928,1991-08-21,Poland,Sweden,2.0,0.0,1
208,17929,1991-08-28,Norway,Russia,0.0,1.0,2
209,17930,1991-08-28,Romania,United States,0.0,2.0,2
210,17933,1991-09-04,Greece,Albania,0.0,2.0,2
211,17936,1991-09-04,Spain,Uruguay,2.0,1.0,1
212,17937,1991-09-04,Sweden,Yugoslavia,4.0,3.0,1
213,17938,1991-09-04,Turkey,United States,1.0,1.0,0
214,17944,1991-09-11,England,Germany,0.0,1.0,2
215,17946,1991-09-11,Hungary,Republic of Ireland,1.0,2.0,2
216,17947,1991-09-11,Luxembourg,Belgium,0.0,2.0,2
217,17948,1991-09-11,Netherlands,Poland,1.0,1.0,0
218,17952,1991-09-11,Switzerland,Scotland,2.0,2.0,0
219,17953,1991-09-11,Wales,Brazil,1.0,0.0,1
220,17959,1991-09-14,United States,Jamaica,1.0,0.0,1
221,17969,1991-09-21,Egypt,Nigeria,1.0,2.0,2
222,17971,1991-09-22,Cameroon,Mali,1.0,0.0,1
223,17974,1991-09-23,Nigeria,Uganda,8.0,1.0,1
224,17975,1991-09-24,Cameroon,Tunisia,0.0,1.0,2
225,17977,1991-09-25,Bulgaria,Italy,2.0,1.0,1
226,17980,1991-09-25,Iceland,Spain,2.0,0.0,1
227,17981,1991-09-25,Nigeria,Zimbabwe,1.0,0.0,1
228,17982,1991-09-25,Norway,Czechoslovakia,2.0,3.0,2
229,17983,1991-09-25,Russia,Hungary,2.0,2.0,0
230,17984,1991-09-26,Cameroon,Mauritius,1.0,0.0,1
231,17986,1991-09-28,Cameroon,Nigeria,1.0,0.0,1
232,17991,1991-09-30,Cameroon,Tunisia,1.0,0.0,1
233,17992,1991-09-30,Nigeria,Zimbabwe,3.0,0.0,1
234,17995,1991-10-09,Finland,Greece,1.0,1.0,0
235,17996,1991-10-09,Hungary,Belgium,0.0,2.0,2
236,17997,1991-10-09,Switzerland,Sweden,3.0,1.0,1
237,17999,1991-10-12,Russia,Italy,0.0,0.0,0
238,18000,1991-10-12,Spain,France,1.0,2.0,2
239,18002,1991-10-16,Bulgaria,San Marino,4.0,0.0,1
240,18007,1991-10-16,Germany,Wales,4.0,1.0,1
241,18008,1991-10-16,Netherlands,Portugal,1.0,0.0,1
242,18010,1991-10-16,Poland,Republic of Ireland,3.0,3.0,0
243,18011,1991-10-16,Romania,Scotland,1.0,0.0,1
244,18012,1991-10-19,United States,North Korea,1.0,2.0,2
245,18013,1991-10-30,Brazil,Yugoslavia,3.0,1.0,1
246,18014,1991-10-30,Greece,Finland,2.0,0.0,1
247,18015,1991-10-30,Hungary,Norway,0.0,0.0,0
248,18017,1991-10-31,Ivory Coast,Nigeria,2.0,0.0,1
249,18018,1991-11-02,Ghana,Nigeria,1.0,0.0,1
250,18022,1991-11-13,Cyprus,Russia,0.0,3.0,2
251,18024,1991-11-13,Italy,Norway,1.0,1.0,0
252,18026,1991-11-13,Romania,Switzerland,1.0,0.0,1
253,18028,1991-11-13,Spain,Czechoslovakia,2.0,1.0,1
254,18029,1991-11-13,Turkey,Republic of Ireland,1.0,3.0,2
255,18035,1991-11-20,Belgium,Germany,0.0,1.0,2
256,18036,1991-11-20,Bulgaria,Romania,1.0,1.0,0
257,18038,1991-11-20,Mexico,Uruguay,1.0,1.0,0
258,18039,1991-11-20,Portugal,Greece,1.0,0.0,1
259,18047,1991-11-24,United States,Costa Rica,1.0,1.0,0
260,18054,1991-11-27,Costa Rica,Mexico,1.0,1.0,0
261,18078,1991-12-04,Greece,Netherlands,0.0,2.0,2
262,18079,1991-12-04,Mexico,Hungary,3.0,0.0,1
263,18080,1991-12-04,Morocco,Mali,3.0,0.0,1
264,18091,1991-12-18,Brazil,Czechoslovakia,2.0,1.0,1
265,18092,1991-12-18,Germany,Luxembourg,4.0,0.0,1
266,18093,1991-12-21,Egypt,Romania,3.0,1.0,1
267,18094,1991-12-21,Italy,Cyprus,2.0,0.0,1
268,18095,1991-12-22,Malta,Greece,1.0,1.0,0
269,18098,1991-12-24,Egypt,Romania,1.0,1.0,0
270,18101,1991-12-25,Tunisia,Cameroon,2.0,2.0,0
271,18102,1991-12-26,Morocco,Algeria,1.0,1.0,0
272,18111,1992-01-07,Egypt,Norway,0.0,0.0,0
273,18112,1992-01-12,Cameroon,Morocco,1.0,0.0,1
274,18113,1992-01-12,Senegal,Nigeria,1.0,2.0,2
275,18116,1992-01-14,Morocco,DR Congo,1.0,1.0,0
276,18117,1992-01-14,Nigeria,Kenya,2.0,1.0,1
277,18119,1992-01-15,Portugal,Spain,0.0,0.0,0
278,18121,1992-01-16,Cameroon,DR Congo,1.0,1.0,0
279,18125,1992-01-19,Nigeria,DR Congo,1.0,0.0,1
280,18126,1992-01-19,Senegal,Cameroon,0.0,1.0,2
281,18129,1992-01-23,Cameroon,Ivory Coast,0.0,0.0,0
282,18130,1992-01-23,Nigeria,Ghana,1.0,2.0,2
283,18131,1992-01-25,Cameroon,Nigeria,1.0,2.0,2
284,18132,1992-01-25,United States,Russia,0.0,1.0,2
285,18133,1992-01-26,Australia,Sweden,0.0,0.0,0
286,18135,1992-01-29,Albania,Greece,1.0,0.0,1
287,18136,1992-01-29,Australia,Sweden,1.0,0.0,1
288,18137,1992-01-29,El Salvador,Russia,0.0,3.0,2
289,18138,1992-02-02,Australia,Sweden,1.0,0.0,1
290,18139,1992-02-02,United States,Russia,2.0,1.0,1
291,18140,1992-02-04,Bermuda,Norway,1.0,3.0,2
292,18142,1992-02-12,Costa Rica,United States,0.0,0.0,0
293,18143,1992-02-12,Greece,Romania,1.0,0.0,1
294,18144,1992-02-12,Israel,Russia,1.0,2.0,2
295,18145,1992-02-12,Portugal,Netherlands,2.0,0.0,1
296,18147,1992-02-18,El Salvador,United States,2.0,0.0,1
297,18149,1992-02-19,Republic of Ireland,Wales,0.0,1.0,2
298,18150,1992-02-19,Italy,San Marino,4.0,0.0,1
299,18152,1992-02-19,Spain,Russia,1.0,1.0,0
300,18153,1992-02-22,Tunisia,Nigeria,1.0,1.0,0
301,18154,1992-02-26,Brazil,United States,3.0,0.0,1
302,18155,1992-02-26,Tunisia,Belgium,2.0,1.0,1
303,18163,1992-03-08,Mexico,Russia,4.0,0.0,1
304,18164,1992-03-11,Mexico,Russia,1.0,1.0,0
305,18165,1992-03-11,Spain,United States,2.0,0.0,1
306,18167,1992-03-18,Morocco,United States,3.0,1.0,1
307,18171,1992-03-25,Cyprus,Greece,1.0,3.0,2
308,18173,1992-03-25,France,Belgium,3.0,3.0,0
309,18175,1992-03-25,Republic of Ireland,Switzerland,2.0,1.0,1
310,18176,1992-03-25,Italy,Germany,1.0,0.0,1
311,18178,1992-03-25,Netherlands,Yugoslavia,2.0,0.0,1
312,18185,1992-04-04,United States,China,5.0,0.0,1
313,18189,1992-04-08,Romania,Latvia,2.0,0.0,1
314,18194,1992-04-15,Brazil,Finland,3.0,1.0,1
315,18202,1992-04-22,Belgium,Cyprus,1.0,0.0,1
316,18203,1992-04-22,Czechoslovakia,Germany,1.0,1.0,0
317,18205,1992-04-22,Spain,Albania,3.0,0.0,1
318,18206,1992-04-22,Tunisia,Sweden,0.0,1.0,2
319,18214,1992-04-28,Switzerland,Bulgaria,0.0,2.0,2
320,18216,1992-04-29,Denmark,Norway,1.0,0.0,1
321,18218,1992-04-29,Republic of Ireland,United States,4.0,1.0,1
322,18219,1992-04-29,Russia,England,2.0,2.0,0
323,18221,1992-04-30,Uruguay,Brazil,1.0,0.0,1
324,18225,1992-05-06,Romania,Faroe Islands,7.0,0.0,1
325,18226,1992-05-07,Sweden,Poland,5.0,0.0,1
326,18234,1992-05-13,Greece,Iceland,1.0,0.0,1
327,18235,1992-05-13,Norway,Faroe Islands,2.0,0.0,1
328,18236,1992-05-14,Finland,Bulgaria,0.0,3.0,2
329,18240,1992-05-17,England,Brazil,1.0,1.0,0
330,18243,1992-05-17,United States,Scotland,0.0,1.0,2
331,18248,1992-05-20,Romania,Wales,5.0,1.0,1
332,18255,1992-05-26,Republic of Ireland,Albania,2.0,0.0,1
333,18258,1992-05-27,Netherlands,Austria,3.0,2.0,1
334,18260,1992-05-27,Sweden,Hungary,2.0,1.0,1
335,18261,1992-05-27,Switzerland,France,2.0,1.0,1
336,18263,1992-05-30,Germany,Turkey,1.0,0.0,1
337,18264,1992-05-30,Japan,Argentina,0.0,1.0,2
338,18265,1992-05-30,Netherlands,Wales,4.0,0.0,1
339,18267,1992-05-30,United States,Republic of Ireland,3.0,1.0,1
340,18268,1992-05-31,Italy,Portugal,0.0,0.0,0
341,18272,1992-06-02,Germany,Northern Ireland,1.0,1.0,0
342,18274,1992-06-03,Argentina,Wales,1.0,0.0,1
343,18275,1992-06-03,Denmark,Russia,1.0,1.0,0
344,18277,1992-06-03,Faroe Islands,Belgium,0.0,3.0,2
345,18282,1992-06-03,Norway,Scotland,0.0,0.0,0
346,18283,1992-06-03,United States,Portugal,1.0,0.0,1
347,18284,1992-06-04,Republic of Ireland,Italy,0.0,2.0,2
348,18285,1992-06-05,France,Netherlands,1.0,1.0,0
349,18288,1992-06-06,United States,Italy,1.0,1.0,0
350,18290,1992-06-07,Republic of Ireland,Portugal,2.0,0.0,1
351,18295,1992-06-10,Sweden,France,1.0,1.0,0
352,18297,1992-06-12,Netherlands,Scotland,1.0,0.0,1
353,18298,1992-06-12,Russia,Germany,1.0,1.0,0
354,18300,1992-06-13,United States,Australia,0.0,1.0,2
355,18306,1992-06-14,Sweden,Denmark,1.0,0.0,1
356,18307,1992-06-15,Netherlands,Russia,0.0,0.0,0
357,18308,1992-06-15,Scotland,Germany,0.0,2.0,2
358,18311,1992-06-17,Sweden,England,2.0,1.0,1
359,18313,1992-06-18,Argentina,Australia,2.0,0.0,1
360,18314,1992-06-18,Netherlands,Germany,3.0,1.0,1
361,18315,1992-06-18,Scotland,Russia,3.0,0.0,1
362,18317,1992-06-19,South Korea,Bangladesh,6.0,0.0,1
363,18322,1992-06-21,Sweden,Germany,2.0,3.0,2
364,18323,1992-06-21,Thailand,South Korea,2.0,1.0,1
365,18326,1992-06-22,Netherlands,Denmark,2.0,2.0,0
366,18330,1992-06-26,Denmark,Germany,2.0,0.0,1
367,18334,1992-06-27,United States,Ukraine,0.0,0.0,0
368,18353,1992-07-07,South Africa,Cameroon,1.0,0.0,1
369,18356,1992-07-09,South Africa,Cameroon,1.0,2.0,2
370,18359,1992-07-11,South Africa,Cameroon,2.0,2.0,0
371,18369,1992-07-22,Cameroon,Egypt,0.0,1.0,2
372,18374,1992-07-26,El Salvador,Mexico,1.0,2.0,2
373,18382,1992-07-31,Brazil,Mexico,5.0,0.0,1
374,18383,1992-07-31,United States,Colombia,0.0,1.0,2
375,18387,1992-08-02,Mexico,Colombia,0.0,0.0,0
376,18389,1992-08-02,United States,Brazil,0.0,1.0,2
377,18409,1992-08-16,Sudan,Nigeria,0.0,0.0,0
378,18412,1992-08-16,Estonia,Switzerland,0.0,6.0,2
379,18413,1992-08-16,Gabon,Cameroon,0.0,0.0,0
380,18420,1992-08-19,Bulgaria,Mexico,1.0,1.0,0
381,18427,1992-08-22,Japan,South Korea,0.0,0.0,0
382,18433,1992-08-24,South Korea,North Korea,1.0,1.0,0
383,18434,1992-08-26,China,South Korea,0.0,2.0,2
384,18436,1992-08-26,France,Brazil,0.0,2.0,2
385,18442,1992-08-26,Norway,Sweden,2.0,2.0,0
386,18443,1992-08-26,Romania,Mexico,2.0,0.0,1
387,18444,1992-08-26,Turkey,Bulgaria,3.0,2.0,1
388,18448,1992-08-29,Japan,South Korea,2.0,2.0,0
389,18451,1992-08-29,Nigeria,Uganda,2.0,0.0,1
390,18454,1992-08-30,Cameroon,Benin,2.0,0.0,1
391,18463,1992-09-02,Czechoslovakia,Belgium,1.0,2.0,2
392,18464,1992-09-02,Greece,Cyprus,2.0,3.0,2
393,18466,1992-09-03,Canada,United States,0.0,2.0,2
394,18469,1992-09-09,Syria,Saudi Arabia,1.0,1.0,0
395,18470,1992-09-09,Bulgaria,France,2.0,0.0,1
396,18471,1992-09-09,Denmark,Germany,1.0,2.0,2
397,18472,1992-09-09,Finland,Sweden,0.0,1.0,2
398,18473,1992-09-09,Republic of Ireland,Latvia,4.0,0.0,1
399,18475,1992-09-09,Netherlands,Italy,2.0,3.0,2
400,18477,1992-09-09,Norway,San Marino,10.0,0.0,1
401,18479,1992-09-09,Spain,England,1.0,0.0,1
402,18480,1992-09-09,Switzerland,Scotland,3.0,1.0,1
403,18487,1992-09-13,Saudi Arabia,Palestine,2.0,1.0,1
404,18491,1992-09-15,Saudi Arabia,Kuwait,2.0,0.0,1
405,18493,1992-09-17,Egypt,Saudi Arabia,3.0,2.0,1
406,18498,1992-09-23,Brazil,Costa Rica,4.0,2.0,1
407,18501,1992-09-23,Latvia,Spain,0.0,0.0,0
408,18503,1992-09-23,Norway,Netherlands,2.0,1.0,1
409,18505,1992-09-23,Uruguay,Argentina,0.0,0.0,0
410,18512,1992-10-02,Iran,Cameroon,1.0,1.0,0
411,18517,1992-10-04,Iran,Cameroon,0.0,0.0,0
412,18519,1992-10-04,Mali,Morocco,2.0,1.0,1
413,18520,1992-10-06,Saudi Arabia,Cameroon,2.0,1.0,1
414,18522,1992-10-07,El Salvador,Mexico,0.0,2.0,2
415,18523,1992-10-07,Iceland,Greece,0.0,1.0,2
416,18524,1992-10-07,San Marino,Norway,0.0,2.0,2
417,18525,1992-10-07,Sweden,Bulgaria,2.0,0.0,1
418,18528,1992-10-09,United States,Canada,0.0,0.0,0
419,18530,1992-10-10,Nigeria,South Africa,4.0,0.0,1
420,18536,1992-10-11,Morocco,Ethiopia,5.0,0.0,1
421,18542,1992-10-14,Belgium,Romania,1.0,0.0,1
422,18544,1992-10-14,Denmark,Republic of Ireland,0.0,0.0,0
423,18545,1992-10-14,England,Norway,1.0,1.0,0
424,18547,1992-10-14,Germany,Mexico,1.0,1.0,0
425,18548,1992-10-14,Italy,Switzerland,2.0,2.0,0
426,18550,1992-10-14,Netherlands,Poland,2.0,2.0,0
427,18551,1992-10-14,Northern Ireland,Spain,0.0,0.0,0
428,18552,1992-10-14,Russia,Iceland,1.0,0.0,1
429,18556,1992-10-15,Saudi Arabia,United States,3.0,0.0,1
430,18557,1992-10-16,Argentina,Ivory Coast,4.0,0.0,1
431,18559,1992-10-18,Cameroon,Eswatini,5.0,0.0,1
432,18563,1992-10-19,United States,Ivory Coast,5.0,2.0,1
