,index,date,home_team,away_team,home_score,away_score,resultado
51,23159,1998-10-14,Switzerland,Denmark,1.0,1.0,0
52,23160,1998-10-14,Turkey,Finland,1.0,3.0,2
53,23173,1998-10-28,Japan,Egypt,1.0,0.0,1
54,23175,1998-10-31,Kuwait,Saudi Arabia,1.0,2.0,2
55,23177,1998-11-02,Bahrain,Saudi Arabia,1.0,1.0,0
56,23181,1998-11-05,Oman,Saudi Arabia,0.0,1.0,2
57,23184,1998-11-06,United States,Australia,0.0,0.0,0
58,23185,1998-11-07,Tunisia,Zimbabwe,1.0,1.0,0
59,23187,1998-11-08,Saudi Arabia,United Arab Emirates,1.0,0.0,1
60,23189,1998-11-10,Slovakia,Poland,1.0,3.0,2
61,23190,1998-11-10,Tunisia,Latvia,3.0,0.0,1
62,23191,1998-11-11,Qatar,Saudi Arabia,0.0,0.0,0
63,23196,1998-11-17,El Salvador,Mexico,0.0,2.0,2
64,23199,1998-11-18,Brazil,Russia,5.0,1.0,1
65,23202,1998-11-18,England,Czech Republic,2.0,0.0,1
66,23204,1998-11-18,Germany,Netherlands,1.0,1.0,0
67,23205,1998-11-18,Guatemala,Mexico,2.0,2.0,0
68,23207,1998-11-18,Italy,Spain,2.0,2.0,0
69,23208,1998-11-18,Luxembourg,Belgium,0.0,0.0,0
70,23211,1998-11-18,Portugal,Israel,2.0,0.0,1
71,23213,1998-11-18,Serbia,Republic of Ireland,1.0,0.0,1
72,23219,1998-11-22,China,South Korea,0.0,0.0,0
73,23226,1998-12-01,Nepal,Japan,0.0,5.0,2
74,23230,1998-12-02,South Korea,Turkmenistan,2.0,3.0,2
75,23235,1998-12-03,Japan,India,1.0,0.0,1
76,23239,1998-12-04,Vietnam,South Korea,0.0,4.0,2
77,23249,1998-12-07,Japan,South Korea,0.0,2.0,2
78,23257,1998-12-09,United Arab Emirates,South Korea,1.0,2.0,2
79,23258,1998-12-09,Japan,Kuwait,2.0,1.0,1
80,23265,1998-12-11,Japan,United Arab Emirates,0.0,1.0,2
81,23266,1998-12-11,South Korea,Kuwait,1.0,0.0,1
82,23271,1998-12-13,Burundi,Senegal,1.0,0.0,1
83,23273,1998-12-14,Thailand,South Korea,2.0,1.0,1
84,23276,1998-12-16,South Africa,Egypt,2.0,1.0,1
85,23281,1998-12-22,Basque Country,Uruguay,5.0,1.0,1
86,23282,1998-12-22,Catalonia,Nigeria,5.0,0.0,1
87,23289,1999-01-10,Senegal,Guinea,1.0,0.0,1
88,23291,1999-01-13,Senegal,Guinea,1.0,0.0,1
89,23295,1999-01-20,France,Morocco,1.0,0.0,1
90,23298,1999-01-23,Eritrea,Cameroon,0.0,0.0,0
91,23299,1999-01-23,Mauritius,South Africa,1.0,1.0,0
92,23300,1999-01-23,Senegal,Burkina Faso,1.0,1.0,0
93,23303,1999-01-24,Bolivia,United States,0.0,0.0,0
94,23312,1999-01-28,Costa Rica,Ecuador,0.0,0.0,0
95,23315,1999-02-03,Cyprus,Belgium,0.0,1.0,2
96,23317,1999-02-03,Malta,Poland,0.0,1.0,2
97,23319,1999-02-03,Venezuela,Argentina,0.0,2.0,2
98,23322,1999-02-05,Greece,Belgium,1.0,0.0,1
99,23323,1999-02-06,Slovenia,Switzerland,0.0,2.0,2
100,23324,1999-02-06,United States,Germany,3.0,0.0,1
101,23327,1999-02-08,Oman,Slovenia,0.0,7.0,2
102,23328,1999-02-09,Belgium,Czech Republic,0.0,1.0,2
103,23329,1999-02-09,Colombia,Germany,3.0,3.0,0
104,23332,1999-02-10,Croatia,Denmark,0.0,1.0,2
105,23334,1999-02-10,England,France,0.0,2.0,2
106,23335,1999-02-10,Finland,Poland,1.0,1.0,0
107,23336,1999-02-10,Republic of Ireland,Paraguay,2.0,0.0,1
108,23337,1999-02-10,Italy,Norway,0.0,0.0,0
109,23338,1999-02-10,Jamaica,Costa Rica,1.0,1.0,0
110,23340,1999-02-10,Mexico,Argentina,0.0,1.0,2
111,23342,1999-02-10,Peru,Ecuador,1.0,2.0,2
112,23343,1999-02-10,Portugal,Netherlands,0.0,0.0,0
113,23344,1999-02-10,Tunisia,Sweden,0.0,1.0,2
114,23348,1999-02-17,Ecuador,Peru,1.0,2.0,2
115,23350,1999-02-19,Egypt,Mexico,0.0,3.0,2
116,23351,1999-02-20,Botswana,South Africa,1.0,2.0,2
117,23354,1999-02-21,United States,Chile,2.0,1.0,1
118,23358,1999-02-24,Costa Rica,Jamaica,9.0,0.0,1
119,23362,1999-02-27,South Africa,Gabon,4.0,1.0,1
120,23367,1999-02-28,Cameroon,Mozambique,1.0,0.0,1
121,23376,1999-03-03,Guatemala,Paraguay,2.0,3.0,2
122,23377,1999-03-03,Poland,Armenia,1.0,0.0,1
123,23380,1999-03-05,Jamaica,Paraguay,1.0,3.0,2
124,23383,1999-03-07,Bolivia,Paraguay,0.0,3.0,2
125,23386,1999-03-10,Greece,Croatia,3.0,2.0,1
126,23393,1999-03-11,Mexico,Bolivia,2.0,1.0,1
127,23394,1999-03-11,United States,Guatemala,3.0,1.0,1
128,23398,1999-03-13,United States,Mexico,1.0,2.0,2
129,23403,1999-03-17,Costa Rica,Belize,7.0,0.0,1
130,23411,1999-03-21,Costa Rica,Honduras,0.0,1.0,2
131,23415,1999-03-24,Costa Rica,Guatemala,1.0,0.0,1
132,23417,1999-03-26,Costa Rica,Honduras,1.0,2.0,2
133,23419,1999-03-26,Portugal,Azerbaijan,7.0,0.0,1
134,23421,1999-03-27,Armenia,Russia,0.0,3.0,2
135,23423,1999-03-27,Belgium,Bulgaria,0.0,1.0,2
136,23425,1999-03-27,Denmark,Italy,1.0,2.0,2
137,23426,1999-03-27,England,Poland,3.0,1.0,1
138,23427,1999-03-27,France,Ukraine,0.0,0.0,0
139,23428,1999-03-27,Georgia,Slovenia,1.0,1.0,0
140,23431,1999-03-27,Northern Ireland,Germany,0.0,3.0,2
141,23433,1999-03-27,Spain,Austria,9.0,0.0,1
142,23434,1999-03-27,Sweden,Luxembourg,2.0,0.0,1
143,23435,1999-03-27,Turkey,Moldova,2.0,0.0,1
144,23437,1999-03-28,Costa Rica,El Salvador,4.0,0.0,1
145,23440,1999-03-28,South Korea,Brazil,1.0,0.0,1
146,23442,1999-03-30,Belgium,Egypt,0.0,1.0,2
147,23445,1999-03-31,France,Armenia,2.0,0.0,1
148,23446,1999-03-31,Germany,Finland,2.0,0.0,1
149,23447,1999-03-31,Italy,Belarus,1.0,1.0,0
150,23448,1999-03-31,Jamaica,Paraguay,3.0,0.0,1
151,23449,1999-03-31,Japan,Brazil,0.0,2.0,2
152,23451,1999-03-31,Liechtenstein,Portugal,0.0,5.0,2
153,23455,1999-03-31,Netherlands,Argentina,1.0,1.0,0
154,23456,1999-03-31,Poland,Sweden,0.0,1.0,2
155,23457,1999-03-31,Russia,Andorra,6.0,1.0,1
156,23458,1999-03-31,San Marino,Spain,0.0,6.0,2
157,23466,1999-04-10,Gabon,South Africa,1.0,0.0,1
158,23468,1999-04-10,Uganda,Tunisia,0.0,2.0,2
159,23475,1999-04-11,Mozambique,Cameroon,1.0,6.0,2
160,23477,1999-04-14,Mexico,Ecuador,0.0,0.0,0
161,23485,1999-04-22,Paraguay,Colombia,0.0,2.0,2
162,23496,1999-04-28,Croatia,Italy,0.0,0.0,0
163,23497,1999-04-28,Denmark,South Africa,1.0,1.0,0
164,23499,1999-04-28,Germany,Scotland,0.0,1.0,2
165,23501,1999-04-28,Hungary,England,1.0,1.0,0
166,23502,1999-04-28,Republic of Ireland,Sweden,2.0,0.0,1
167,23506,1999-04-28,Paraguay,Mexico,2.0,1.0,1
168,23507,1999-04-28,Poland,Czech Republic,2.0,1.0,1
169,23508,1999-04-28,Romania,Belgium,1.0,0.0,1
170,23509,1999-04-28,Slovenia,Finland,1.0,1.0,0
171,23518,1999-05-05,Spain,Croatia,3.0,1.0,1
172,23520,1999-05-06,Trinidad and Tobago,South Africa,2.0,0.0,1
173,23527,1999-05-09,Jamaica,South Africa,1.0,1.0,0
174,23529,1999-05-16,Libya,Senegal,2.0,1.0,1
175,23531,1999-05-19,Russia,Belarus,1.0,1.0,0
176,23537,1999-05-27,Sweden,Jamaica,2.0,1.0,1
177,23540,1999-05-29,Chile,Costa Rica,3.0,0.0,1
178,23542,1999-05-29,Republic of Ireland,Northern Ireland,0.0,1.0,2
179,23544,1999-05-30,Belgium,Peru,1.0,1.0,0
180,23547,1999-06-01,Mali,Senegal,1.0,1.0,0
181,23549,1999-06-02,Ecuador,Iran,1.0,1.0,0
182,23551,1999-06-03,Japan,Belgium,0.0,0.0,0
183,23555,1999-06-04,Ecuador,Guatemala,3.0,1.0,1
184,23556,1999-06-04,Germany,Moldova,6.0,1.0,1
185,23557,1999-06-04,Poland,Bulgaria,2.0,0.0,1
186,23561,1999-06-05,Brazil,Netherlands,2.0,2.0,0
187,23562,1999-06-05,Denmark,Belarus,1.0,0.0,1
188,23563,1999-06-05,England,Sweden,0.0,0.0,0
189,23566,1999-06-05,Finland,Turkey,2.0,4.0,2
190,23567,1999-06-05,France,Russia,2.0,3.0,2
191,23571,1999-06-05,Italy,Wales,4.0,0.0,1
192,23573,1999-06-05,South Korea,Belgium,1.0,2.0,2
193,23574,1999-06-05,Latvia,Slovenia,1.0,2.0,2
194,23575,1999-06-05,North Macedonia,Croatia,1.0,1.0,0
195,23577,1999-06-05,Portugal,Slovakia,1.0,0.0,1
196,23579,1999-06-05,South Africa,Mauritius,2.0,0.0,1
197,23580,1999-06-05,Spain,San Marino,9.0,0.0,1
198,23584,1999-06-06,Burkina Faso,Senegal,2.0,2.0,0
199,23585,1999-06-06,Cameroon,Eritrea,1.0,0.0,1
200,23586,1999-06-06,Canada,Ecuador,1.0,2.0,2
201,23591,1999-06-06,Japan,Peru,0.0,0.0,0
202,23595,1999-06-06,Tunisia,Algeria,2.0,0.0,1
203,23599,1999-06-08,Brazil,Netherlands,3.0,1.0,1
204,23602,1999-06-09,Albania,Slovenia,0.0,1.0,2
205,23603,1999-06-09,Andorra,France,0.0,1.0,2
206,23605,1999-06-09,Bulgaria,England,1.0,1.0,0
207,23611,1999-06-09,Republic of Ireland,North Macedonia,1.0,0.0,1
208,23612,1999-06-09,Luxembourg,Poland,2.0,3.0,2
209,23613,1999-06-09,Mexico,Argentina,2.0,2.0,0
210,23615,1999-06-09,Portugal,Liechtenstein,8.0,0.0,1
211,23617,1999-06-09,Russia,Iceland,1.0,0.0,1
212,23618,1999-06-09,Switzerland,Italy,0.0,0.0,0
213,23619,1999-06-09,Wales,Denmark,0.0,2.0,2
214,23623,1999-06-12,South Korea,Mexico,1.0,1.0,0
215,23624,1999-06-13,Croatia,Egypt,2.0,2.0,0
216,23627,1999-06-13,United States,Argentina,1.0,0.0,1
217,23628,1999-06-15,Venezuela,Ecuador,3.0,2.0,1
218,23629,1999-06-16,Croatia,Mexico,2.0,1.0,1
219,23630,1999-06-16,South Korea,Egypt,0.0,0.0,0
220,23631,1999-06-16,South Africa,Zimbabwe,0.0,1.0,2
221,23634,1999-06-17,Paraguay,Uruguay,2.0,3.0,2
222,23635,1999-06-18,Egypt,Mexico,0.0,2.0,2
223,23636,1999-06-18,Saudi Arabia,Jordan,2.0,1.0,1
224,23638,1999-06-19,South Korea,Croatia,1.0,1.0,0
225,23639,1999-06-19,New Zealand,Poland,0.0,0.0,0
226,23640,1999-06-19,Senegal,Burundi,1.0,0.0,1
227,23642,1999-06-20,Angola,South Africa,2.0,2.0,0
228,23648,1999-06-20,Liberia,Tunisia,2.0,0.0,1
229,23653,1999-06-22,Saudi Arabia,Jordan,2.0,0.0,1
230,23657,1999-06-24,Paraguay,Colombia,2.0,1.0,1
231,23658,1999-06-26,Argentina,Lithuania,0.0,0.0,0
232,23659,1999-06-26,Brazil,Latvia,3.0,0.0,1
233,23673,1999-06-29,Paraguay,Bolivia,0.0,0.0,0
234,23674,1999-06-29,Peru,Japan,3.0,2.0,1
235,23683,1999-06-30,Brazil,Venezuela,7.0,0.0,1
236,23684,1999-06-30,Chile,Mexico,0.0,1.0,2
237,23686,1999-07-01,Argentina,Ecuador,3.0,1.0,1
238,23688,1999-07-01,Uruguay,Colombia,0.0,1.0,2
239,23698,1999-07-02,Paraguay,Japan,4.0,0.0,1
240,23705,1999-07-03,Brazil,Mexico,2.0,1.0,1
241,23708,1999-07-04,Argentina,Colombia,0.0,3.0,2
242,23710,1999-07-04,Uruguay,Ecuador,2.0,1.0,1
243,23711,1999-07-05,Bolivia,Japan,1.0,1.0,0
244,23712,1999-07-05,Paraguay,Peru,1.0,0.0,1
245,23713,1999-07-06,Brazil,Chile,1.0,0.0,1
246,23715,1999-07-06,Mexico,Venezuela,3.0,1.0,1
247,23716,1999-07-07,Colombia,Ecuador,2.0,1.0,1
248,23717,1999-07-07,Uruguay,Argentina,0.0,2.0,2
249,23718,1999-07-09,Canada,Saudi Arabia,0.0,2.0,2
250,23720,1999-07-10,Mexico,Peru,3.0,3.0,0
251,23721,1999-07-10,Paraguay,Uruguay,1.0,1.0,0
252,23722,1999-07-11,Brazil,Argentina,2.0,1.0,1
253,23726,1999-07-13,Jamaica,Saudi Arabia,2.0,1.0,1
254,23727,1999-07-13,Uruguay,Chile,1.0,1.0,0
255,23728,1999-07-14,Mexico,Brazil,0.0,2.0,2
256,23730,1999-07-15,Jamaica,Saudi Arabia,0.0,4.0,2
257,23732,1999-07-17,Chile,Mexico,1.0,2.0,2
258,23733,1999-07-17,Costa Rica,Saudi Arabia,1.0,0.0,1
259,23734,1999-07-18,Brazil,Uruguay,3.0,0.0,1
260,23736,1999-07-18,Senegal,Eritrea,6.0,2.0,1
261,23739,1999-07-24,Brazil,Germany,4.0,0.0,1
262,23740,1999-07-24,New Zealand,United States,1.0,2.0,2
263,23746,1999-07-25,Mexico,Saudi Arabia,5.0,1.0,1
264,23750,1999-07-27,Mexico,Egypt,2.0,2.0,0
265,23751,1999-07-27,Saudi Arabia,Bolivia,0.0,0.0,0
266,23752,1999-07-28,Brazil,United States,1.0,0.0,1
267,23754,1999-07-28,Germany,New Zealand,2.0,0.0,1
268,23757,1999-07-29,Egypt,Saudi Arabia,1.0,5.0,2
269,23758,1999-07-29,Mexico,Bolivia,1.0,0.0,1
270,23761,1999-07-30,New Zealand,Brazil,0.0,2.0,2
271,23762,1999-07-30,United States,Germany,2.0,0.0,1
272,23766,1999-07-31,Namibia,South Africa,1.0,1.0,0
273,23770,1999-08-01,Brazil,Saudi Arabia,8.0,2.0,1
274,23772,1999-08-01,Mexico,United States,1.0,0.0,1
275,23780,1999-08-03,United States,Saudi Arabia,2.0,0.0,1
276,23783,1999-08-04,Mexico,Brazil,4.0,3.0,1
277,23797,1999-08-08,Senegal,Zimbabwe,2.0,0.0,1
278,23809,1999-08-17,Mozambique,Nigeria,0.0,1.0,2
279,23810,1999-08-18,Belarus,Russia,0.0,2.0,2
280,23811,1999-08-18,Belgium,Finland,3.0,4.0,2
281,23814,1999-08-18,Denmark,Netherlands,0.0,0.0,0
282,23820,1999-08-18,Northern Ireland,France,0.0,1.0,2
283,23822,1999-08-18,Poland,Spain,1.0,2.0,2
284,23823,1999-08-18,Portugal,Andorra,4.0,0.0,1
285,23824,1999-08-18,Serbia,Croatia,0.0,0.0,0
286,23826,1999-08-18,Slovenia,Albania,2.0,0.0,1
287,23827,1999-08-18,Sweden,Austria,0.0,0.0,0
288,23829,1999-08-18,Uruguay,Costa Rica,5.0,4.0,1
289,23832,1999-08-21,Croatia,Malta,2.0,1.0,1
290,23835,1999-08-28,Nigeria,Ghana,0.0,0.0,0
291,23836,1999-09-01,Republic of Ireland,Serbia,2.0,1.0,1
292,23839,1999-09-04,Argentina,Brazil,2.0,0.0,1
293,23840,1999-09-04,Austria,Spain,1.0,3.0,2
294,23841,1999-09-04,Azerbaijan,Portugal,1.0,1.0,0
295,23844,1999-09-04,Croatia,Republic of Ireland,1.0,0.0,1
296,23845,1999-09-04,Denmark,Switzerland,2.0,1.0,1
297,23846,1999-09-04,England,Luxembourg,6.0,0.0,1
298,23848,1999-09-04,Finland,Germany,1.0,2.0,2
299,23852,1999-09-04,Netherlands,Belgium,5.0,5.0,0
300,23853,1999-09-04,Northern Ireland,Turkey,0.0,3.0,2
301,23855,1999-09-04,Russia,Armenia,2.0,0.0,1
302,23857,1999-09-04,Slovenia,Georgia,2.0,1.0,1
303,23858,1999-09-04,Sweden,Bulgaria,1.0,0.0,1
304,23859,1999-09-04,Ukraine,France,0.0,0.0,0
305,23862,1999-09-07,Belgium,Morocco,4.0,0.0,1
306,23863,1999-09-07,Brazil,Argentina,4.0,2.0,1
307,23864,1999-09-08,Andorra,Russia,1.0,2.0,2
308,23865,1999-09-08,Armenia,France,2.0,3.0,2
309,23870,1999-09-08,Germany,Northern Ireland,4.0,0.0,1
310,23874,1999-09-08,Italy,Denmark,2.0,3.0,2
311,23875,1999-09-08,Jamaica,United States,2.0,2.0,0
312,23876,1999-09-08,Japan,Iran,1.0,1.0,0
313,23877,1999-09-08,Luxembourg,Sweden,0.0,1.0,2
314,23879,1999-09-08,Malta,Republic of Ireland,2.0,3.0,2
315,23880,1999-09-08,Moldova,Turkey,1.0,1.0,0
316,23881,1999-09-08,Norway,Slovenia,4.0,0.0,1
317,23882,1999-09-08,Poland,England,0.0,0.0,0
318,23883,1999-09-08,Romania,Portugal,1.0,1.0,0
319,23885,1999-09-08,Spain,Cyprus,8.0,0.0,1
320,23888,1999-09-08,Uruguay,Venezuela,2.0,0.0,1
321,23889,1999-09-08,Zambia,Saudi Arabia,0.0,0.0,0
322,23893,1999-09-11,Zambia,Saudi Arabia,1.0,2.0,2
323,23894,1999-09-19,South Africa,Saudi Arabia,1.0,0.0,1
324,23905,1999-09-30,Saudi Arabia,South Africa,0.0,0.0,0
325,23922,1999-10-09,Belarus,Italy,0.0,0.0,0
326,23923,1999-10-09,Croatia,Serbia,2.0,2.0,0
327,23927,1999-10-09,France,Iceland,3.0,2.0,1
328,23928,1999-10-09,Germany,Turkey,0.0,0.0,0
329,23931,1999-10-09,North Macedonia,Republic of Ireland,1.0,1.0,0
330,23932,1999-10-09,Netherlands,Brazil,2.0,2.0,0
331,23933,1999-10-09,Portugal,Hungary,3.0,0.0,1
332,23934,1999-10-09,Russia,Ukraine,1.0,1.0,0
333,23936,1999-10-09,Slovenia,Greece,0.0,3.0,2
334,23937,1999-10-09,Sweden,Poland,2.0,0.0,1
335,23943,1999-10-10,Denmark,Iran,0.0,0.0,0
336,23944,1999-10-10,England,Belgium,2.0,1.0,1
337,23945,1999-10-10,Spain,Israel,3.0,0.0,1
338,23948,1999-10-12,Uruguay,Ecuador,0.0,0.0,0
339,23949,1999-10-13,Argentina,Colombia,2.0,1.0,1
340,23950,1999-10-13,Mexico,Paraguay,0.0,1.0,2
341,23951,1999-10-15,Guatemala,Paraguay,0.0,0.0,0
342,23952,1999-10-16,Tunisia,United Arab Emirates,1.0,0.0,1
343,23954,1999-10-20,Mexico,Colombia,0.0,0.0,0
344,23957,1999-10-27,Mexico,Ecuador,0.0,0.0,0
345,23963,1999-10-31,Tunisia,Zambia,2.0,1.0,1
346,23966,1999-11-02,Tunisia,Zambia,0.0,0.0,0
347,23967,1999-11-03,Bolivia,Paraguay,0.0,0.0,0
348,23985,1999-11-13,France,Croatia,3.0,0.0,1
349,23987,1999-11-13,Greece,Nigeria,2.0,0.0,1
350,23988,1999-11-13,Republic of Ireland,Turkey,1.0,1.0,0
351,23989,1999-11-13,Israel,Denmark,0.0,5.0,2
352,23990,1999-11-13,Italy,Belgium,1.0,3.0,2
353,23992,1999-11-13,Scotland,England,0.0,2.0,2
354,23993,1999-11-13,Slovenia,Ukraine,2.0,1.0,1
355,23994,1999-11-13,Spain,Brazil,0.0,0.0,0
356,23998,1999-11-14,Norway,Germany,0.0,1.0,2
357,24001,1999-11-17,Denmark,Israel,3.0,0.0,1
358,24002,1999-11-17,England,Scotland,0.0,1.0,2
359,24005,1999-11-17,Morocco,United States,2.0,1.0,1
360,24007,1999-11-17,Spain,Argentina,0.0,2.0,2
361,24008,1999-11-17,Turkey,Republic of Ireland,0.0,0.0,0
362,24009,1999-11-17,Ukraine,Slovenia,1.0,1.0,0
363,24010,1999-11-17,Uruguay,Paraguay,0.0,1.0,2
364,24013,1999-11-20,Senegal,Ivory Coast,3.0,0.0,1
365,24015,1999-11-21,Gabon,Nigeria,0.0,2.0,2
366,24021,1999-11-25,Costa Rica,Slovakia,4.0,0.0,1
367,24026,1999-11-27,South Africa,Sweden,1.0,0.0,1
368,24040,1999-12-12,Senegal,Gambia,3.0,0.0,1
369,24051,1999-12-21,Morocco,Senegal,0.0,0.0,0
370,24052,1999-12-22,Tunisia,Ghana,2.0,0.0,1
371,24058,1999-12-29,Costa Rica,Honduras,1.0,1.0,0
372,24061,1999-12-29,Basque Country,Nigeria,5.0,1.0,1
373,24063,2000-01-07,Tunisia,Togo,7.0,0.0,1
374,24068,2000-01-09,Mexico,Iran,2.0,1.0,1
375,24070,2000-01-11,Burkina Faso,Cameroon,2.0,2.0,0
376,24071,2000-01-13,Senegal,Cameroon,0.0,0.0,0
377,24074,2000-01-16,United States,Iran,1.0,1.0,0
378,24075,2000-01-18,Ghana,Tunisia,2.0,0.0,1
379,24081,2000-01-21,New Zealand,South Korea,0.0,1.0,2
380,24082,2000-01-22,Ghana,Cameroon,1.0,1.0,0
381,24085,2000-01-23,New Zealand,South Korea,0.0,0.0,0
382,24086,2000-01-23,Nigeria,Tunisia,4.0,2.0,1
383,24087,2000-01-23,South Africa,Gabon,3.0,1.0,1
384,24092,2000-01-25,Burkina Faso,Senegal,1.0,3.0,2
385,24095,2000-01-26,Costa Rica,Trinidad and Tobago,2.0,1.0,1
386,24097,2000-01-26,Spain,Poland,3.0,0.0,1
387,24101,2000-01-27,South Africa,DR Congo,1.0,0.0,1
388,24102,2000-01-28,Cameroon,Ivory Coast,3.0,0.0,1
389,24103,2000-01-28,Egypt,Senegal,1.0,0.0,1
390,24104,2000-01-28,Nigeria,Congo,0.0,0.0,0
391,24107,2000-01-29,Chile,United States,1.0,2.0,2
392,24109,2000-01-29,Tunisia,Morocco,0.0,0.0,0
393,24113,2000-01-31,Cameroon,Togo,0.0,1.0,2
394,24120,2000-02-01,Zambia,Senegal,2.0,2.0,0
395,24123,2000-02-02,Costa Rica,Chile,1.0,0.0,1
396,24127,2000-02-02,South Africa,Algeria,1.0,1.0,0
397,24129,2000-02-03,Nigeria,Morocco,2.0,0.0,1
398,24130,2000-02-03,Tunisia,Congo,1.0,0.0,1
399,24135,2000-02-04,Norway,Sweden,1.0,1.0,0
400,24138,2000-02-05,Japan,Mexico,0.0,1.0,2
401,24140,2000-02-06,Cameroon,Algeria,2.0,1.0,1
402,24144,2000-02-06,Ghana,South Africa,0.0,1.0,2
403,24147,2000-02-07,Egypt,Tunisia,0.0,1.0,2
404,24148,2000-02-07,Nigeria,Senegal,2.0,1.0,1
405,24152,2000-02-08,Mexico,Czech Republic,1.0,2.0,2
406,24159,2000-02-10,Cameroon,Tunisia,3.0,0.0,1
407,24164,2000-02-10,Nigeria,South Africa,2.0,0.0,1
408,24169,2000-02-12,South Africa,Tunisia,2.0,2.0,0
409,24170,2000-02-12,United States,Haiti,3.0,0.0,1
410,24172,2000-02-13,Costa Rica,Canada,2.0,2.0,0
411,24175,2000-02-13,Mexico,Trinidad and Tobago,4.0,0.0,1
412,24176,2000-02-13,Nigeria,Cameroon,2.0,2.0,0
413,24177,2000-02-13,Singapore,Japan,0.0,3.0,2
414,24184,2000-02-15,Canada,South Korea,0.0,0.0,0
415,24190,2000-02-16,Japan,Brunei,9.0,0.0,1
416,24195,2000-02-16,United States,Peru,1.0,0.0,1
417,24197,2000-02-17,South Korea,Costa Rica,2.0,2.0,0
418,24199,2000-02-17,Mexico,Guatemala,1.0,1.0,0
419,24205,2000-02-19,United Arab Emirates,Slovenia,1.0,1.0,0
420,24206,2000-02-19,United States,Colombia,2.0,2.0,0
421,24207,2000-02-20,Costa Rica,Trinidad and Tobago,1.0,2.0,2
422,24209,2000-02-20,Macau,Japan,0.0,3.0,2
423,24210,2000-02-20,Mexico,Canada,1.0,2.0,2
424,24215,2000-02-23,Belgium,Portugal,1.0,1.0,0
425,24217,2000-02-23,Croatia,Spain,0.0,0.0,0
426,24218,2000-02-23,England,Argentina,0.0,0.0,0
427,24220,2000-02-23,France,Poland,1.0,0.0,1
