,index,date,home_team,away_team,home_score,away_score,resultado
233,27307,2003-06-21,Nigeria,Angola,2.0,2.0,0
234,27311,2003-06-22,France,New Zealand,5.0,0.0,1
235,27312,2003-06-22,Ghana,Uganda,1.0,1.0,0
236,27314,2003-06-22,Japan,Colombia,0.0,1.0,2
237,27318,2003-06-22,South Africa,Ivory Coast,2.0,1.0,1
238,27321,2003-06-22,Togo,Kenya,2.0,0.0,1
239,27322,2003-06-23,Brazil,Turkey,2.0,2.0,0
240,27323,2003-06-23,United States,Cameroon,0.0,0.0,0
241,27325,2003-06-26,France,Turkey,3.0,2.0,1
242,27329,2003-06-29,France,Cameroon,1.0,0.0,1
243,27358,2003-07-02,El Salvador,Paraguay,0.0,1.0,2
244,27364,2003-07-03,Trinidad and Tobago,Venezuela,2.0,2.0,0
245,27384,2003-07-05,Mauritania,Togo,0.0,0.0,0
246,27391,2003-07-06,Angola,Malawi,5.0,1.0,1
247,27397,2003-07-06,El Salvador,Mexico,2.0,1.0,1
248,27404,2003-07-06,Rwanda,Ghana,1.0,0.0,1
249,27406,2003-07-06,United States,Paraguay,2.0,0.0,1
250,27413,2003-07-09,Jamaica,Paraguay,2.0,0.0,1
251,27417,2003-07-12,Costa Rica,Canada,0.0,1.0,2
252,27418,2003-07-12,United States,El Salvador,2.0,0.0,1
253,27420,2003-07-13,Mexico,Brazil,1.0,0.0,1
254,27423,2003-07-14,United States,Martinique,2.0,0.0,1
255,27424,2003-07-15,Brazil,Honduras,2.0,1.0,1
256,27426,2003-07-16,Argentina,Uruguay,2.0,2.0,0
257,27427,2003-07-16,Cuba,Costa Rica,0.0,3.0,2
258,27430,2003-07-17,Mexico,Honduras,0.0,0.0,0
259,27431,2003-07-19,Colombia,Brazil,0.0,2.0,2
260,27432,2003-07-19,Costa Rica,El Salvador,5.0,2.0,1
261,27434,2003-07-19,United States,Cuba,5.0,0.0,1
262,27435,2003-07-20,Mexico,Jamaica,5.0,0.0,1
263,27436,2003-07-23,United States,Brazil,1.0,2.0,2
264,27437,2003-07-24,Mexico,Costa Rica,2.0,0.0,1
265,27440,2003-07-26,United States,Costa Rica,3.0,2.0,1
266,27442,2003-07-27,Mexico,Brazil,1.0,0.0,1
267,27445,2003-07-31,Haiti,Trinidad and Tobago,2.0,0.0,1
268,27446,2003-08-02,Saint Kitts and Nevis,Trinidad and Tobago,1.0,2.0,2
269,27448,2003-08-13,Iran,Iraq,0.0,1.0,2
270,27452,2003-08-19,Republic of Ireland,Australia,2.0,1.0,1
271,27454,2003-08-20,Angola,DR Congo,0.0,2.0,2
272,27455,2003-08-20,Argentina,Uruguay,3.0,2.0,1
273,27456,2003-08-20,Austria,Costa Rica,2.0,0.0,1
274,27457,2003-08-20,Belarus,Iran,2.0,1.0,1
275,27458,2003-08-20,Belgium,Netherlands,1.0,1.0,0
276,27463,2003-08-20,Ecuador,Guatemala,2.0,0.0,1
277,27464,2003-08-20,England,Croatia,3.0,1.0,1
278,27465,2003-08-20,Estonia,Poland,1.0,2.0,2
279,27467,2003-08-20,Germany,Italy,0.0,1.0,2
280,27468,2003-08-20,Japan,Nigeria,3.0,0.0,1
281,27472,2003-08-20,Mexico,Peru,1.0,3.0,2
282,27474,2003-08-20,Panama,Paraguay,1.0,2.0,2
283,27475,2003-08-20,Portugal,Kazakhstan,1.0,0.0,1
284,27479,2003-08-20,Sweden,Greece,1.0,2.0,2
285,27480,2003-08-20,Switzerland,France,0.0,2.0,2
286,27481,2003-08-20,Tunisia,Guinea,0.0,0.0,0
287,27483,2003-08-20,Ukraine,Romania,0.0,2.0,2
288,27501,2003-09-05,Iran,Jordan,4.0,1.0,1
289,27502,2003-09-06,Andorra,Croatia,0.0,3.0,2
290,27503,2003-09-06,Argentina,Chile,2.0,2.0,0
291,27506,2003-09-06,Belarus,Czech Republic,1.0,3.0,2
292,27509,2003-09-06,Ecuador,Venezuela,2.0,0.0,1
293,27510,2003-09-06,France,Cyprus,5.0,0.0,1
294,27512,2003-09-06,Iceland,Germany,0.0,0.0,0
295,27514,2003-09-06,Italy,Wales,4.0,0.0,1
296,27515,2003-09-06,Latvia,Poland,0.0,2.0,2
297,27517,2003-09-06,North Macedonia,England,1.0,2.0,2
298,27518,2003-09-06,Netherlands,Austria,3.0,1.0,1
299,27519,2003-09-06,Peru,Paraguay,4.0,1.0,1
300,27520,2003-09-06,Portugal,Spain,0.0,3.0,2
301,27525,2003-09-06,Sweden,San Marino,5.0,0.0,1
302,27526,2003-09-06,Ukraine,Northern Ireland,0.0,0.0,0
303,27529,2003-09-07,Angola,Namibia,2.0,0.0,1
304,27530,2003-09-07,Australia,Jamaica,2.0,1.0,1
305,27531,2003-09-07,Colombia,Brazil,1.0,2.0,2
306,27532,2003-09-07,Costa Rica,China,2.0,0.0,1
307,27536,2003-09-09,Venezuela,Argentina,0.0,3.0,2
308,27539,2003-09-10,Belgium,Croatia,2.0,1.0,1
309,27541,2003-09-10,Brazil,Ecuador,1.0,0.0,1
310,27542,2003-09-10,Czech Republic,Netherlands,3.0,1.0,1
311,27544,2003-09-10,England,Liechtenstein,2.0,0.0,1
312,27546,2003-09-10,Germany,Scotland,2.0,1.0,1
313,27548,2003-09-10,Japan,Senegal,0.0,1.0,2
314,27552,2003-09-10,Morocco,Trinidad and Tobago,2.0,0.0,1
315,27554,2003-09-10,Norway,Portugal,0.0,1.0,2
316,27556,2003-09-10,Paraguay,Uruguay,4.0,1.0,1
317,27557,2003-09-10,Poland,Sweden,0.0,2.0,2
318,27558,2003-09-10,Russia,Switzerland,4.0,1.0,1
319,27559,2003-09-10,Serbia,Italy,1.0,1.0,0
320,27561,2003-09-10,Slovenia,France,0.0,2.0,2
321,27562,2003-09-10,Spain,Ukraine,2.0,1.0,1
322,27563,2003-09-10,Tunisia,Ivory Coast,3.0,2.0,1
323,27572,2003-09-20,Namibia,Angola,1.0,3.0,2
324,27577,2003-09-25,South Korea,Vietnam,5.0,0.0,1
325,27581,2003-09-26,Jordan,Iran,3.0,2.0,1
326,27583,2003-09-27,South Korea,Oman,1.0,0.0,1
327,27589,2003-09-29,South Korea,Nepal,16.0,0.0,1
328,27591,2003-09-30,Saudi Arabia,Syria,1.0,1.0,0
329,27596,2003-10-06,Saudi Arabia,Yemen,7.0,0.0,1
330,27602,2003-10-08,Saudi Arabia,Bhutan,6.0,0.0,1
331,27603,2003-10-08,Tunisia,Japan,0.0,1.0,2
332,27610,2003-10-10,Saudi Arabia,Indonesia,5.0,0.0,1
333,27611,2003-10-11,Armenia,Spain,0.0,4.0,2
334,27612,2003-10-11,Austria,Czech Republic,2.0,3.0,2
335,27617,2003-10-11,Croatia,Bulgaria,1.0,0.0,1
336,27619,2003-10-11,Equatorial Guinea,Togo,1.0,0.0,1
337,27621,2003-10-11,France,Israel,3.0,0.0,1
338,27622,2003-10-11,Germany,Iceland,3.0,0.0,1
339,27624,2003-10-11,Hungary,Poland,1.0,2.0,2
340,27625,2003-10-11,Italy,Azerbaijan,4.0,0.0,1
341,27628,2003-10-11,Netherlands,Moldova,5.0,0.0,1
342,27631,2003-10-11,Portugal,Albania,5.0,3.0,1
343,27632,2003-10-11,Romania,Japan,1.0,1.0,0
344,27637,2003-10-11,South Africa,Costa Rica,2.0,1.0,1
345,27638,2003-10-11,Sweden,Latvia,0.0,1.0,2
346,27639,2003-10-11,Switzerland,Republic of Ireland,2.0,0.0,1
347,27641,2003-10-11,Tunisia,Morocco,0.0,0.0,0
348,27642,2003-10-11,Turkey,England,0.0,0.0,0
349,27644,2003-10-11,Ukraine,North Macedonia,0.0,0.0,0
350,27649,2003-10-12,Brazil,Jamaica,1.0,0.0,1
351,27651,2003-10-12,Chad,Angola,3.0,1.0,1
352,27656,2003-10-12,Iran,New Zealand,3.0,0.0,1
353,27663,2003-10-13,Saudi Arabia,Yemen,3.0,1.0,1
354,27665,2003-10-15,Mexico,Uruguay,0.0,2.0,2
355,27666,2003-10-15,Saudi Arabia,Bhutan,4.0,0.0,1
356,27670,2003-10-17,Saudi Arabia,Indonesia,6.0,0.0,1
357,27676,2003-10-19,Vietnam,South Korea,1.0,0.0,1
358,27680,2003-10-21,Oman,South Korea,3.0,1.0,1
359,27688,2003-10-24,Nepal,South Korea,0.0,7.0,2
360,27690,2003-10-27,North Korea,Iran,1.0,3.0,2
361,27707,2003-11-12,Iran,North Korea,3.0,0.0,1
362,27709,2003-11-12,Poland,Italy,3.0,1.0,1
363,27716,2003-11-15,Argentina,Bolivia,3.0,0.0,1
364,27718,2003-11-15,Croatia,Slovenia,1.0,1.0,0
365,27719,2003-11-15,Czech Republic,Canada,5.0,1.0,1
366,27722,2003-11-15,Germany,France,0.0,3.0,2
367,27728,2003-11-15,Paraguay,Ecuador,2.0,1.0,1
368,27729,2003-11-15,Portugal,Greece,1.0,1.0,0
369,27731,2003-11-15,Scotland,Netherlands,1.0,0.0,1
370,27732,2003-11-15,Senegal,Ivory Coast,1.0,0.0,1
371,27733,2003-11-15,Spain,Norway,2.0,1.0,1
372,27736,2003-11-16,Angola,Chad,2.0,0.0,1
373,27739,2003-11-16,England,Denmark,2.0,3.0,2
374,27741,2003-11-16,Ghana,Somalia,5.0,0.0,1
375,27743,2003-11-16,Italy,Romania,1.0,0.0,1
376,27750,2003-11-16,Peru,Brazil,1.0,1.0,0
377,27751,2003-11-16,Poland,Serbia,4.0,3.0,1
378,27753,2003-11-16,Togo,Equatorial Guinea,2.0,0.0,1
379,27756,2003-11-18,Chile,Paraguay,0.0,1.0,2
380,27757,2003-11-18,Egypt,Sweden,1.0,0.0,1
381,27760,2003-11-18,South Korea,Bulgaria,0.0,1.0,2
382,27763,2003-11-19,Brazil,Uruguay,3.0,3.0,0
383,27764,2003-11-19,Colombia,Argentina,1.0,1.0,0
384,27765,2003-11-19,Costa Rica,Finland,2.0,1.0,1
385,27766,2003-11-19,Ecuador,Peru,0.0,0.0,0
386,27767,2003-11-19,Ghana,Somalia,2.0,0.0,1
387,27770,2003-11-19,Japan,Cameroon,0.0,0.0,0
388,27771,2003-11-19,Lebanon,Iran,0.0,3.0,2
389,27772,2003-11-19,Mexico,Iceland,0.0,0.0,0
390,27774,2003-11-19,Netherlands,Scotland,6.0,0.0,1
391,27775,2003-11-19,Norway,Spain,0.0,3.0,2
392,27776,2003-11-19,Portugal,Kuwait,8.0,0.0,1
393,27778,2003-11-19,Slovenia,Croatia,0.0,1.0,2
394,27780,2003-11-19,Trinidad and Tobago,Cuba,2.0,1.0,1
395,27781,2003-11-19,Tunisia,South Africa,2.0,0.0,1
396,27792,2003-11-28,Iran,Lebanon,1.0,0.0,1
397,27807,2003-12-04,Hong Kong,South Korea,1.0,3.0,2
398,27808,2003-12-04,Japan,China,2.0,0.0,1
399,27811,2003-12-07,South Korea,China,1.0,0.0,1
400,27815,2003-12-10,Japan,South Korea,0.0,0.0,0
401,27818,2003-12-11,Malta,Poland,0.0,4.0,2
402,27822,2003-12-14,Lithuania,Poland,1.0,3.0,2
403,27827,2003-12-17,Saudi Arabia,Estonia,1.0,1.0,0
404,27833,2003-12-20,Saudi Arabia,Azerbaijan,1.0,0.0,1
405,27838,2003-12-26,United Arab Emirates,Saudi Arabia,0.0,2.0,2
406,27844,2003-12-28,Catalonia,Ecuador,4.0,2.0,1
407,27846,2003-12-29,Saudi Arabia,Qatar,0.0,0.0,0
408,27849,2004-01-01,Bahrain,Saudi Arabia,0.0,1.0,2
409,27854,2004-01-04,Kuwait,Saudi Arabia,1.0,1.0,0
410,27856,2004-01-06,Oman,Saudi Arabia,1.0,2.0,2
411,27861,2004-01-08,Yemen,Saudi Arabia,0.0,2.0,2
412,27869,2004-01-14,Tunisia,Benin,2.0,0.0,1
413,27874,2004-01-17,Tunisia,Benin,2.0,1.0,1
414,27880,2004-01-22,Sweden,Norway,0.0,3.0,2
415,27881,2004-01-24,Tunisia,Rwanda,2.0,1.0,1
416,27896,2004-01-28,Tunisia,DR Congo,3.0,0.0,1
417,27910,2004-02-01,Tunisia,Guinea,1.0,1.0,0
418,27919,2004-02-07,Japan,Malaysia,4.0,0.0,1
419,27921,2004-02-07,Tunisia,Senegal,1.0,0.0,1
420,27926,2004-02-10,Bermuda,Trinidad and Tobago,0.0,1.0,2
421,27928,2004-02-11,Tunisia,Nigeria,1.0,1.0,0
422,27929,2004-02-12,Bermuda,Trinidad and Tobago,2.0,2.0,0
423,27930,2004-02-12,Japan,Iraq,2.0,0.0,1
424,27935,2004-02-14,South Korea,Oman,5.0,0.0,1
425,27937,2004-02-14,Tunisia,Morocco,2.0,1.0,1
426,27940,2004-02-18,Albania,Sweden,2.0,1.0,1
