,index,date,home_team,away_team,home_score,away_score
190,38559,2015-03-27,Japan,Tunisia,2.0,0.0
191,38560,2015-03-27,South Korea,Uzbekistan,1.0,1.0
192,38563,2015-03-27,Moldova,Sweden,0.0,2.0
193,38566,2015-03-27,Spain,Ukraine,1.0,0.0
194,38567,2015-03-27,Switzerland,Estonia,3.0,0.0
195,38568,2015-03-27,Trinidad and Tobago,Panama,0.0,1.0
196,38569,2015-03-28,Argentina,El Salvador,2.0,0.0
197,38572,2015-03-28,Belgium,Cyprus,5.0,0.0
198,38574,2015-03-28,Croatia,Norway,5.0,1.0
199,38576,2015-03-28,Ghana,Senegal,1.0,2.0
200,38580,2015-03-28,Kazakhstan,Iceland,0.0,3.0
201,38582,2015-03-28,Morocco,Uruguay,0.0,1.0
202,38589,2015-03-29,Brazil,Chile,1.0,0.0
203,38591,2015-03-29,France,Denmark,2.0,0.0
204,38592,2015-03-29,Georgia,Germany,0.0,2.0
205,38596,2015-03-29,Republic of Ireland,Poland,1.0,1.0
206,38599,2015-03-29,Portugal,Serbia,2.0,1.0
207,38602,2015-03-29,South Africa,Nigeria,1.0,1.0
208,38610,2015-03-30,Kuwait,Colombia,1.0,3.0
209,38611,2015-03-30,North Macedonia,Australia,0.0,0.0
210,38614,2015-03-30,Saudi Arabia,Jordan,2.0,1.0
211,38616,2015-03-31,Argentina,Ecuador,2.0,1.0
212,38618,2015-03-31,China,Tunisia,1.0,1.0
213,38619,2015-03-31,Estonia,Iceland,1.0,1.0
214,38622,2015-03-31,Israel,Belgium,0.0,1.0
215,38623,2015-03-31,Italy,England,1.0,1.0
216,38624,2015-03-31,Japan,Uzbekistan,5.0,1.0
217,38625,2015-03-31,South Korea,New Zealand,1.0,0.0
218,38630,2015-03-31,Netherlands,Spain,2.0,0.0
219,38631,2015-03-31,Panama,Costa Rica,2.0,1.0
220,38632,2015-03-31,Peru,Venezuela,0.0,1.0
221,38633,2015-03-31,Portugal,Cape Verde,0.0,2.0
222,38634,2015-03-31,Russia,Kazakhstan,0.0,0.0
223,38637,2015-03-31,Sweden,Iran,3.0,1.0
224,38638,2015-03-31,Switzerland,United States,1.0,1.0
225,38641,2015-04-15,United States,Mexico,2.0,0.0
226,38685,2015-05-30,Mexico,Guatemala,3.0,0.0
227,38695,2015-06-03,Panama,Ecuador,1.0,1.0
228,38696,2015-06-03,Peru,Mexico,1.0,1.0
229,38705,2015-06-06,Argentina,Bolivia,5.0,0.0
230,38708,2015-06-06,Colombia,Costa Rica,1.0,0.0
231,38709,2015-06-06,Ecuador,Panama,4.0,0.0
232,38716,2015-06-06,Uruguay,Guatemala,5.0,1.0
233,38717,2015-06-07,Brazil,Mexico,2.0,0.0
234,38718,2015-06-07,Croatia,Gibraltar,4.0,0.0
235,38720,2015-06-07,France,Belgium,3.0,4.0
236,38721,2015-06-07,Republic of Ireland,England,0.0,0.0
237,38723,2015-06-07,Russia,Belarus,4.0,2.0
238,38725,2015-06-07,Serbia,Azerbaijan,4.0,1.0
239,38727,2015-06-08,Denmark,Montenegro,2.0,1.0
240,38728,2015-06-08,Egypt,Malawi,2.0,1.0
241,38731,2015-06-08,Norway,Sweden,0.0,0.0
242,38738,2015-06-10,Brazil,Honduras,1.0,0.0
243,38740,2015-06-10,Germany,United States,1.0,2.0
244,38741,2015-06-10,Switzerland,Liechtenstein,3.0,0.0
245,38753,2015-06-11,Japan,Iraq,4.0,0.0
246,38754,2015-06-11,South Korea,United Arab Emirates,3.0,0.0
247,38760,2015-06-11,Saudi Arabia,Palestine,3.0,2.0
248,38761,2015-06-11,Spain,Costa Rica,2.0,1.0
249,38763,2015-06-11,Uzbekistan,Iran,0.0,1.0
250,38769,2015-06-12,Croatia,Italy,1.0,1.0
251,38771,2015-06-12,Iceland,Czech Republic,2.0,1.0
252,38775,2015-06-12,Mexico,Bolivia,0.0,0.0
253,38776,2015-06-12,Morocco,Libya,1.0,0.0
254,38778,2015-06-12,Wales,Belgium,1.0,0.0
255,38781,2015-06-12,Tunisia,Djibouti,8.0,1.0
256,38782,2015-06-13,Albania,France,1.0,0.0
257,38785,2015-06-13,Argentina,Paraguay,2.0,2.0
258,38786,2015-06-13,Armenia,Portugal,2.0,3.0
259,38789,2015-06-13,Denmark,Serbia,2.0,0.0
260,38792,2015-06-13,Gibraltar,Germany,0.0,7.0
261,38797,2015-06-13,Poland,Georgia,4.0,0.0
262,38798,2015-06-13,Senegal,Burundi,3.0,1.0
263,38801,2015-06-13,Uruguay,Jamaica,1.0,0.0
264,38804,2015-06-14,Belarus,Spain,0.0,1.0
265,38805,2015-06-14,Brazil,Peru,2.0,1.0
266,38807,2015-06-14,Colombia,Venezuela,0.0,1.0
267,38811,2015-06-14,Egypt,Tanzania,3.0,0.0
268,38817,2015-06-14,Lithuania,Switzerland,1.0,2.0
269,38820,2015-06-14,Russia,Austria,0.0,1.0
270,38822,2015-06-14,Slovenia,England,2.0,3.0
271,38824,2015-06-14,Sweden,Montenegro,3.0,1.0
272,38831,2015-06-15,Chile,Mexico,3.0,3.0
273,38834,2015-06-16,Argentina,Uruguay,1.0,0.0
274,38837,2015-06-16,Myanmar,South Korea,0.0,2.0
275,38843,2015-06-16,Italy,Portugal,0.0,1.0
276,38844,2015-06-16,Japan,Singapore,0.0,0.0
277,38847,2015-06-16,Kyrgyzstan,Australia,1.0,2.0
278,38851,2015-06-16,Poland,Greece,0.0,0.0
279,38854,2015-06-16,Turkmenistan,Iran,1.0,1.0
280,38859,2015-06-17,Brazil,Colombia,0.0,1.0
281,38862,2015-06-18,Peru,Venezuela,1.0,0.0
282,38866,2015-06-19,Mexico,Ecuador,1.0,2.0
283,38870,2015-06-20,Argentina,Jamaica,1.0,0.0
284,38871,2015-06-20,Uruguay,Paraguay,1.0,1.0
285,38874,2015-06-21,Brazil,Venezuela,2.0,1.0
286,38875,2015-06-21,Colombia,Peru,0.0,0.0
287,38878,2015-06-24,Chile,Uruguay,1.0,0.0
288,38879,2015-06-25,Bolivia,Peru,1.0,3.0
289,38880,2015-06-26,Argentina,Colombia,0.0,0.0
290,38881,2015-06-27,Brazil,Paraguay,1.0,1.0
291,38882,2015-06-27,Mexico,Costa Rica,2.0,2.0
292,38891,2015-06-29,Chile,Peru,2.0,1.0
293,38900,2015-06-30,Argentina,Paraguay,6.0,1.0
294,38909,2015-07-01,Honduras,Mexico,0.0,0.0
295,38918,2015-07-03,Peru,Paraguay,2.0,0.0
296,38921,2015-07-04,Chile,Argentina,0.0,0.0
297,38923,2015-07-07,Panama,Haiti,1.0,1.0
298,38925,2015-07-08,Costa Rica,Jamaica,2.0,2.0
299,38927,2015-07-09,Mexico,Cuba,6.0,0.0
300,38930,2015-07-10,Honduras,Panama,1.0,1.0
301,38932,2015-07-11,Costa Rica,El Salvador,1.0,1.0
302,38934,2015-07-12,Guatemala,Mexico,0.0,0.0
303,38937,2015-07-13,United States,Panama,1.0,1.0
304,38938,2015-07-14,Canada,Costa Rica,0.0,0.0
305,38941,2015-07-15,Trinidad and Tobago,Mexico,4.0,4.0
306,38944,2015-07-19,Mexico,Costa Rica,1.0,0.0
307,38945,2015-07-19,Trinidad and Tobago,Panama,1.0,1.0
308,38946,2015-07-22,Panama,Mexico,1.0,2.0
309,38948,2015-07-25,United States,Panama,1.0,1.0
310,38949,2015-07-26,Jamaica,Mexico,1.0,3.0
311,38953,2015-08-02,China,South Korea,0.0,2.0
312,38954,2015-08-02,North Korea,Japan,2.0,1.0
313,38962,2015-08-05,Japan,South Korea,1.0,1.0
314,38968,2015-08-09,China,Japan,1.0,1.0
315,38969,2015-08-09,South Korea,North Korea,0.0,0.0
316,38989,2015-09-03,Australia,Bangladesh,5.0,0.0
317,38990,2015-09-03,Azerbaijan,Croatia,0.0,0.0
318,38992,2015-09-03,Belgium,Bosnia and Herzegovina,3.0,1.0
319,38997,2015-09-03,Iran,Guam,6.0,0.0
320,39001,2015-09-03,Japan,Cambodia,3.0,0.0
321,39003,2015-09-03,South Korea,Laos,8.0,0.0
322,39005,2015-09-03,Netherlands,Iceland,0.0,1.0
323,39009,2015-09-03,Saudi Arabia,Timor-Leste,7.0,0.0
324,39017,2015-09-04,Denmark,Albania,0.0,0.0
325,39021,2015-09-04,Germany,Poland,3.0,1.0
326,39026,2015-09-04,Portugal,France,0.0,1.0
327,39027,2015-09-04,Serbia,Armenia,2.0,0.0
328,39034,2015-09-04,United States,Peru,2.0,1.0
329,39035,2015-09-05,Argentina,Bolivia,7.0,0.0
330,39041,2015-09-05,Costa Rica,Brazil,0.0,1.0
331,39045,2015-09-05,Liberia,Tunisia,1.0,0.0
332,39049,2015-09-05,Namibia,Senegal,0.0,2.0
333,39050,2015-09-05,Russia,Sweden,1.0,0.0
334,39052,2015-09-05,San Marino,England,0.0,6.0
335,39053,2015-09-05,São Tomé and Príncipe,Morocco,0.0,3.0
336,39056,2015-09-05,Spain,Slovakia,2.0,0.0
337,39057,2015-09-05,Switzerland,Slovenia,3.0,2.0
338,39058,2015-09-05,Tanzania,Nigeria,0.0,0.0
339,39064,2015-09-06,Cyprus,Belgium,0.0,1.0
340,39065,2015-09-06,Iceland,Kazakhstan,0.0,0.0
341,39075,2015-09-06,Norway,Croatia,2.0,0.0
342,39081,2015-09-07,Albania,Portugal,0.0,1.0
343,39082,2015-09-07,Armenia,Denmark,0.0,0.0
344,39085,2015-09-07,France,Serbia,2.0,1.0
345,39088,2015-09-07,Poland,Gibraltar,8.0,1.0
346,39090,2015-09-07,Scotland,Germany,2.0,3.0
347,39091,2015-09-08,United States,Brazil,1.0,4.0
348,39092,2015-09-08,Afghanistan,Japan,0.0,6.0
349,39099,2015-09-08,England,Switzerland,2.0,0.0
350,39102,2015-09-08,India,Iran,0.0,3.0
351,39104,2015-09-08,Lebanon,South Korea,0.0,3.0
352,39105,2015-09-08,Liechtenstein,Russia,0.0,7.0
353,39107,2015-09-08,North Macedonia,Spain,0.0,1.0
354,39108,2015-09-08,Malaysia,Saudi Arabia,0.0,3.0
355,39109,2015-09-08,Mexico,Argentina,2.0,2.0
356,39111,2015-09-08,Nigeria,Niger,2.0,0.0
357,39116,2015-09-08,South Africa,Senegal,1.0,0.0
358,39117,2015-09-08,Sweden,Austria,1.0,4.0
359,39118,2015-09-08,Tajikistan,Australia,0.0,3.0
360,39120,2015-09-08,Venezuela,Panama,1.0,1.0
361,39129,2015-09-08,Colombia,Peru,1.0,1.0
362,39139,2015-10-08,Albania,Serbia,0.0,2.0
363,39140,2015-10-08,Argentina,Ecuador,0.0,2.0
364,39143,2015-10-08,Bolivia,Uruguay,0.0,2.0
365,39145,2015-10-08,Chile,Brazil,2.0,0.0
366,39146,2015-10-08,Colombia,Peru,2.0,0.0
367,39148,2015-10-08,France,Armenia,4.0,0.0
368,39151,2015-10-08,Republic of Ireland,Germany,1.0,0.0
369,39152,2015-10-08,Jordan,Australia,2.0,0.0
370,39154,2015-10-08,Kuwait,South Korea,0.0,1.0
371,39158,2015-10-08,Nigeria,DR Congo,0.0,2.0
372,39160,2015-10-08,Oman,Iran,1.0,1.0
373,39161,2015-10-08,Portugal,Denmark,1.0,0.0
374,39165,2015-10-08,Saudi Arabia,United Arab Emirates,2.0,1.0
375,39166,2015-10-08,Scotland,Poland,2.0,2.0
376,39168,2015-10-08,Syria,Japan,0.0,3.0
377,39175,2015-10-09,England,Estonia,2.0,0.0
378,39177,2015-10-09,Liechtenstein,Sweden,0.0,2.0
379,39179,2015-10-09,Moldova,Russia,1.0,2.0
380,39181,2015-10-09,Morocco,Ivory Coast,0.0,1.0
381,39185,2015-10-09,Spain,Luxembourg,4.0,0.0
382,39186,2015-10-09,Switzerland,San Marino,7.0,0.0
383,39188,2015-10-09,Tunisia,Gabon,3.0,3.0
384,39189,2015-10-10,Andorra,Belgium,1.0,4.0
385,39193,2015-10-10,Croatia,Bulgaria,3.0,0.0
386,39196,2015-10-10,Iceland,Latvia,2.0,2.0
387,39202,2015-10-10,United States,Mexico,2.0,3.0
388,39204,2015-10-11,Denmark,France,1.0,2.0
389,39205,2015-10-11,Egypt,Zambia,3.0,0.0
390,39209,2015-10-11,Germany,Georgia,2.0,1.0
391,39214,2015-10-11,Nigeria,Cameroon,3.0,0.0
392,39215,2015-10-11,Poland,Republic of Ireland,2.0,1.0
393,39216,2015-10-11,Serbia,Portugal,1.0,2.0
394,39219,2015-10-12,Estonia,Switzerland,0.0,1.0
395,39221,2015-10-12,Lithuania,England,0.0,3.0
396,39223,2015-10-12,Morocco,Guinea,1.0,1.0
397,39224,2015-10-12,Russia,Montenegro,2.0,0.0
398,39226,2015-10-12,Sweden,Moldova,2.0,0.0
399,39227,2015-10-12,Ukraine,Spain,0.0,1.0
400,39228,2015-10-13,Algeria,Senegal,1.0,0.0
401,39230,2015-10-13,Belgium,Israel,3.0,1.0
402,39233,2015-10-13,Brazil,Venezuela,3.0,1.0
403,39243,2015-10-13,Iran,Japan,1.0,1.0
404,39247,2015-10-13,South Korea,Jamaica,3.0,0.0
405,39253,2015-10-13,Malta,Croatia,0.0,1.0
406,39259,2015-10-13,Paraguay,Argentina,0.0,0.0
407,39260,2015-10-13,Peru,Chile,3.0,4.0
408,39265,2015-10-13,Turkey,Iceland,1.0,0.0
409,39267,2015-10-13,Uruguay,Colombia,3.0,0.0
410,39279,2015-11-09,Palestine,Saudi Arabia,0.0,0.0
411,39287,2015-11-12,Australia,Kyrgyzstan,3.0,0.0
412,39291,2015-11-12,Chile,Colombia,1.0,1.0
413,39293,2015-11-12,Ecuador,Uruguay,2.0,1.0
414,39295,2015-11-12,Iran,Turkmenistan,3.0,1.0
415,39296,2015-11-12,South Korea,Myanmar,4.0,0.0
416,39300,2015-11-12,Morocco,Equatorial Guinea,2.0,0.0
417,39306,2015-11-12,Singapore,Japan,0.0,3.0
418,39313,2015-11-13,Argentina,Brazil,1.0,1.0
419,39314,2015-11-13,Belgium,Italy,3.0,1.0
420,39317,2015-11-13,Costa Rica,Haiti,1.0,0.0
421,39318,2015-11-13,Czech Republic,Serbia,4.0,1.0
422,39319,2015-11-13,France,Germany,2.0,0.0
423,39325,2015-11-13,Madagascar,Senegal,2.0,2.0
424,39326,2015-11-13,Mauritania,Tunisia,1.0,2.0
425,39329,2015-11-13,Peru,Paraguay,1.0,0.0
426,39330,2015-11-13,Poland,Iceland,4.0,2.0
427,39332,2015-11-13,Slovakia,Switzerland,3.0,2.0
428,39333,2015-11-13,Spain,England,2.0,0.0
429,39334,2015-11-13,Eswatini,Nigeria,0.0,0.0
430,39338,2015-11-13,Jamaica,Panama,0.0,2.0
431,39339,2015-11-13,Mexico,El Salvador,3.0,0.0
432,39342,2015-11-14,Chad,Egypt,1.0,0.0
433,39346,2015-11-14,Russia,Portugal,1.0,0.0
434,39347,2015-11-14,Sweden,Denmark,2.0,1.0
435,39351,2015-11-15,Equatorial Guinea,Morocco,1.0,0.0
436,39359,2015-11-17,Austria,Switzerland,1.0,2.0
437,39361,2015-11-17,Bangladesh,Australia,0.0,4.0
438,39363,2015-11-17,Brazil,Peru,3.0,0.0
439,39366,2015-11-17,Cambodia,Japan,0.0,2.0
440,39369,2015-11-17,Colombia,Argentina,0.0,1.0
441,39371,2015-11-17,Denmark,Sweden,2.0,2.0
442,39372,2015-11-17,Timor-Leste,Saudi Arabia,0.0,10.0
443,39373,2015-11-17,Egypt,Chad,4.0,0.0
444,39374,2015-11-17,England,France,2.0,0.0
445,39377,2015-11-17,Guam,Iran,0.0,6.0
446,39378,2015-11-17,Honduras,Mexico,0.0,2.0
447,39384,2015-11-17,Laos,South Korea,0.0,5.0
448,39385,2015-11-17,Luxembourg,Portugal,0.0,2.0
449,39389,2015-11-17,Nigeria,Eswatini,2.0,0.0
450,39391,2015-11-17,Poland,Czech Republic,3.0,1.0
451,39392,2015-11-17,Russia,Croatia,1.0,3.0
452,39394,2015-11-17,Senegal,Madagascar,3.0,0.0
453,39396,2015-11-17,Slovakia,Iceland,3.0,1.0
454,39399,2015-11-17,Tunisia,Mauritania,2.0,1.0
455,39402,2015-11-17,Uruguay,Chile,3.0,0.0
456,39406,2015-11-17,Panama,Costa Rica,1.0,2.0
457,39455,2016-01-06,Sweden,Estonia,1.0,1.0
458,39458,2016-01-08,Panama,Cuba,4.0,0.0
