,index,date,home_team,away_team,home_score,away_score,resultado
77,20053,1994-11-19,Trinidad and Tobago,United States,1.0,0.0,1
78,20055,1994-11-22,Jamaica,United States,0.0,3.0,2
79,20060,1994-11-26,Cameroon,Ivory Coast,1.0,2.0,2
80,20067,1994-11-30,Cameroon,Ghana,0.0,1.0,2
81,20068,1994-11-30,South Africa,Ivory Coast,0.0,0.0,0
82,20069,1994-11-30,Spain,Finland,2.0,0.0,1
83,20076,1994-12-04,South Africa,Cameroon,1.0,1.0,0
84,20081,1994-12-08,Saudi Arabia,Poland,0.0,2.0,2
85,20084,1994-12-10,Saudi Arabia,Poland,1.0,2.0,2
86,20085,1994-12-11,United States,Honduras,1.0,1.0,0
87,20086,1994-12-13,Azerbaijan,France,0.0,2.0,2
88,20089,1994-12-14,Israel,Romania,1.0,1.0,0
89,20090,1994-12-14,Malta,Norway,0.0,1.0,2
90,20091,1994-12-14,Mexico,Hungary,5.0,1.0,1
91,20092,1994-12-14,Moldova,Germany,0.0,3.0,2
92,20093,1994-12-14,Netherlands,Luxembourg,5.0,0.0,1
93,20095,1994-12-14,Wales,Bulgaria,0.0,3.0,2
94,20096,1994-12-16,Tunisia,Algeria,1.0,0.0,1
95,20097,1994-12-17,Belgium,Spain,1.0,4.0,2
96,20099,1994-12-17,Saudi Arabia,Costa Rica,1.0,3.0,2
97,20100,1994-12-18,Cameroon,Togo,1.0,1.0,0
98,20101,1994-12-18,Germany,Albania,2.0,1.0,1
99,20102,1994-12-18,Greece,Scotland,1.0,0.0,1
100,20104,1994-12-21,Italy,Turkey,3.0,1.0,1
101,20105,1994-12-23,Brazil,Serbia,2.0,0.0,1
102,20108,1994-12-27,Argentina,Serbia,1.0,0.0,1
103,20111,1994-12-29,Saudi Arabia,Zambia,1.0,0.0,1
104,20114,1995-01-02,Tunisia,Egypt,2.0,0.0,1
105,20116,1995-01-06,Japan,Nigeria,0.0,3.0,2
106,20117,1995-01-06,Saudi Arabia,Mexico,0.0,2.0,2
107,20119,1995-01-07,Senegal,Tunisia,0.0,0.0,0
108,20122,1995-01-08,Cameroon,Malawi,0.0,0.0,0
109,20125,1995-01-08,Japan,Argentina,1.0,5.0,2
110,20126,1995-01-08,Saudi Arabia,Denmark,0.0,2.0,2
111,20130,1995-01-10,Denmark,Mexico,1.0,1.0,0
112,20131,1995-01-10,Nigeria,Argentina,0.0,0.0,0
113,20132,1995-01-13,Denmark,Argentina,2.0,0.0,1
114,20133,1995-01-13,Mexico,Nigeria,1.0,1.0,0
115,20135,1995-01-18,Netherlands,France,0.0,1.0,2
116,20136,1995-01-18,Spain,Uruguay,2.0,2.0,0
117,20145,1995-01-22,Zimbabwe,Cameroon,4.0,1.0,1
118,20148,1995-01-29,Tunisia,Mauritania,1.0,0.0,1
119,20149,1995-01-31,South Korea,Colombia,1.0,0.0,1
120,20150,1995-02-01,Mexico,Uruguay,1.0,0.0,1
121,20151,1995-02-04,South Korea,Serbia,0.0,1.0,2
122,20152,1995-02-06,Estonia,Norway,0.0,7.0,2
123,20153,1995-02-08,Cyprus,Norway,0.0,2.0,2
124,20154,1995-02-08,Greece,Romania,1.0,0.0,1
125,20155,1995-02-10,Tunisia,Liberia,0.0,0.0,0
126,20156,1995-02-11,Australia,Colombia,0.0,1.0,2
127,20157,1995-02-14,Argentina,Bulgaria,4.0,1.0,1
128,20159,1995-02-15,Australia,Japan,2.0,1.0,1
129,20161,1995-02-15,Republic of Ireland,England,1.0,0.0,1
130,20163,1995-02-15,Turkey,Romania,1.0,1.0,0
131,20165,1995-02-19,China,South Korea,0.0,0.0,0
132,20166,1995-02-19,Hong Kong,Japan,0.0,3.0,2
133,20168,1995-02-21,Japan,South Korea,1.0,1.0,0
134,20170,1995-02-22,Brazil,Slovakia,5.0,0.0,1
135,20172,1995-02-22,Netherlands,Portugal,0.0,1.0,2
136,20173,1995-02-22,Spain,Germany,0.0,0.0,0
137,20174,1995-02-22,Thailand,Japan,3.0,2.0,1
138,20175,1995-02-23,China,Japan,1.0,2.0,2
139,20176,1995-02-23,Hong Kong,South Korea,2.0,3.0,2
140,20178,1995-02-26,Japan,South Korea,2.0,2.0,0
141,20179,1995-03-01,Morocco,Senegal,2.0,0.0,1
142,20190,1995-03-12,Jamaica,Cuba,0.0,0.0,0
143,20198,1995-03-22,Colombia,Uruguay,2.0,1.0,1
144,20199,1995-03-23,Morocco,Mali,3.0,0.0,1
145,20201,1995-03-25,Croatia,Ukraine,4.0,0.0,1
146,20202,1995-03-25,Italy,Estonia,4.0,1.0,1
147,20205,1995-03-25,United States,Uruguay,2.0,2.0,0
148,20211,1995-03-29,Austria,Latvia,5.0,0.0,1
149,20212,1995-03-29,Brazil,Honduras,1.0,1.0,0
150,20213,1995-03-29,Bulgaria,Wales,3.0,1.0,1
151,20214,1995-03-29,Cyprus,Denmark,1.0,1.0,0
152,20216,1995-03-29,England,Uruguay,0.0,0.0,0
153,20217,1995-03-29,Georgia,Germany,0.0,2.0,2
154,20220,1995-03-29,Israel,France,0.0,0.0,0
155,20221,1995-03-29,Lithuania,Croatia,0.0,0.0,0
156,20222,1995-03-29,Luxembourg,Norway,0.0,2.0,2
157,20223,1995-03-29,Mexico,Chile,1.0,2.0,2
158,20225,1995-03-29,Netherlands,Malta,4.0,0.0,1
159,20226,1995-03-29,Romania,Poland,2.0,1.0,1
160,20227,1995-03-29,Russia,Scotland,0.0,0.0,0
161,20231,1995-03-29,Spain,Belgium,1.0,1.0,0
162,20234,1995-03-29,Ukraine,Italy,0.0,2.0,2
163,20254,1995-04-09,Morocco,Burkina Faso,0.0,0.0,0
164,20259,1995-04-12,North Macedonia,Bulgaria,0.0,0.0,0
165,20260,1995-04-14,Egypt,Tunisia,1.0,0.0,1
166,20261,1995-04-19,Peru,Chile,6.0,0.0,1
167,20262,1995-04-22,Belgium,United States,1.0,0.0,1
168,20263,1995-04-22,Chile,Iceland,1.0,1.0,0
169,20269,1995-04-23,DR Congo,Cameroon,2.0,1.0,1
170,20271,1995-04-23,Liberia,Tunisia,1.0,0.0,1
171,20276,1995-04-26,Armenia,Spain,0.0,2.0,2
172,20277,1995-04-26,Austria,Liechtenstein,7.0,0.0,1
173,20278,1995-04-26,Azerbaijan,Romania,1.0,4.0,2
174,20280,1995-04-26,Belgium,Cyprus,2.0,0.0,1
175,20281,1995-04-26,Croatia,Slovenia,2.0,0.0,1
176,20282,1995-04-26,Czech Republic,Netherlands,3.0,1.0,1
177,20283,1995-04-26,Denmark,North Macedonia,1.0,0.0,1
178,20286,1995-04-26,France,Slovakia,4.0,0.0,1
179,20288,1995-04-26,Germany,Wales,1.0,1.0,0
180,20294,1995-04-26,Lithuania,Italy,0.0,1.0,2
181,20295,1995-04-26,Moldova,Bulgaria,0.0,3.0,2
182,20296,1995-04-26,Norway,Luxembourg,5.0,0.0,1
183,20297,1995-04-26,San Marino,Scotland,0.0,2.0,2
184,20315,1995-05-13,South Africa,Argentina,1.0,1.0,0
185,20317,1995-05-14,Bolivia,Paraguay,1.0,1.0,0
186,20319,1995-05-17,Israel,Brazil,1.0,2.0,2
187,20321,1995-05-18,Morocco,Egypt,0.0,0.0,0
188,20325,1995-05-21,Japan,Scotland,0.0,0.0,0
189,20330,1995-05-24,Ecuador,Scotland,1.0,2.0,2
190,20331,1995-05-25,Chile,Northern Ireland,2.0,1.0,1
191,20336,1995-05-25,Norway,Ghana,3.0,2.0,1
192,20339,1995-05-28,Canada,Chile,1.0,2.0,2
193,20341,1995-05-28,Japan,Ecuador,3.0,0.0,1
194,20342,1995-05-28,United States,Costa Rica,1.0,2.0,2
195,20343,1995-05-31,Argentina,Peru,1.0,0.0,1
196,20344,1995-05-31,Finland,Denmark,0.0,1.0,2
197,20348,1995-06-03,England,Japan,2.0,1.0,1
198,20354,1995-06-04,Brazil,Sweden,1.0,0.0,1
199,20360,1995-06-04,Ivory Coast,Morocco,2.0,0.0,1
200,20363,1995-06-04,Togo,Tunisia,0.0,1.0,2
201,20364,1995-06-05,South Korea,Costa Rica,1.0,0.0,1
202,20365,1995-06-06,Brazil,Japan,3.0,0.0,1
203,20366,1995-06-07,Belarus,Netherlands,1.0,0.0,1
204,20367,1995-06-07,Bulgaria,Germany,3.0,2.0,1
205,20369,1995-06-07,Denmark,Cyprus,4.0,0.0,1
206,20370,1995-06-07,Faroe Islands,Scotland,0.0,2.0,2
207,20373,1995-06-07,North Macedonia,Belgium,0.0,5.0,2
208,20376,1995-06-07,Norway,Malta,2.0,0.0,1
209,20378,1995-06-07,Romania,Israel,2.0,1.0,1
210,20380,1995-06-07,Spain,Armenia,1.0,0.0,1
211,20382,1995-06-08,England,Sweden,3.0,3.0,0
212,20383,1995-06-09,Paraguay,Bolivia,0.0,0.0,0
213,20386,1995-06-10,South Korea,Zambia,2.0,3.0,2
214,20387,1995-06-10,Sweden,Japan,2.0,2.0,0
215,20388,1995-06-11,England,Brazil,1.0,3.0,2
216,20393,1995-06-11,Republic of Ireland,Austria,1.0,3.0,2
217,20394,1995-06-11,Ukraine,Croatia,1.0,0.0,1
218,20395,1995-06-11,United States,Nigeria,3.0,2.0,1
219,20397,1995-06-14,Argentina,Paraguay,2.0,1.0,1
220,20398,1995-06-17,Colombia,Nigeria,1.0,0.0,1
221,20400,1995-06-18,United States,Mexico,4.0,0.0,1
222,20402,1995-06-19,Chile,Paraguay,0.0,1.0,2
223,20403,1995-06-19,Switzerland,Italy,0.0,1.0,2
224,20406,1995-06-21,Germany,Italy,2.0,0.0,1
225,20407,1995-06-21,Mexico,Colombia,0.0,0.0,0
226,20408,1995-06-22,Chile,Turkey,0.0,0.0,0
227,20409,1995-06-22,Paraguay,New Zealand,3.0,2.0,1
228,20410,1995-06-23,Switzerland,Germany,1.0,2.0,2
229,20412,1995-06-24,Mexico,Nigeria,2.0,1.0,1
230,20415,1995-06-25,United States,Colombia,0.0,0.0,0
231,20418,1995-06-29,Brazil,Poland,2.0,1.0,1
232,20419,1995-06-30,Argentina,Australia,2.0,0.0,1
233,20420,1995-06-30,Paraguay,Ecuador,1.0,0.0,1
234,20425,1995-07-06,Mexico,Paraguay,1.0,2.0,2
235,20426,1995-07-07,Brazil,Ecuador,1.0,0.0,1
236,20427,1995-07-07,Colombia,Peru,1.0,1.0,0
237,20428,1995-07-08,Argentina,Bolivia,2.0,1.0,1
238,20429,1995-07-08,United States,Chile,2.0,1.0,1
239,20430,1995-07-09,Mexico,Venezuela,3.0,1.0,1
240,20432,1995-07-09,Uruguay,Paraguay,1.0,0.0,1
241,20433,1995-07-10,Brazil,Peru,2.0,0.0,1
242,20434,1995-07-10,Colombia,Ecuador,1.0,0.0,1
243,20435,1995-07-11,Argentina,Chile,4.0,0.0,1
244,20436,1995-07-11,United States,Bolivia,0.0,1.0,2
245,20437,1995-07-12,Paraguay,Venezuela,3.0,2.0,1
246,20438,1995-07-13,Brazil,Colombia,3.0,0.0,1
247,20440,1995-07-13,Uruguay,Mexico,1.0,1.0,0
248,20441,1995-07-14,Argentina,United States,0.0,3.0,2
249,20442,1995-07-14,Chile,Bolivia,2.0,2.0,0
250,20446,1995-07-15,Tunisia,Senegal,4.0,0.0,1
251,20449,1995-07-16,Malawi,Cameroon,1.0,3.0,2
252,20453,1995-07-16,Paraguay,Colombia,1.0,1.0,0
253,20459,1995-07-17,Brazil,Argentina,2.0,2.0,0
254,20460,1995-07-17,United States,Mexico,0.0,0.0,0
255,20469,1995-07-19,Jamaica,Saint Lucia,2.0,1.0,1
256,20471,1995-07-19,Uruguay,Colombia,2.0,0.0,1
257,20472,1995-07-20,United States,Brazil,0.0,1.0,2
258,20477,1995-07-21,Jamaica,Cuba,1.0,2.0,2
259,20483,1995-07-22,Algeria,Tunisia,2.0,1.0,1
260,20484,1995-07-22,Colombia,United States,4.0,1.0,1
261,20485,1995-07-22,Norway,France,0.0,0.0,0
262,20489,1995-07-23,Jamaica,Trinidad and Tobago,1.0,0.0,1
263,20492,1995-07-23,Uruguay,Brazil,1.0,1.0,0
264,20499,1995-07-30,Cameroon,Zimbabwe,1.0,0.0,1
265,20504,1995-07-30,Mauritania,Tunisia,0.0,0.0,0
266,20508,1995-08-01,Canada,Jamaica,3.0,1.0,1
267,20511,1995-08-06,Jamaica,Trinidad and Tobago,1.0,0.0,1
268,20512,1995-08-06,Japan,Costa Rica,3.0,0.0,1
269,20513,1995-08-09,Japan,Brazil,1.0,5.0,2
270,20514,1995-08-12,South Korea,Brazil,0.0,1.0,2
271,20516,1995-08-16,Armenia,Denmark,0.0,2.0,2
272,20522,1995-08-16,France,Poland,1.0,1.0,0
273,20526,1995-08-16,Latvia,Austria,3.0,2.0,1
274,20528,1995-08-16,Norway,Czech Republic,1.0,1.0,0
275,20529,1995-08-16,Scotland,Greece,1.0,0.0,1
276,20531,1995-08-16,Sweden,United States,1.0,0.0,1
277,20533,1995-08-18,Jamaica,Zambia,1.0,1.0,0
278,20538,1995-08-20,Jamaica,Zambia,3.0,1.0,1
279,20546,1995-08-23,Belgium,Germany,1.0,2.0,2
280,20552,1995-09-03,Croatia,Estonia,7.0,1.0,1
281,20554,1995-09-06,Albania,Bulgaria,1.0,1.0,0
282,20555,1995-09-06,Austria,Republic of Ireland,3.0,1.0,1
283,20556,1995-09-06,Belgium,Denmark,1.0,3.0,2
284,20557,1995-09-06,Czech Republic,Norway,2.0,0.0,1
285,20558,1995-09-06,England,Colombia,0.0,0.0,0
286,20560,1995-09-06,France,Azerbaijan,10.0,0.0,1
287,20561,1995-09-06,Germany,Georgia,4.0,1.0,1
288,20562,1995-09-06,Italy,Slovenia,1.0,0.0,1
289,20567,1995-09-06,Netherlands,Belarus,1.0,0.0,1
290,20568,1995-09-06,Poland,Romania,0.0,0.0,0
291,20570,1995-09-06,Scotland,Finland,1.0,0.0,1
292,20572,1995-09-06,Spain,Cyprus,6.0,0.0,1
293,20578,1995-09-20,Japan,Paraguay,1.0,2.0,2
294,20579,1995-09-20,Spain,Argentina,2.0,1.0,1
295,20580,1995-09-24,Trinidad and Tobago,Jamaica,1.0,0.0,1
296,20581,1995-09-27,Jamaica,Costa Rica,2.0,0.0,1
297,20582,1995-09-30,South Africa,Mozambique,3.0,2.0,1
298,20584,1995-10-07,Armenia,Belgium,0.0,2.0,2
299,20586,1995-10-07,Bulgaria,Albania,3.0,0.0,1
300,20587,1995-10-08,Croatia,Italy,1.0,1.0,0
301,20588,1995-10-08,Germany,Moldova,6.0,1.0,1
302,20589,1995-10-08,United States,Saudi Arabia,4.0,3.0,1
303,20590,1995-10-11,Argentina,Colombia,0.0,0.0,0
304,20591,1995-10-11,Austria,Portugal,1.0,1.0,0
305,20592,1995-10-11,Brazil,Uruguay,2.0,0.0,1
306,20593,1995-10-11,Chile,Canada,2.0,0.0,1
307,20595,1995-10-11,Denmark,Spain,1.0,1.0,0
308,20596,1995-10-11,Georgia,Bulgaria,2.0,1.0,1
309,20603,1995-10-11,Malta,Netherlands,0.0,4.0,2
310,20604,1995-10-11,Mexico,Saudi Arabia,2.0,1.0,1
311,20605,1995-10-11,Norway,England,0.0,0.0,0
312,20606,1995-10-11,Romania,France,1.0,3.0,2
313,20611,1995-10-11,Sweden,Scotland,2.0,0.0,1
314,20613,1995-10-11,Wales,Germany,1.0,2.0,2
315,20614,1995-10-18,Jamaica,Honduras,1.0,0.0,1
316,20615,1995-10-20,Jamaica,Trinidad and Tobago,1.0,0.0,1
317,20617,1995-10-21,Uzbekistan,Nigeria,2.0,3.0,2
318,20618,1995-10-22,Burkina Faso,Tunisia,2.0,2.0,0
319,20619,1995-10-22,Cayman Islands,Jamaica,1.0,5.0,2
320,20623,1995-10-24,Japan,Saudi Arabia,2.0,1.0,1
321,20626,1995-10-26,China,Colombia,2.0,1.0,1
322,20627,1995-10-28,Japan,Saudi Arabia,2.0,1.0,1
323,20630,1995-10-31,South Korea,Saudi Arabia,1.0,1.0,0
324,20634,1995-11-05,Tunisia,Algeria,2.0,0.0,1
325,20635,1995-11-05,Zambia,Jamaica,4.0,2.0,1
326,20636,1995-11-07,Tunisia,Mauritania,2.0,1.0,1
327,20637,1995-11-08,Argentina,Brazil,0.0,1.0,2
328,20639,1995-11-10,Nigeria,Uzbekistan,1.0,0.0,1
329,20641,1995-11-11,Italy,Ukraine,3.0,1.0,1
330,20647,1995-11-15,Cyprus,Belgium,1.0,1.0,0
331,20649,1995-11-15,Denmark,Armenia,3.0,1.0,1
332,20650,1995-11-15,England,Switzerland,3.0,1.0,1
333,20651,1995-11-15,France,Israel,2.0,0.0,1
334,20652,1995-11-15,Germany,Bulgaria,3.0,1.0,1
335,20654,1995-11-15,Italy,Lithuania,4.0,0.0,1
336,20656,1995-11-15,Morocco,Mali,2.0,0.0,1
337,20657,1995-11-15,Netherlands,Norway,3.0,0.0,1
338,20658,1995-11-15,Northern Ireland,Austria,5.0,3.0,1
339,20661,1995-11-15,Scotland,San Marino,5.0,0.0,1
340,20662,1995-11-15,Slovakia,Romania,0.0,2.0,2
341,20663,1995-11-15,Slovenia,Croatia,1.0,2.0,2
342,20664,1995-11-15,Spain,North Macedonia,3.0,0.0,1
343,20666,1995-11-16,Mexico,Serbia,1.0,4.0,2
344,20681,1995-11-22,South Africa,Zambia,2.0,2.0,0
345,20684,1995-11-24,South Africa,Egypt,2.0,0.0,1
346,20690,1995-11-26,Gabon,Cameroon,1.0,2.0,2
347,20691,1995-11-26,Jamaica,Norway,1.0,1.0,0
348,20692,1995-11-26,South Africa,Zimbabwe,2.0,0.0,1
349,20697,1995-11-28,Algeria,Cameroon,4.0,0.0,1
350,20703,1995-11-29,Mexico,Colombia,2.0,2.0,0
351,20704,1995-11-29,Trinidad and Tobago,Norway,3.0,2.0,1
352,20705,1995-11-29,Tunisia,Burkina Faso,3.0,0.0,1
353,20709,1995-11-30,Ivory Coast,Cameroon,2.0,1.0,1
354,20716,1995-12-02,Gabon,Cameroon,0.0,0.0,0
355,20718,1995-12-03,Antigua and Barbuda,Jamaica,1.0,2.0,2
356,20728,1995-12-06,Mexico,Slovenia,1.0,2.0,2
357,20729,1995-12-06,Saint Kitts and Nevis,Jamaica,0.0,3.0,2
358,20749,1995-12-12,England,Portugal,1.0,1.0,0
359,20754,1995-12-13,Republic of Ireland,Netherlands,0.0,2.0,2
360,20758,1995-12-15,South Africa,Germany,0.0,0.0,0
361,20763,1995-12-20,Brazil,Colombia,3.0,1.0,1
362,20764,1995-12-20,Jamaica,Mexico,2.0,1.0,1
363,20765,1995-12-21,Argentina,Venezuela,6.0,0.0,1
364,20768,1995-12-22,Basque Country,Paraguay,1.0,1.0,0
365,20769,1995-12-23,Zambia,Tunisia,2.0,0.0,1
366,20772,1995-12-24,Cameroon,Liberia,1.0,0.0,1
367,20780,1995-12-29,Saudi Arabia,Kazakhstan,3.0,0.0,1
368,20782,1996-01-03,Morocco,Tunisia,3.0,1.0,1
369,20783,1996-01-05,Saudi Arabia,Ghana,1.0,1.0,0
370,20788,1996-01-08,Egypt,Tunisia,2.0,1.0,1
371,20792,1996-01-11,Mexico,Saint Vincent and the Grenadines,5.0,0.0,1
372,20794,1996-01-12,Brazil,Canada,4.0,1.0,1
373,20795,1996-01-13,South Africa,Cameroon,3.0,0.0,1
374,20796,1996-01-13,United States,Trinidad and Tobago,3.0,2.0,1
375,20797,1996-01-14,Guatemala,Mexico,0.0,1.0,2
376,20798,1996-01-14,Honduras,Brazil,0.0,5.0,2
377,20800,1996-01-14,Jamaica,Cuba,1.0,1.0,0
378,20807,1996-01-16,Tunisia,Mozambique,1.0,1.0,0
379,20808,1996-01-16,United States,El Salvador,2.0,0.0,1
380,20809,1996-01-17,Armenia,Morocco,0.0,6.0,2
381,20811,1996-01-18,Cameroon,Egypt,2.0,1.0,1
382,20812,1996-01-18,United States,Brazil,0.0,1.0,2
383,20814,1996-01-19,Ghana,Tunisia,2.0,1.0,1
384,20815,1996-01-19,Mexico,Guatemala,1.0,0.0,1
385,20817,1996-01-20,South Africa,Angola,1.0,0.0,1
386,20818,1996-01-21,Mexico,Brazil,2.0,0.0,1
387,20820,1996-01-21,United States,Guatemala,3.0,0.0,1
388,20821,1996-01-24,Angola,Cameroon,3.0,3.0,0
389,20824,1996-01-24,Saudi Arabia,Kyrgyzstan,3.0,0.0,1
390,20826,1996-01-24,South Africa,Egypt,0.0,1.0,2
391,20829,1996-01-25,Tunisia,Ivory Coast,3.0,1.0,1
392,20831,1996-01-27,South Africa,Algeria,2.0,1.0,1
393,20833,1996-01-28,Gabon,Tunisia,1.0,1.0,0
394,20835,1996-01-28,Saudi Arabia,Yemen,4.0,0.0,1
395,20838,1996-01-31,Saudi Arabia,Kyrgyzstan,2.0,0.0,1
396,20839,1996-01-31,South Africa,Ghana,3.0,0.0,1
397,20840,1996-01-31,Zambia,Tunisia,2.0,4.0,2
398,20845,1996-02-03,South Africa,Tunisia,2.0,0.0,1
399,20847,1996-02-04,Bolivia,Chile,1.0,1.0,0
400,20850,1996-02-04,Saudi Arabia,Yemen,1.0,0.0,1
401,20852,1996-02-07,Chile,Mexico,2.0,1.0,1
402,20855,1996-02-07,Morocco,Luxembourg,2.0,0.0,1
403,20856,1996-02-07,Spain,Norway,1.0,0.0,1
404,20860,1996-02-10,Australia,Japan,1.0,4.0,2
405,20865,1996-02-14,Australia,Japan,3.0,0.0,1
406,20866,1996-02-14,Bolivia,Paraguay,4.0,1.0,1
407,20867,1996-02-14,Chile,Peru,4.0,0.0,1
408,20873,1996-02-19,Japan,Poland,5.0,0.0,1
409,20875,1996-02-21,France,Greece,3.0,1.0,1
410,20877,1996-02-21,Portugal,Germany,1.0,2.0,2
411,20878,1996-02-22,Japan,Sweden,1.0,1.0,0
412,20887,1996-02-28,Croatia,Poland,2.0,1.0,1
413,20890,1996-03-03,Jamaica,Guatemala,2.0,0.0,1
414,20893,1996-03-06,Colombia,Honduras,2.0,1.0,1
415,20900,1996-03-13,Croatia,South Korea,3.0,0.0,1
416,20905,1996-03-19,United Arab Emirates,South Korea,3.0,2.0,1
417,20906,1996-03-20,Egypt,Morocco,0.0,2.0,2
418,20907,1996-03-21,Colombia,Trinidad and Tobago,3.0,0.0,1
419,20911,1996-03-23,South Korea,Morocco,2.0,2.0,0
420,20914,1996-03-25,Egypt,South Korea,1.0,1.0,0
421,20915,1996-03-26,Croatia,Israel,2.0,0.0,1
422,20917,1996-03-26,United Arab Emirates,Morocco,1.0,0.0,1
423,20918,1996-03-27,England,Bulgaria,1.0,0.0,1
424,20919,1996-03-27,Austria,Switzerland,1.0,0.0,1
425,20920,1996-03-27,Belgium,France,0.0,2.0,2
426,20921,1996-03-27,Brazil,Ghana,8.0,2.0,1
427,20923,1996-03-27,Germany,Denmark,2.0,0.0,1
