,index,date,home_team,away_team,home_score,away_score
33,45908,2023-03-24,Czech Republic,Poland,3.0,1.0
34,45910,2023-03-24,Austria,Azerbaijan,4.0,1.0
35,45911,2023-03-24,Sweden,Belgium,0.0,3.0
36,45923,2023-03-25,Germany,Peru,2.0,0.0
37,45925,2023-03-25,Morocco,Brazil,2.0,1.0
38,45929,2023-03-25,Scotland,Cyprus,3.0,0.0
39,45930,2023-03-25,Spain,Norway,3.0,0.0
40,45931,2023-03-25,Croatia,Wales,1.0,1.0
41,45944,2023-03-26,New Zealand,China,2.0,1.0
42,45948,2023-03-26,England,Ukraine,2.0,0.0
43,45956,2023-03-26,Mexico,Jamaica,2.0,2.0
44,45972,2023-03-27,Netherlands,Gibraltar,3.0,0.0
45,45975,2023-03-27,Austria,Estonia,2.0,1.0
46,45976,2023-03-27,Sweden,Azerbaijan,5.0,0.0
47,45979,2023-03-27,United States,El Salvador,1.0,0.0
48,45986,2023-03-28,Argentina,Curaçao,7.0,0.0
49,45988,2023-03-28,Australia,Ecuador,1.0,2.0
50,45991,2023-03-28,Germany,Belgium,2.0,3.0
51,45994,2023-03-28,Iran,Kenya,2.0,1.0
52,45995,2023-03-28,Japan,Colombia,1.0,2.0
53,45996,2023-03-28,Jordan,Philippines,4.0,0.0
54,45997,2023-03-28,South Korea,Uruguay,1.0,2.0
55,46000,2023-03-28,Morocco,Peru,0.0,0.0
56,46002,2023-03-28,Saudi Arabia,Bolivia,1.0,2.0
57,46004,2023-03-28,Uzbekistan,Venezuela,1.0,1.0
58,46017,2023-03-28,Scotland,Spain,2.0,0.0
59,46020,2023-03-28,Turkey,Croatia,0.0,2.0
60,46022,2023-03-28,Switzerland,Israel,3.0,0.0
61,46025,2023-03-28,Canada,Honduras,4.0,1.0
62,46026,2023-03-28,Haiti,Bermuda,3.0,1.0
63,46032,2023-04-19,United States,Mexico,1.0,1.0
64,46033,2023-06-07,Mexico,Guatemala,2.0,0.0
65,46035,2023-06-10,Mexico,Cameroon,2.0,2.0
66,46036,2023-06-10,Panama,Nicaragua,3.0,2.0
67,46040,2023-06-11,Uzbekistan,Oman,3.0,0.0
68,46042,2023-06-12,Germany,Ukraine,3.0,3.0
69,46043,2023-06-12,Morocco,Cape Verde,0.0,0.0
70,46044,2023-06-13,Iran,Afghanistan,6.0,1.0
71,46046,2023-06-14,DR Congo,Uganda,1.0,0.0
72,46051,2023-06-14,Uruguay,Nicaragua,4.0,1.0
73,46052,2023-06-14,Netherlands,Croatia,2.0,4.0
74,46054,2023-06-14,Uzbekistan,Turkmenistan,2.0,0.0
75,46060,2023-06-15,Panama,Canada,0.0,2.0
76,46061,2023-06-15,United States,Mexico,3.0,0.0
77,46062,2023-06-15,Argentina,Australia,2.0,0.0
78,46067,2023-06-15,Japan,El Salvador,6.0,0.0
79,46070,2023-06-15,Spain,Italy,2.0,1.0
80,46077,2023-06-16,Colombia,Iraq,1.0,0.0
81,46078,2023-06-16,South Korea,Peru,0.0,1.0
82,46082,2023-06-16,Sweden,New Zealand,4.0,1.0
83,46099,2023-06-17,Brazil,Guinea,4.0,1.0
84,46100,2023-06-17,Ecuador,Bolivia,1.0,0.0
85,46101,2023-06-17,Norway,Scotland,1.0,2.0
86,46106,2023-06-17,Belgium,Austria,1.0,1.0
87,46111,2023-06-17,Portugal,Bosnia and Herzegovina,3.0,0.0
88,46114,2023-06-17,Uzbekistan,Tajikistan,5.0,1.0
89,46121,2023-06-17,South Africa,Morocco,2.0,1.0
90,46123,2023-06-18,Panama,Mexico,0.0,1.0
91,46124,2023-06-18,United States,Canada,2.0,0.0
92,46125,2023-06-18,Egypt,South Sudan,3.0,0.0
93,46127,2023-06-18,Paraguay,Nicaragua,2.0,0.0
94,46129,2023-06-18,Netherlands,Italy,2.0,3.0
95,46130,2023-06-18,Croatia,Spain,0.0,0.0
96,46133,2023-06-18,Cape Verde,Burkina Faso,3.0,1.0
97,46147,2023-06-19,France,Greece,1.0,0.0
98,46149,2023-06-19,England,North Macedonia,7.0,0.0
99,46151,2023-06-19,Turkey,Wales,2.0,0.0
100,46156,2023-06-19,Switzerland,Romania,2.0,2.0
101,46161,2023-06-20,Algeria,Tunisia,1.0,1.0
102,46163,2023-06-20,Brazil,Senegal,2.0,4.0
103,46165,2023-06-20,Ecuador,Costa Rica,3.0,1.0
104,46166,2023-06-20,Germany,Colombia,0.0,2.0
105,46167,2023-06-20,Haiti,Trinidad and Tobago,0.0,0.0
106,46168,2023-06-20,Japan,Peru,4.0,1.0
107,46169,2023-06-20,South Korea,El Salvador,1.0,1.0
108,46172,2023-06-20,Uruguay,Cuba,2.0,0.0
109,46174,2023-06-20,Scotland,Georgia,2.0,0.0
110,46175,2023-06-20,Norway,Cyprus,3.0,1.0
111,46178,2023-06-20,Austria,Sweden,2.0,0.0
112,46183,2023-06-20,Bosnia and Herzegovina,Luxembourg,0.0,2.0
113,46186,2023-06-20,Uzbekistan,Iran,0.0,1.0
114,46196,2023-06-24,United States,Jamaica,1.0,1.0
115,46200,2023-06-25,Haiti,Qatar,2.0,1.0
116,46201,2023-06-25,Mexico,Honduras,4.0,0.0
117,46206,2023-06-27,Canada,Guadeloupe,2.0,2.0
118,46211,2023-06-28,United States,Saint Kitts and Nevis,6.0,0.0
119,46212,2023-06-29,Qatar,Honduras,1.0,1.0
120,46213,2023-06-29,Haiti,Mexico,1.0,3.0
121,46223,2023-07-02,United States,Trinidad and Tobago,6.0,0.0
122,46226,2023-07-02,Mexico,Qatar,0.0,1.0
123,46229,2023-07-04,Panama,El Salvador,2.0,2.0
124,46231,2023-07-04,Canada,Cuba,4.0,2.0
125,46233,2023-07-05,South Africa,Namibia,1.0,1.0
126,46238,2023-07-08,Panama,Qatar,4.0,0.0
127,46239,2023-07-08,Mexico,Costa Rica,2.0,0.0
128,46240,2023-07-08,South Africa,Botswana,2.0,1.0
129,46243,2023-07-09,United States,Canada,2.0,2.0
130,46270,2023-07-11,South Africa,Eswatini,2.0,1.0
131,46273,2023-07-12,United States,Panama,1.0,1.0
132,46286,2023-07-14,South Africa,Zambia,1.0,2.0
133,46288,2023-07-16,Mexico,Panama,1.0,0.0
134,46289,2023-07-16,South Africa,Malawi,0.0,0.0
135,46319,2023-09-07,Panama,Martinique,3.0,0.0
136,46325,2023-09-07,Colombia,Venezuela,1.0,0.0
137,46326,2023-09-07,Paraguay,Peru,0.0,0.0
138,46327,2023-09-07,Argentina,Ecuador,1.0,0.0
139,46328,2023-09-07,Austria,Moldova,1.0,1.0
140,46333,2023-09-07,Norway,Jordan,6.0,0.0
141,46334,2023-09-07,Qatar,Kenya,1.0,2.0
142,46336,2023-09-07,Ghana,Central African Republic,2.0,1.0
143,46338,2023-09-07,Algeria,Tanzania,0.0,0.0
144,46340,2023-09-07,Tunisia,Botswana,3.0,0.0
145,46341,2023-09-07,France,Republic of Ireland,2.0,0.0
146,46342,2023-09-07,Netherlands,Greece,3.0,0.0
147,46343,2023-09-07,Czech Republic,Albania,1.0,1.0
148,46350,2023-09-07,Iraq,India,2.0,2.0
149,46352,2023-09-08,Haiti,Cuba,0.0,0.0
150,46359,2023-09-08,Uruguay,Chile,3.0,1.0
151,46360,2023-09-08,Brazil,Bolivia,5.0,1.0
152,46367,2023-09-08,Egypt,Ethiopia,1.0,0.0
153,46371,2023-09-08,Croatia,Latvia,5.0,0.0
154,46372,2023-09-08,Turkey,Armenia,1.0,1.0
155,46373,2023-09-08,Bosnia and Herzegovina,Liechtenstein,2.0,1.0
156,46380,2023-09-09,Germany,Japan,1.0,4.0
157,46381,2023-09-09,Mexico,Australia,2.0,2.0
158,46382,2023-09-09,South Africa,Namibia,0.0,0.0
159,46383,2023-09-09,United States,Uzbekistan,3.0,0.0
160,46385,2023-09-09,Ivory Coast,Lesotho,1.0,0.0
161,46388,2023-09-09,DR Congo,Sudan,2.0,0.0
162,46430,2023-09-11,Portugal,Luxembourg,9.0,0.0
163,46441,2023-09-12,Ecuador,Uruguay,2.0,1.0
164,46448,2023-09-12,Egypt,Tunisia,1.0,3.0
165,46449,2023-09-12,Germany,France,2.0,1.0
166,46450,2023-09-12,Qatar,Russia,1.0,1.0
167,46451,2023-09-12,Ghana,Liberia,3.0,1.0
168,46452,2023-09-12,Iran,Angola,4.0,0.0
169,46453,2023-09-12,Japan,Turkey,4.0,2.0
170,46455,2023-09-12,South Korea,Saudi Arabia,1.0,0.0
171,46456,2023-09-12,Mexico,Uzbekistan,3.0,3.0
172,46457,2023-09-12,Morocco,Burkina Faso,1.0,0.0
173,46459,2023-09-12,Scotland,England,1.0,3.0
174,46460,2023-09-12,Senegal,Algeria,0.0,1.0
175,46462,2023-09-12,South Africa,DR Congo,1.0,0.0
176,46464,2023-09-12,United States,Oman,4.0,0.0
177,46466,2023-09-12,Norway,Georgia,2.0,1.0
178,46467,2023-09-12,Spain,Cyprus,6.0,0.0
179,46470,2023-09-12,Belgium,Estonia,5.0,0.0
180,46471,2023-09-12,Sweden,Austria,1.0,3.0
181,46472,2023-09-12,Switzerland,Andorra,3.0,0.0
182,46488,2023-10-12,Colombia,Uruguay,2.0,2.0
183,46490,2023-10-12,Argentina,Paraguay,1.0,0.0
184,46491,2023-10-12,Brazil,Venezuela,1.0,1.0
185,46503,2023-10-12,Algeria,Cape Verde,5.0,1.0
186,46505,2023-10-12,Egypt,Zambia,1.0,0.0
187,46509,2023-10-12,Sweden,Moldova,3.0,1.0
188,46510,2023-10-12,Spain,Scotland,2.0,0.0
189,46513,2023-10-12,Croatia,Turkey,0.0,1.0
190,46525,2023-10-13,DR Congo,New Zealand,1.0,1.0
191,46526,2023-10-13,England,Australia,1.0,0.0
192,46529,2023-10-13,Iraq,Qatar,0.0,0.0
193,46530,2023-10-13,Japan,Canada,4.0,1.0
194,46531,2023-10-13,South Korea,Tunisia,4.0,0.0
195,46534,2023-10-13,South Africa,Eswatini,0.0,0.0
196,46537,2023-10-13,Netherlands,France,1.0,2.0
197,46539,2023-10-13,Austria,Belgium,2.0,3.0
198,46541,2023-10-13,Portugal,Slovakia,3.0,2.0
199,46547,2023-10-14,Ivory Coast,Morocco,1.0,1.0
200,46550,2023-10-14,Mexico,Ghana,2.0,0.0
201,46553,2023-10-14,United States,Germany,1.0,3.0
202,46564,2023-10-15,Haiti,Jamaica,2.0,3.0
203,46571,2023-10-15,Norway,Spain,0.0,1.0
204,46573,2023-10-15,Turkey,Latvia,4.0,0.0
205,46574,2023-10-15,Czech Republic,Faroe Islands,1.0,0.0
206,46576,2023-10-15,Switzerland,Belarus,3.0,3.0
207,46583,2023-10-16,Algeria,Egypt,1.0,1.0
208,46588,2023-10-16,Senegal,Cameroon,1.0,0.0
209,46592,2023-10-16,Belgium,Sweden,1.0,1.0
210,46594,2023-10-16,Bosnia and Herzegovina,Portugal,0.0,5.0
211,46597,2023-10-17,Panama,Guatemala,3.0,0.0
212,46604,2023-10-17,Ecuador,Colombia,0.0,0.0
213,46605,2023-10-17,Paraguay,Bolivia,1.0,0.0
214,46607,2023-10-17,Uruguay,Brazil,2.0,0.0
215,46620,2023-10-17,Australia,New Zealand,2.0,0.0
216,46624,2023-10-17,Cape Verde,Comoros,1.0,2.0
217,46626,2023-10-17,France,Scotland,4.0,1.0
218,46628,2023-10-17,Ivory Coast,South Africa,1.0,1.0
219,46629,2023-10-17,South Korea,Vietnam,6.0,0.0
220,46632,2023-10-17,Mexico,Germany,2.0,2.0
221,46638,2023-10-17,United States,Ghana,4.0,0.0
222,46640,2023-10-17,Morocco,Liberia,3.0,0.0
223,46641,2023-10-17,England,Italy,3.0,1.0
224,46652,2023-11-15,DR Congo,Mauritania,2.0,0.0
225,46655,2023-11-15,Belgium,Serbia,1.0,0.0
226,46662,2023-11-16,United States,Trinidad and Tobago,3.0,0.0
227,46665,2023-11-16,Colombia,Brazil,2.0,1.0
228,46666,2023-11-16,Argentina,Uruguay,0.0,2.0
229,46668,2023-11-16,Qatar,Afghanistan,8.0,1.0
230,46670,2023-11-16,Japan,Myanmar,5.0,0.0
231,46673,2023-11-16,South Korea,Singapore,5.0,0.0
232,46676,2023-11-16,Iran,Hong Kong,4.0,0.0
233,46678,2023-11-16,Iraq,Indonesia,5.0,1.0
234,46681,2023-11-16,Saudi Arabia,Pakistan,4.0,0.0
235,46685,2023-11-16,Australia,Bangladesh,7.0,0.0
236,46686,2023-11-16,Egypt,Djibouti,6.0,0.0
237,46689,2023-11-16,Cape Verde,Angola,0.0,0.0
238,46693,2023-11-16,Algeria,Somalia,3.0,1.0
239,46695,2023-11-16,Norway,Faroe Islands,2.0,0.0
240,46714,2023-11-17,Ivory Coast,Seychelles,9.0,0.0
241,46717,2023-11-17,Tunisia,São Tomé and Príncipe,4.0,0.0
242,46719,2023-11-17,Ghana,Madagascar,1.0,0.0
243,46722,2023-11-17,England,Malta,2.0,0.0
244,46734,2023-11-18,Senegal,South Sudan,4.0,0.0
245,46735,2023-11-18,South Africa,Benin,2.0,1.0
246,46737,2023-11-18,Germany,Turkey,2.0,3.0
247,46738,2023-11-18,France,Gibraltar,14.0,0.0
248,46739,2023-11-18,Netherlands,Republic of Ireland,1.0,0.0
249,46743,2023-11-18,Switzerland,Kosovo,1.0,1.0
250,46755,2023-11-19,Scotland,Norway,3.0,3.0
251,46756,2023-11-19,Spain,Georgia,3.0,1.0
252,46757,2023-11-19,Belgium,Azerbaijan,5.0,0.0
253,46758,2023-11-19,Sweden,Estonia,2.0,0.0
254,46761,2023-11-19,Portugal,Iceland,2.0,0.0
255,46762,2023-11-19,Bosnia and Herzegovina,Slovakia,1.0,2.0
256,46767,2023-11-20,Panama,Costa Rica,3.0,1.0
257,46780,2023-11-20,Czech Republic,Moldova,3.0,0.0
258,46792,2023-11-21,Canada,Jamaica,2.0,3.0
259,46793,2023-11-21,Mexico,Honduras,2.0,0.0
260,46794,2023-11-21,Ecuador,Chile,1.0,0.0
261,46795,2023-11-21,Paraguay,Colombia,0.0,1.0
262,46796,2023-11-21,Uruguay,Bolivia,3.0,0.0
263,46798,2023-11-21,Brazil,Argentina,0.0,1.0
264,46807,2023-11-21,Uzbekistan,Iran,2.0,2.0
265,46812,2023-11-21,Jordan,Saudi Arabia,0.0,2.0
266,46832,2023-11-21,Austria,Germany,2.0,0.0
267,46838,2023-11-21,Croatia,Armenia,1.0,0.0
268,46860,2023-12-16,Mexico,Colombia,2.0,3.0
269,46861,2024-01-01,Japan,Thailand,5.0,0.0
270,46865,2024-01-04,Saudi Arabia,Lebanon,1.0,0.0
271,46867,2024-01-05,Iran,Burkina Faso,2.0,1.0
272,46869,2024-01-05,Qatar,Jordan,1.0,2.0
273,46871,2024-01-06,DR Congo,Angola,0.0,0.0
274,46872,2024-01-06,Iraq,South Korea,0.0,1.0
275,46876,2024-01-06,Ivory Coast,Sierra Leone,5.0,1.0
276,46877,2024-01-06,Tunisia,Mauritania,0.0,0.0
277,46879,2024-01-07,Uzbekistan,Palestine,1.0,0.0
278,46880,2024-01-07,Egypt,Tanzania,2.0,0.0
279,46884,2024-01-08,Senegal,Niger,1.0,0.0
280,46885,2024-01-08,Ghana,Namibia,0.0,0.0
281,46886,2024-01-09,Japan,Jordan,6.0,1.0
282,46890,2024-01-09,Saudi Arabia,Palestine,0.0,0.0
283,46893,2024-01-10,South Africa,Lesotho,0.0,0.0
284,46894,2024-01-10,DR Congo,Burkina Faso,1.0,2.0
285,46896,2024-01-10,Saudi Arabia,Hong Kong,2.0,0.0
286,46897,2024-01-10,Tunisia,Cape Verde,2.0,0.0
287,46898,2024-01-11,Morocco,Sierra Leone,3.0,1.0
288,46899,2024-01-12,Qatar,Lebanon,3.0,0.0
289,46901,2024-01-12,Sweden,Estonia,2.0,1.0
290,46903,2024-01-13,Australia,India,2.0,0.0
291,46904,2024-01-13,Uzbekistan,Syria,0.0,0.0
292,46905,2024-01-13,Ivory Coast,Guinea-Bissau,2.0,0.0
293,46908,2024-01-14,Iran,Palestine,4.0,1.0
294,46909,2024-01-14,Japan,Vietnam,4.0,2.0
295,46911,2024-01-14,Egypt,Mozambique,2.0,2.0
296,46912,2024-01-14,Ghana,Cape Verde,1.0,2.0
297,46914,2024-01-15,South Korea,Bahrain,3.0,1.0
298,46916,2024-01-15,Senegal,Gambia,3.0,0.0
299,46918,2024-01-15,Algeria,Angola,1.0,1.0
300,46920,2024-01-16,Saudi Arabia,Oman,2.0,1.0
301,46922,2024-01-16,Tunisia,Namibia,0.0,1.0
302,46925,2024-01-17,Qatar,Tajikistan,1.0,0.0
303,46926,2024-01-17,Morocco,Tanzania,3.0,0.0
304,46927,2024-01-17,DR Congo,Zambia,1.0,1.0
305,46933,2024-01-18,Ivory Coast,Nigeria,0.0,1.0
306,46934,2024-01-18,Egypt,Ghana,2.0,2.0
307,46936,2024-01-19,Iraq,Japan,2.0,1.0
308,46938,2024-01-19,Cape Verde,Mozambique,3.0,0.0
309,46939,2024-01-19,Senegal,Cameroon,3.0,1.0
310,46942,2024-01-20,Jordan,South Korea,2.0,2.0
311,46944,2024-01-20,Algeria,Burkina Faso,2.0,2.0
312,46946,2024-01-20,Tunisia,Mali,1.0,1.0
313,46947,2024-01-20,United States,Slovenia,0.0,1.0
314,46950,2024-01-21,South Africa,Namibia,4.0,0.0
315,46951,2024-01-21,Morocco,DR Congo,1.0,1.0
316,46953,2024-01-22,Qatar,China,1.0,0.0
317,46956,2024-01-22,Ivory Coast,Equatorial Guinea,0.0,4.0
318,46957,2024-01-22,Cape Verde,Egypt,2.0,2.0
319,46959,2024-01-23,Australia,Uzbekistan,1.0,1.0
320,46962,2024-01-23,Iran,United Arab Emirates,2.0,1.0
321,46967,2024-01-24,Iraq,Vietnam,3.0,2.0
322,46968,2024-01-24,Japan,Indonesia,3.0,1.0
323,46970,2024-01-24,South Africa,Tunisia,0.0,0.0
324,46973,2024-01-25,Jordan,Bahrain,0.0,1.0
325,46974,2024-01-25,South Korea,Malaysia,3.0,3.0
326,46976,2024-01-25,Saudi Arabia,Thailand,0.0,0.0
327,46979,2024-01-28,Australia,Indonesia,4.0,0.0
328,46981,2024-01-28,Egypt,DR Congo,1.0,1.0
329,46983,2024-01-29,Iraq,Jordan,2.0,3.0
330,46984,2024-01-29,Qatar,Palestine,2.0,1.0
331,46985,2024-01-29,Cape Verde,Mauritania,1.0,0.0
332,46986,2024-01-29,Ivory Coast,Senegal,1.0,1.0
333,46987,2024-01-30,Saudi Arabia,South Korea,1.0,1.0
334,46988,2024-01-30,Uzbekistan,Thailand,2.0,1.0
335,46990,2024-01-30,Morocco,South Africa,0.0,2.0
336,46992,2024-01-31,Iran,Syria,1.0,1.0
337,46993,2024-02-02,Australia,South Korea,1.0,2.0
338,46995,2024-02-02,DR Congo,Guinea,3.0,1.0
339,46997,2024-02-03,Iran,Japan,2.0,1.0
340,46998,2024-02-03,Qatar,Uzbekistan,1.0,1.0
341,46999,2024-02-03,Cape Verde,South Africa,0.0,0.0
342,47000,2024-02-03,Ivory Coast,Mali,2.0,1.0
343,47002,2024-02-06,Jordan,South Korea,2.0,0.0
344,47003,2024-02-07,Qatar,Iran,3.0,2.0
345,47004,2024-02-07,Ivory Coast,DR Congo,1.0,0.0
346,47006,2024-02-10,Qatar,Jordan,3.0,1.0
347,47007,2024-02-10,South Africa,DR Congo,0.0,0.0
348,47008,2024-02-11,Ivory Coast,Nigeria,2.0,1.0
349,47018,2024-03-21,South Africa,Andorra,1.0,1.0
350,47019,2024-03-21,Cape Verde,Guyana,1.0,0.0
351,47021,2024-03-21,Panama,Mexico,0.0,3.0
352,47022,2024-03-21,United States,Jamaica,3.0,1.0
353,47027,2024-03-21,Bosnia and Herzegovina,Ukraine,1.0,2.0
354,47030,2024-03-21,Qatar,Kuwait,3.0,0.0
355,47033,2024-03-21,Japan,North Korea,1.0,0.0
356,47034,2024-03-21,South Korea,Thailand,1.0,1.0
357,47038,2024-03-21,Iran,Turkmenistan,5.0,0.0
358,47041,2024-03-21,Iraq,Philippines,1.0,0.0
359,47043,2024-03-21,Saudi Arabia,Tajikistan,1.0,0.0
360,47046,2024-03-21,Australia,Lebanon,2.0,0.0
361,47050,2024-03-21,Ecuador,Guatemala,2.0,0.0
362,47054,2024-03-21,Portugal,Sweden,5.0,2.0
363,47057,2024-03-22,Algeria,Bolivia,3.0,2.0
364,47060,2024-03-22,Egypt,New Zealand,1.0,0.0
365,47068,2024-03-22,Argentina,El Salvador,3.0,0.0
366,47075,2024-03-22,Morocco,Angola,1.0,0.0
367,47076,2024-03-22,Netherlands,Scotland,4.0,0.0
368,47080,2024-03-22,Norway,Czech Republic,1.0,2.0
369,47083,2024-03-22,Senegal,Gabon,3.0,0.0
370,47084,2024-03-22,Spain,Colombia,0.0,1.0
371,47087,2024-03-23,Tunisia,Croatia,0.0,0.0
372,47088,2024-03-23,Canada,Trinidad and Tobago,2.0,0.0
373,47092,2024-03-23,England,Brazil,0.0,1.0
374,47093,2024-03-23,France,Germany,0.0,2.0
375,47094,2024-03-23,Ivory Coast,Benin,2.0,2.0
376,47099,2024-03-24,United States,Mexico,2.0,0.0
377,47101,2024-03-24,Ecuador,Italy,0.0,2.0
378,47109,2024-03-25,Cape Verde,Equatorial Guinea,1.0,0.0
379,47117,2024-03-25,Sweden,Albania,1.0,0.0
380,47118,2024-03-26,Algeria,South Africa,3.0,3.0
381,47119,2024-03-26,Egypt,Croatia,2.0,4.0
382,47120,2024-03-26,New Zealand,Tunisia,0.0,0.0
383,47134,2024-03-26,Uzbekistan,Hong Kong,3.0,0.0
384,47139,2024-03-26,Jordan,Pakistan,7.0,0.0
385,47143,2024-03-26,Australia,Lebanon,5.0,0.0
386,47146,2024-03-26,Argentina,Costa Rica,3.0,1.0
387,47147,2024-03-26,Austria,Turkey,6.0,1.0
388,47148,2024-03-26,Colombia,Romania,3.0,2.0
389,47149,2024-03-26,Czech Republic,Armenia,2.0,1.0
390,47152,2024-03-26,England,Belgium,2.0,2.0
391,47153,2024-03-26,France,Chile,3.0,2.0
392,47154,2024-03-26,Germany,Netherlands,2.0,1.0
393,47156,2024-03-26,Ivory Coast,Uruguay,2.0,1.0
394,47159,2024-03-26,Morocco,Mauritania,0.0,0.0
395,47161,2024-03-26,Norway,Slovakia,1.0,1.0
396,47164,2024-03-26,Scotland,Northern Ireland,0.0,1.0
397,47165,2024-03-26,Senegal,Benin,1.0,0.0
398,47167,2024-03-26,Spain,Brazil,3.0,3.0
399,47187,2024-06-03,Croatia,North Macedonia,3.0,0.0
400,47188,2024-06-03,England,Bosnia and Herzegovina,3.0,0.0
401,47189,2024-06-03,Germany,Ukraine,0.0,0.0
402,47191,2024-06-04,Austria,Serbia,2.0,1.0
403,47193,2024-06-04,Portugal,Finland,4.0,2.0
404,47197,2024-06-04,Switzerland,Estonia,4.0,0.0
405,47198,2024-06-05,Belgium,Montenegro,2.0,0.0
406,47200,2024-06-05,France,Luxembourg,3.0,0.0
407,47201,2024-06-05,Mexico,Uruguay,0.0,4.0
408,47202,2024-06-05,Norway,Kosovo,3.0,0.0
409,47204,2024-06-05,Spain,Andorra,5.0,0.0
410,47208,2024-06-05,Tunisia,Equatorial Guinea,1.0,0.0
411,47217,2024-06-06,Netherlands,Canada,4.0,0.0
412,47219,2024-06-06,Egypt,Burkina Faso,2.0,1.0
413,47221,2024-06-06,Senegal,DR Congo,1.0,1.0
414,47224,2024-06-06,Algeria,Guinea,1.0,2.0
415,47235,2024-06-06,Uzbekistan,Turkmenistan,3.0,1.0
416,47239,2024-06-06,Jordan,Tajikistan,3.0,0.0
417,47247,2024-06-06,Haiti,Saint Lucia,2.0,1.0
418,47248,2024-06-06,Panama,Guyana,2.0,0.0
419,47255,2024-06-07,Czech Republic,Malta,7.0,1.0
420,47256,2024-06-07,England,Iceland,0.0,1.0
421,47257,2024-06-07,Germany,Greece,2.0,1.0
422,47261,2024-06-07,Scotland,Finland,2.0,2.0
423,47265,2024-06-07,Morocco,Zambia,2.0,1.0
424,47267,2024-06-07,Ivory Coast,Gabon,1.0,0.0
425,47274,2024-06-08,Belgium,Luxembourg,3.0,0.0
426,47277,2024-06-08,Mexico,Brazil,2.0,3.0
427,47279,2024-06-08,Portugal,Croatia,1.0,2.0
428,47281,2024-06-08,Spain,Northern Ireland,5.0,1.0
429,47282,2024-06-08,Sweden,Serbia,0.0,3.0
430,47283,2024-06-08,Switzerland,Austria,1.0,1.0
431,47284,2024-06-08,United States,Colombia,1.0,5.0
432,47293,2024-06-09,Argentina,Ecuador,1.0,0.0
433,47294,2024-06-09,France,Canada,0.0,0.0
434,47300,2024-06-09,DR Congo,Togo,1.0,0.0
435,47309,2024-06-10,Czech Republic,North Macedonia,2.0,1.0
436,47310,2024-06-10,Netherlands,Iceland,4.0,0.0
437,47319,2024-06-10,Ghana,Central African Republic,4.0,3.0
438,47330,2024-06-11,Portugal,Republic of Ireland,3.0,0.0
439,47334,2024-06-11,South Africa,Zimbabwe,3.0,1.0
440,47335,2024-06-11,Cape Verde,Libya,1.0,0.0
441,47339,2024-06-11,Morocco,Congo,6.0,0.0
442,47346,2024-06-11,Qatar,India,2.0,1.0
443,47347,2024-06-11,Japan,Syria,5.0,0.0
444,47350,2024-06-11,South Korea,China,1.0,0.0
445,47354,2024-06-11,Iran,Uzbekistan,0.0,0.0
446,47356,2024-06-11,Iraq,Vietnam,3.0,1.0
447,47358,2024-06-11,Saudi Arabia,Jordan,1.0,2.0
448,47362,2024-06-11,Australia,Palestine,5.0,0.0
449,47369,2024-06-12,Ecuador,Bolivia,3.0,1.0
450,47370,2024-06-12,United States,Brazil,1.0,1.0
451,47371,2024-06-14,Germany,Scotland,5.0,1.0
452,47372,2024-06-14,Argentina,Guatemala,4.0,1.0
