,index,date,home_team,away_team,home_score,away_score
151,13846,1983-09-11,Chile,Uruguay,2.0,0.0
152,13850,1983-09-14,Brazil,Argentina,0.0,0.0
153,13858,1983-09-18,Venezuela,Uruguay,1.0,2.0
154,13861,1983-09-21,Belgium,Netherlands,1.0,1.0
155,13862,1983-09-21,England,Denmark,0.0,1.0
156,13864,1983-09-21,Northern Ireland,Austria,3.0,1.0
157,13866,1983-09-21,Portugal,Finland,5.0,0.0
158,13867,1983-09-21,Scotland,Uruguay,2.0,0.0
159,13872,1983-09-26,Israel,Uruguay,2.0,2.0
160,13881,1983-10-05,France,Spain,1.0,1.0
161,13883,1983-10-05,Italy,Greece,3.0,0.0
162,13884,1983-10-05,Peru,Paraguay,0.0,2.0
163,13885,1983-10-07,Paraguay,Peru,4.0,1.0
164,13888,1983-10-09,Russia,Poland,2.0,0.0
165,13889,1983-10-12,Denmark,Luxembourg,6.0,0.0
166,13891,1983-10-12,Hungary,England,0.0,3.0
167,13893,1983-10-12,Scotland,Belgium,1.0,1.0
168,13894,1983-10-12,Turkey,Northern Ireland,1.0,0.0
169,13897,1983-10-13,Paraguay,Brazil,1.0,1.0
170,13898,1983-10-13,Peru,Uruguay,0.0,1.0
171,13899,1983-10-15,Italy,Sweden,0.0,3.0
172,13900,1983-10-20,Brazil,Paraguay,0.0,0.0
173,13901,1983-10-20,Uruguay,Peru,1.0,1.0
174,13904,1983-10-25,El Salvador,Mexico,0.0,5.0
175,13905,1983-10-26,Czechoslovakia,Bulgaria,1.0,2.0
176,13907,1983-10-26,Hungary,Denmark,1.0,0.0
177,13910,1983-10-27,Uruguay,Brazil,2.0,0.0
178,13911,1983-10-28,Poland,Portugal,0.0,1.0
179,13913,1983-11-04,Brazil,Uruguay,1.0,1.0
180,13915,1983-11-09,Switzerland,Belgium,3.0,1.0
181,13918,1983-11-12,Yugoslavia,France,0.0,0.0
182,13922,1983-11-13,Portugal,Russia,1.0,0.0
183,13928,1983-11-16,Bulgaria,Wales,1.0,0.0
184,13929,1983-11-16,Czechoslovakia,Italy,2.0,0.0
185,13930,1983-11-16,German DR,Scotland,2.0,1.0
186,13931,1983-11-16,Germany,Northern Ireland,0.0,1.0
187,13932,1983-11-16,Greece,Denmark,0.0,2.0
188,13934,1983-11-16,Luxembourg,England,0.0,4.0
189,13935,1983-11-16,Netherlands,Spain,2.0,1.0
190,13952,1983-11-22,Mexico,Sweden,2.0,0.0
191,13957,1983-11-29,Martinique,Mexico,4.0,4.0
192,13958,1983-11-30,Algeria,Switzerland,1.0,2.0
193,13961,1983-12-03,Greece,Hungary,2.0,2.0
194,13965,1983-12-06,Mexico,Canada,5.0,0.0
195,13966,1983-12-08,Belize,Canada,0.0,2.0
196,13969,1983-12-11,Honduras,Canada,3.0,1.0
197,13972,1983-12-13,Northern Ireland,Scotland,2.0,0.0
198,13974,1983-12-14,Honduras,Canada,1.0,0.0
199,13984,1983-12-21,Spain,Malta,12.0,1.0
200,13985,1983-12-21,Yugoslavia,Bulgaria,3.0,2.0
201,13986,1983-12-22,Italy,Cyprus,3.0,1.0
202,13992,1984-01-11,India,Poland,1.0,2.0
203,13993,1984-01-14,India,Argentina,0.0,1.0
204,13994,1984-01-15,China,Poland,0.0,1.0
205,13995,1984-01-15,Ivory Coast,Morocco,3.0,3.0
206,13996,1984-01-17,Argentina,Poland,1.0,1.0
207,13999,1984-01-18,Spain,Hungary,0.0,1.0
208,14000,1984-01-20,Argentina,China,0.0,1.0
209,14005,1984-01-27,China,Poland,0.0,1.0
210,14014,1984-02-04,Italy,Mexico,5.0,0.0
211,14017,1984-02-05,Morocco,Bulgaria,1.0,1.0
212,14018,1984-02-07,Algeria,Romania,1.0,1.0
213,14033,1984-02-15,Bulgaria,Germany,2.0,3.0
214,14042,1984-02-21,Saudi Arabia,Algeria,4.0,2.0
215,14044,1984-02-27,Egypt,Iraq,1.0,2.0
216,14045,1984-02-28,Scotland,Wales,2.0,1.0
217,14046,1984-02-29,Belgium,Germany,0.0,1.0
218,14047,1984-02-29,Egypt,Iraq,0.0,0.0
219,14048,1984-02-29,France,England,2.0,0.0
220,14049,1984-02-29,Luxembourg,Spain,0.0,1.0
221,14050,1984-03-03,Turkey,Italy,1.0,2.0
222,14053,1984-03-05,Algeria,Malawi,3.0,0.0
223,14059,1984-03-08,Algeria,Ghana,2.0,0.0
224,14067,1984-03-11,Algeria,Nigeria,0.0,0.0
225,14070,1984-03-11,Oman,Iraq,1.0,2.0
226,14074,1984-03-14,Algeria,Cameroon,0.0,0.0
227,14076,1984-03-14,Netherlands,Denmark,6.0,0.0
228,14077,1984-03-15,Iraq,United Arab Emirates,0.0,0.0
229,14080,1984-03-17,Algeria,Egypt,3.0,1.0
230,14081,1984-03-17,Iraq,Saudi Arabia,4.0,0.0
231,14086,1984-03-20,Bahrain,Iraq,0.0,1.0
232,14090,1984-03-22,Iraq,Kuwait,3.0,1.0
233,14094,1984-03-25,Iraq,Qatar,1.0,2.0
234,14097,1984-03-27,Switzerland,Poland,1.0,1.0
235,14098,1984-03-28,France,Austria,1.0,0.0
236,14101,1984-03-28,Haiti,Canada,0.0,1.0
237,14102,1984-03-28,Iraq,Qatar,1.0,1.0
238,14104,1984-03-31,Yugoslavia,Hungary,2.0,1.0
239,14106,1984-04-02,Kuwait,Bulgaria,1.0,1.0
240,14108,1984-04-04,England,Northern Ireland,1.0,0.0
241,14110,1984-04-04,Turkey,Hungary,0.0,6.0
242,14111,1984-04-07,Italy,Czechoslovakia,1.0,1.0
243,14115,1984-04-11,Spain,Denmark,2.0,1.0
244,14117,1984-04-17,Poland,Belgium,0.0,1.0
245,14119,1984-04-18,France,Germany,1.0,0.0
246,14125,1984-05-02,Wales,England,1.0,0.0
247,14128,1984-05-16,Czechoslovakia,Denmark,1.0,0.0
248,14130,1984-05-22,Germany,Italy,1.0,0.0
249,14131,1984-05-22,Wales,Northern Ireland,1.0,1.0
250,14132,1984-05-23,Hungary,Norway,0.0,0.0
251,14133,1984-05-23,Republic of Ireland,Poland,0.0,0.0
252,14135,1984-05-26,Canada,Italy,0.0,2.0
253,14136,1984-05-26,Scotland,England,1.0,1.0
254,14137,1984-05-26,Switzerland,Spain,0.0,4.0
255,14138,1984-05-27,Finland,Northern Ireland,1.0,0.0
256,14140,1984-05-30,United States,Italy,0.0,0.0
257,14141,1984-05-31,Hungary,Spain,1.0,1.0
258,14143,1984-06-01,France,Scotland,2.0,0.0
259,14144,1984-06-02,England,Russia,0.0,2.0
260,14145,1984-06-02,Portugal,Yugoslavia,2.0,3.0
261,14148,1984-06-03,South Korea,Guatemala,2.0,0.0
262,14149,1984-06-06,Belgium,Hungary,2.0,2.0
263,14151,1984-06-06,Sweden,Denmark,0.0,1.0
264,14154,1984-06-07,Spain,Yugoslavia,0.0,1.0
265,14155,1984-06-08,Denmark,Bulgaria,1.0,1.0
266,14156,1984-06-09,Luxembourg,Portugal,1.0,2.0
267,14158,1984-06-10,Brazil,England,0.0,2.0
268,14163,1984-06-12,France,Denmark,1.0,0.0
269,14164,1984-06-13,Belgium,Yugoslavia,2.0,0.0
270,14165,1984-06-13,Uruguay,England,2.0,0.0
271,14166,1984-06-14,Germany,Portugal,0.0,0.0
272,14167,1984-06-14,Romania,Spain,1.0,1.0
273,14170,1984-06-16,Denmark,Yugoslavia,5.0,0.0
274,14171,1984-06-16,France,Belgium,5.0,0.0
275,14172,1984-06-17,Brazil,Argentina,0.0,0.0
276,14173,1984-06-17,Chile,England,0.0,0.0
277,14176,1984-06-17,Portugal,Spain,1.0,1.0
278,14179,1984-06-19,Denmark,Belgium,3.0,2.0
279,14180,1984-06-19,France,Yugoslavia,3.0,2.0
280,14181,1984-06-20,Germany,Spain,0.0,1.0
281,14183,1984-06-20,Portugal,Romania,1.0,0.0
282,14184,1984-06-21,Brazil,Uruguay,1.0,0.0
283,14187,1984-06-23,France,Portugal,3.0,2.0
284,14188,1984-06-23,Morocco,Senegal,2.0,1.0
285,14189,1984-06-24,Denmark,Spain,1.0,1.0
286,14192,1984-06-27,France,Spain,2.0,0.0
287,14194,1984-06-30,Sierra Leone,Morocco,0.0,1.0
288,14203,1984-07-15,Morocco,Sierra Leone,4.0,0.0
289,14206,1984-07-18,Uruguay,Argentina,1.0,0.0
290,14227,1984-08-02,Argentina,Uruguay,0.0,0.0
291,14240,1984-08-08,Republic of Ireland,Mexico,0.0,0.0
292,14245,1984-08-11,German DR,Mexico,1.0,1.0
293,14257,1984-08-16,Finland,Mexico,0.0,3.0
294,14261,1984-08-19,Russia,Mexico,3.0,0.0
295,14262,1984-08-22,Hungary,Switzerland,3.0,0.0
296,14263,1984-08-22,Sweden,Mexico,1.0,1.0
297,14264,1984-08-24,Colombia,Argentina,1.0,0.0
298,14265,1984-08-25,Hungary,Mexico,0.0,2.0
299,14273,1984-08-29,Norway,Poland,1.0,1.0
300,14276,1984-09-01,Switzerland,Argentina,0.0,2.0
301,14280,1984-09-05,Belgium,Argentina,0.0,2.0
302,14286,1984-09-12,Denmark,Austria,3.0,1.0
303,14287,1984-09-12,England,German DR,1.0,0.0
304,14288,1984-09-12,Finland,Poland,0.0,2.0
305,14290,1984-09-12,Germany,Argentina,1.0,3.0
306,14293,1984-09-12,Northern Ireland,Romania,3.0,2.0
307,14296,1984-09-12,Scotland,Yugoslavia,6.0,1.0
308,14297,1984-09-12,Sweden,Portugal,0.0,1.0
309,14303,1984-09-18,Mexico,Argentina,1.0,1.0
310,14306,1984-09-19,Uruguay,Peru,2.0,0.0
311,14317,1984-09-26,Denmark,Norway,1.0,0.0
312,14318,1984-09-26,Hungary,Austria,3.0,1.0
313,14319,1984-09-26,Italy,Sweden,1.0,0.0
314,14320,1984-09-26,Poland,Turkey,2.0,0.0
315,14323,1984-09-29,Yugoslavia,Bulgaria,0.0,0.0
316,14325,1984-09-30,South Korea,Japan,1.0,2.0
317,14329,1984-10-03,Peru,Uruguay,1.0,3.0
318,14330,1984-10-04,South Korea,Cameroon,5.0,0.0
319,14334,1984-10-09,Mexico,Colombia,1.0,0.0
320,14336,1984-10-10,German DR,Algeria,5.0,2.0
321,14337,1984-10-10,South Korea,Yemen,6.0,0.0
322,14340,1984-10-11,El Salvador,Mexico,0.0,1.0
323,14346,1984-10-13,South Korea,Pakistan,6.0,0.0
324,14347,1984-10-13,Luxembourg,France,0.0,4.0
325,14351,1984-10-14,Portugal,Czechoslovakia,2.0,1.0
326,14355,1984-10-16,Algeria,Canada,1.0,0.0
327,14356,1984-10-16,South Korea,Malaysia,0.0,0.0
328,14357,1984-10-16,Northern Ireland,Israel,3.0,0.0
329,14358,1984-10-16,Turkey,Bulgaria,0.0,0.0
330,14359,1984-10-17,Belgium,Albania,3.0,1.0
331,14360,1984-10-17,England,Finland,5.0,0.0
332,14363,1984-10-17,Mexico,United States,2.0,1.0
333,14364,1984-10-17,Netherlands,Hungary,1.0,2.0
334,14366,1984-10-17,Poland,Greece,3.0,1.0
335,14367,1984-10-17,Scotland,Iceland,3.0,0.0
336,14368,1984-10-17,Spain,Wales,3.0,0.0
337,14369,1984-10-17,Switzerland,Denmark,1.0,0.0
338,14372,1984-10-19,India,South Korea,0.0,1.0
339,14379,1984-10-21,Tunisia,Canada,2.0,0.0
340,14382,1984-10-24,Morocco,Canada,3.0,2.0
341,14385,1984-10-25,Argentina,Mexico,1.0,1.0
342,14390,1984-10-28,Chile,Mexico,1.0,0.0
343,14395,1984-10-31,Poland,Albania,2.0,2.0
344,14397,1984-10-31,Uruguay,Mexico,1.0,1.0
345,14398,1984-11-02,Egypt,Canada,1.0,0.0
346,14400,1984-11-03,Switzerland,Italy,1.0,1.0
347,14411,1984-11-11,Trinidad and Tobago,Mexico,0.0,2.0
348,14414,1984-11-14,Denmark,Republic of Ireland,3.0,0.0
349,14415,1984-11-14,Northern Ireland,Finland,2.0,1.0
350,14416,1984-11-14,Portugal,Sweden,1.0,3.0
351,14417,1984-11-14,Scotland,Spain,3.0,1.0
352,14418,1984-11-14,Turkey,England,0.0,8.0
353,14421,1984-11-17,Cyprus,Hungary,1.0,2.0
354,14430,1984-11-21,France,Bulgaria,1.0,0.0
355,14454,1984-12-02,Saudi Arabia,South Korea,1.0,1.0
356,14464,1984-12-04,Mexico,Ecuador,3.0,2.0
357,14468,1984-12-05,Bulgaria,Luxembourg,4.0,0.0
358,14470,1984-12-05,South Korea,Kuwait,0.0,0.0
359,14477,1984-12-07,Syria,South Korea,1.0,0.0
360,14479,1984-12-08,France,German DR,2.0,0.0
361,14480,1984-12-08,Italy,Poland,2.0,0.0
362,14492,1984-12-10,South Korea,Qatar,0.0,1.0
363,14517,1984-12-19,Greece,Belgium,0.0,0.0
364,14521,1984-12-22,Albania,Belgium,2.0,0.0
365,14525,1984-12-28,Algeria,Ghana,1.0,2.0
366,14527,1984-12-30,Algeria,Tunisia,3.0,1.0
367,14530,1985-01-01,Ivory Coast,Algeria,1.0,1.0
368,14531,1985-01-02,Libya,Morocco,0.0,0.0
369,14538,1985-01-23,Spain,Finland,3.0,1.0
370,14541,1985-01-27,Honduras,Denmark,1.0,0.0
371,14544,1985-01-29,Germany,Hungary,0.0,1.0
372,14545,1985-01-29,Uruguay,German DR,3.0,0.0
373,14546,1985-01-30,Portugal,Romania,2.0,3.0
374,14547,1985-01-31,India,Morocco,0.0,1.0
375,14550,1985-02-02,Morocco,Russia,0.0,1.0
376,14554,1985-02-03,Uruguay,Paraguay,1.0,0.0
377,14557,1985-02-05,Bulgaria,Switzerland,1.0,0.0
378,14559,1985-02-05,Republic of Ireland,Italy,1.0,2.0
379,14560,1985-02-05,Mexico,Poland,5.0,0.0
380,14561,1985-02-06,Bolivia,Uruguay,0.0,1.0
381,14562,1985-02-06,Bulgaria,Poland,2.0,2.0
382,14564,1985-02-06,Chile,Paraguay,1.0,0.0
383,14567,1985-02-06,Mexico,Switzerland,1.0,2.0
384,14570,1985-02-10,Colombia,Poland,1.0,2.0
385,14573,1985-02-10,Malta,Portugal,1.0,3.0
386,14574,1985-02-10,Paraguay,Uruguay,1.0,3.0
387,14582,1985-02-14,Colombia,Poland,1.0,0.0
388,14585,1985-02-14,Uruguay,Finland,2.0,1.0
389,14609,1985-02-24,Portugal,Germany,1.0,2.0
390,14612,1985-02-24,Uruguay,Colombia,3.0,0.0
391,14614,1985-02-26,Mexico,Finland,2.0,1.0
392,14620,1985-02-27,Northern Ireland,England,0.0,1.0
393,14621,1985-02-27,Spain,Scotland,1.0,0.0
394,14622,1985-02-27,Uruguay,Peru,2.0,2.0
395,14623,1985-02-28,Paraguay,Colombia,0.0,3.0
396,14625,1985-03-02,Nepal,South Korea,0.0,2.0
397,14635,1985-03-08,Algeria,Mauritania,4.0,0.0
398,14637,1985-03-08,Saint Vincent and the Grenadines,Canada,1.0,2.0
399,14641,1985-03-10,Malaysia,South Korea,1.0,0.0
400,14642,1985-03-10,Trinidad and Tobago,Canada,1.0,2.0
401,14643,1985-03-10,Uruguay,Ecuador,2.0,1.0
402,14644,1985-03-12,Algeria,German DR,1.0,1.0
403,14645,1985-03-13,Greece,Italy,0.0,0.0
404,14646,1985-03-13,Jamaica,Canada,1.0,1.0
405,14653,1985-03-17,Jamaica,Canada,0.0,0.0
406,14655,1985-03-21,Costa Rica,Canada,1.0,0.0
407,14659,1985-03-22,Mauritania,Algeria,1.0,1.0
408,14666,1985-03-24,Chile,Uruguay,2.0,0.0
409,14667,1985-03-24,Costa Rica,Canada,0.0,0.0
410,14671,1985-03-26,England,Republic of Ireland,2.0,1.0
411,14673,1985-03-27,Belgium,Greece,2.0,0.0
412,14675,1985-03-27,Romania,Poland,0.0,0.0
413,14677,1985-03-27,Scotland,Wales,0.0,1.0
414,14678,1985-03-27,Spain,Northern Ireland,0.0,0.0
415,14683,1985-03-29,Jordan,Iraq,2.0,3.0
416,14690,1985-03-31,Angola,Algeria,0.0,0.0
417,14692,1985-03-31,Ecuador,Uruguay,0.0,2.0
418,14701,1985-04-02,Canada,United States,2.0,0.0
419,14704,1985-04-03,Hungary,Cyprus,2.0,0.0
420,14705,1985-04-03,Italy,Portugal,2.0,0.0
421,14708,1985-04-03,Yugoslavia,France,0.0,0.0
422,14709,1985-04-04,United States,Canada,1.0,1.0
423,14714,1985-04-05,Qatar,Iraq,3.0,0.0
424,14716,1985-04-06,Bulgaria,German DR,1.0,0.0
425,14719,1985-04-06,South Korea,Nepal,4.0,0.0
426,14722,1985-04-07,Morocco,Malawi,2.0,0.0
427,14724,1985-04-07,Uruguay,Chile,2.0,1.0
428,14733,1985-04-13,Canada,Haiti,2.0,0.0
429,14741,1985-04-17,Austria,Hungary,0.0,3.0
430,14742,1985-04-17,Colombia,Paraguay,2.0,0.0
431,14744,1985-04-17,Germany,Bulgaria,4.0,1.0
432,14746,1985-04-17,Poland,Finland,2.0,1.0
433,14748,1985-04-19,Algeria,Angola,3.0,2.0
434,14749,1985-04-19,Colombia,Paraguay,2.0,2.0
435,14750,1985-04-19,Iraq,Jordan,2.0,0.0
436,14754,1985-04-20,Canada,Guatemala,2.0,1.0
437,14760,1985-04-21,Malawi,Morocco,0.0,0.0
438,14763,1985-04-23,Peru,Uruguay,2.0,1.0
439,14766,1985-04-25,Brazil,Colombia,2.0,1.0
440,14771,1985-04-28,Brazil,Peru,0.0,1.0
441,14772,1985-04-28,Colombia,Uruguay,2.0,1.0
442,14776,1985-04-28,Paraguay,Argentina,1.0,0.0
443,14781,1985-04-30,Wales,Spain,3.0,0.0
444,14782,1985-05-01,Belgium,Poland,2.0,0.0
445,14788,1985-05-01,Northern Ireland,Turkey,2.0,0.0
446,14789,1985-05-01,Romania,England,0.0,0.0
447,14790,1985-05-01,Tunisia,Algeria,1.0,0.0
448,14791,1985-05-02,Brazil,Uruguay,2.0,0.0
449,14792,1985-05-02,Bulgaria,France,2.0,0.0
450,14800,1985-05-05,Brazil,Argentina,2.0,1.0
451,14801,1985-05-05,Guatemala,Canada,1.0,1.0
452,14802,1985-05-05,Iraq,Qatar,2.0,1.0
453,14806,1985-05-08,Denmark,German DR,4.0,1.0
454,14807,1985-05-08,Haiti,Canada,0.0,2.0
455,14808,1985-05-09,Argentina,Paraguay,1.0,1.0
456,14811,1985-05-14,Argentina,Chile,2.0,0.0
457,14812,1985-05-14,Hungary,Netherlands,0.0,1.0
458,14813,1985-05-15,Colombia,Brazil,1.0,0.0
459,14819,1985-05-19,Greece,Poland,1.0,4.0
460,14820,1985-05-19,South Korea,Malaysia,2.0,0.0
461,14822,1985-05-21,Chile,Brazil,2.0,1.0
462,14823,1985-05-22,Finland,England,1.0,1.0
463,14826,1985-05-25,Scotland,England,1.0,0.0
464,14827,1985-05-26,Bolivia,Paraguay,1.0,1.0
