,index,date,home_team,away_team,home_score,away_score
168,7531,1968-11-23,Romania,Switzerland,2.0,0.0
169,7545,1968-12-01,El Salvador,Suriname,6.0,0.0
170,7559,1968-12-11,England,Bulgaria,1.0,1.0
171,7561,1968-12-11,Spain,Belgium,1.0,1.0
172,7563,1968-12-12,El Salvador,Curaçao,1.0,0.0
173,7565,1968-12-14,Brazil,Germany,2.0,2.0
174,7567,1968-12-15,El Salvador,Curaçao,2.0,1.0
175,7570,1968-12-17,Brazil,Yugoslavia,3.0,3.0
176,7572,1968-12-19,Brazil,Yugoslavia,3.0,2.0
177,7576,1968-12-22,Mexico,Germany,0.0,0.0
178,7577,1968-12-22,Suriname,El Salvador,4.0,1.0
179,7580,1969-01-01,Mexico,Italy,2.0,3.0
180,7582,1969-01-05,Mexico,Italy,1.0,1.0
181,7583,1969-01-05,Senegal,Morocco,2.0,1.0
182,7591,1969-01-15,England,Romania,1.0,1.0
183,7596,1969-01-22,Mexico,Denmark,3.0,0.0
184,7605,1969-02-04,Mexico,Colombia,1.0,0.0
185,7610,1969-02-09,Morocco,Hungary,1.0,4.0
186,7613,1969-02-13,Morocco,Senegal,2.0,0.0
187,7616,1969-02-23,Belgium,Spain,2.0,1.0
188,7618,1969-02-26,Yugoslavia,Sweden,2.0,1.0
189,7621,1969-03-09,Algeria,Morocco,2.0,0.0
190,7623,1969-03-12,England,France,5.0,0.0
191,7627,1969-03-22,Morocco,Algeria,2.0,0.0
192,7633,1969-03-29,German DR,Italy,2.0,2.0
193,7634,1969-04-06,Portugal,Mexico,0.0,0.0
194,7635,1969-04-07,Brazil,Peru,2.0,1.0
195,7636,1969-04-09,Brazil,Peru,3.0,2.0
196,7638,1969-04-10,Luxembourg,Mexico,2.0,1.0
197,7639,1969-04-16,Belgium,Mexico,2.0,0.0
198,7641,1969-04-16,Greece,Romania,2.0,2.0
199,7642,1969-04-16,Netherlands,Czechoslovakia,2.0,0.0
200,7650,1969-04-23,Spain,Mexico,0.0,0.0
201,7653,1969-04-27,Tunisia,Morocco,0.0,0.0
202,7654,1969-04-30,France,Romania,1.0,0.0
203,7657,1969-05-01,Sweden,Mexico,1.0,0.0
204,7658,1969-05-03,Northern Ireland,England,1.0,3.0
205,7661,1969-05-04,Republic of Ireland,Czechoslovakia,1.0,2.0
206,7663,1969-05-06,Denmark,Mexico,3.0,1.0
207,7665,1969-05-07,England,Wales,2.0,1.0
208,7667,1969-05-08,Colombia,Peru,1.0,3.0
209,7668,1969-05-08,Norway,Mexico,0.0,2.0
210,7670,1969-05-10,England,Scotland,4.0,1.0
211,7676,1969-05-14,El Salvador,Peru,1.0,4.0
212,7677,1969-05-14,Switzerland,Romania,0.0,1.0
213,7680,1969-05-18,Morocco,Tunisia,0.0,0.0
214,7681,1969-05-20,Mexico,Peru,0.0,1.0
215,7684,1969-05-22,Mexico,Peru,3.0,0.0
216,7685,1969-05-22,Sweden,Finland,4.0,0.0
217,7686,1969-05-24,Italy,Bulgaria,0.0,0.0
218,7688,1969-05-25,Hungary,Czechoslovakia,2.0,0.0
219,7692,1969-06-01,Mexico,England,0.0,0.0
220,7693,1969-06-01,Sweden,Norway,4.0,2.0
221,7694,1969-06-03,Mexico,England,0.0,4.0
222,7696,1969-06-08,Honduras,El Salvador,1.0,0.0
223,7699,1969-06-08,Uruguay,England,1.0,2.0
224,7701,1969-06-12,Brazil,England,2.0,1.0
225,7702,1969-06-13,Tunisia,Morocco,2.0,2.0
226,7706,1969-06-15,El Salvador,Honduras,3.0,0.0
227,7707,1969-06-18,Peru,Colombia,1.0,1.0
228,7708,1969-06-19,Norway,Sweden,2.0,5.0
229,7712,1969-06-25,Denmark,Sweden,0.0,1.0
230,7715,1969-06-27,Honduras,El Salvador,2.0,3.0
231,7716,1969-06-27,Peru,Uruguay,1.0,0.0
232,7721,1969-07-02,Colombia,Uruguay,0.0,1.0
233,7724,1969-07-06,Ecuador,Uruguay,0.0,2.0
234,7727,1969-07-09,Peru,Paraguay,2.0,1.0
235,7728,1969-07-13,Chile,Uruguay,0.0,0.0
236,7729,1969-07-18,Peru,Paraguay,2.0,1.0
237,7730,1969-07-20,Uruguay,Ecuador,1.0,0.0
238,7744,1969-08-03,Peru,Argentina,1.0,0.0
239,7745,1969-08-06,Colombia,Brazil,0.0,2.0
240,7746,1969-08-06,Russia,Sweden,0.0,1.0
241,7748,1969-08-10,Bolivia,Peru,2.0,1.0
242,7750,1969-08-10,Uruguay,Chile,2.0,0.0
243,7751,1969-08-10,Venezuela,Brazil,0.0,5.0
244,7764,1969-08-17,Paraguay,Brazil,0.0,3.0
245,7765,1969-08-17,Peru,Bolivia,3.0,0.0
246,7771,1969-08-21,Brazil,Colombia,6.0,2.0
247,7778,1969-08-24,Brazil,Venezuela,6.0,0.0
248,7781,1969-08-25,Sweden,Israel,3.0,1.0
249,7784,1969-08-31,Argentina,Peru,2.0,2.0
250,7785,1969-08-31,Brazil,Paraguay,1.0,0.0
251,7788,1969-09-03,Yugoslavia,Romania,1.0,1.0
252,7796,1969-09-14,Czechoslovakia,Hungary,3.0,3.0
253,7797,1969-09-14,El Salvador,Costa Rica,2.0,1.0
254,7802,1969-09-21,Haiti,El Salvador,1.0,2.0
255,7804,1969-09-21,Morocco,Nigeria,2.0,1.0
256,7808,1969-09-24,Sweden,Hungary,2.0,0.0
257,7813,1969-09-28,El Salvador,Haiti,0.0,3.0
258,7823,1969-10-07,Czechoslovakia,Republic of Ireland,3.0,0.0
259,7824,1969-10-08,Haiti,El Salvador,0.0,1.0
260,7827,1969-10-10,Sudan,Morocco,0.0,0.0
261,7832,1969-10-12,Romania,Portugal,1.0,0.0
262,7839,1969-10-15,Sweden,France,2.0,0.0
263,7844,1969-10-19,Yugoslavia,Belgium,4.0,0.0
264,7846,1969-10-21,Mexico,Bermuda,3.0,0.0
265,7856,1969-10-26,Morocco,Sudan,3.0,0.0
266,7857,1969-10-30,Algeria,Morocco,1.0,0.0
267,7861,1969-11-01,France,Sweden,3.0,0.0
268,7864,1969-11-02,Bermuda,Mexico,2.0,1.0
269,7873,1969-11-04,Italy,Wales,4.0,1.0
270,7877,1969-11-05,Mexico,Belgium,1.0,0.0
271,7878,1969-11-05,Netherlands,England,0.0,1.0
272,7886,1969-11-08,Nigeria,Morocco,2.0,0.0
273,7888,1969-11-09,Ivory Coast,Morocco,1.0,0.0
274,7895,1969-11-11,Mexico,Norway,4.0,0.0
275,7903,1969-11-16,Romania,Greece,1.0,1.0
276,7915,1969-11-22,Italy,German DR,3.0,0.0
277,7926,1969-11-27,Mexico,Jamaica,2.0,0.0
278,7933,1969-11-30,Costa Rica,Mexico,2.0,0.0
279,7936,1969-12-02,Mexico,Guatemala,0.0,1.0
280,7937,1969-12-03,Czechoslovakia,Hungary,4.0,1.0
281,7941,1969-12-04,Mexico,Curaçao,2.0,2.0
282,7945,1969-12-07,Mexico,Trinidad and Tobago,0.0,0.0
283,7952,1969-12-10,England,Portugal,1.0,0.0
284,7959,1969-12-28,Morocco,Bulgaria,3.0,0.0
285,7961,1970-01-14,England,Netherlands,0.0,0.0
286,7963,1970-02-04,Peru,Czechoslovakia,0.0,2.0
287,7968,1970-02-07,Peru,Czechoslovakia,2.0,1.0
288,7973,1970-02-09,Peru,Romania,1.0,1.0
289,7980,1970-02-14,Peru,Russia,0.0,0.0
290,7982,1970-02-15,Mexico,Bulgaria,1.0,1.0
291,7985,1970-02-18,Mexico,Bulgaria,2.0,0.0
292,7986,1970-02-20,Peru,Russia,0.0,2.0
293,7987,1970-02-21,Peru,Bulgaria,1.0,3.0
294,7988,1970-02-21,Spain,Italy,2.0,2.0
295,7989,1970-02-22,El Salvador,Russia,0.0,2.0
296,7990,1970-02-22,Mexico,Sweden,0.0,0.0
297,7991,1970-02-24,Peru,Bulgaria,5.0,3.0
298,7992,1970-02-25,Belgium,England,1.0,3.0
299,7993,1970-02-26,Costa Rica,El Salvador,2.0,0.0
300,7994,1970-02-26,Mexico,Russia,0.0,0.0
301,7995,1970-03-01,Mexico,Sweden,0.0,1.0
302,7996,1970-03-04,Brazil,Argentina,0.0,2.0
303,7997,1970-03-05,Peru,Mexico,0.0,1.0
304,7998,1970-03-08,Brazil,Argentina,2.0,1.0
305,7999,1970-03-08,Peru,Mexico,1.0,0.0
306,8000,1970-03-15,Mexico,Peru,3.0,1.0
307,8001,1970-03-18,Mexico,Peru,3.0,3.0
308,8002,1970-03-22,Brazil,Chile,5.0,0.0
309,8006,1970-03-26,Brazil,Chile,2.0,1.0
310,8012,1970-03-31,Uruguay,Peru,2.0,0.0
311,8016,1970-04-08,Argentina,Uruguay,2.0,1.0
312,8018,1970-04-08,Germany,Romania,1.0,1.0
313,8020,1970-04-12,Austria,Czechoslovakia,1.0,3.0
314,8021,1970-04-12,Brazil,Paraguay,0.0,0.0
315,8025,1970-04-15,Uruguay,Argentina,2.0,1.0
316,8027,1970-04-18,Wales,England,1.0,1.0
317,8029,1970-04-21,England,Northern Ireland,3.0,1.0
318,8030,1970-04-21,Peru,El Salvador,3.0,0.0
319,8033,1970-04-25,Scotland,England,0.0,0.0
320,8035,1970-04-28,France,Romania,2.0,0.0
321,8036,1970-04-29,Brazil,Austria,1.0,0.0
322,8037,1970-04-29,Mexico,Ecuador,4.0,2.0
323,8043,1970-05-06,Romania,Yugoslavia,0.0,0.0
324,8045,1970-05-09,Luxembourg,Czechoslovakia,0.0,1.0
325,8047,1970-05-10,Portugal,Italy,1.0,2.0
326,8049,1970-05-13,Norway,Czechoslovakia,0.0,2.0
327,8051,1970-05-16,Hungary,Sweden,1.0,2.0
328,8055,1970-05-20,Colombia,England,0.0,4.0
329,8056,1970-05-24,Ecuador,England,0.0,2.0
