,index,date,home_team,away_team,home_score,away_score
36,26669,2002-09-18,Ivory Coast,Gambia,5.0,0.0
37,26670,2002-09-19,Iran,Paraguay,1.0,1.0
38,26682,2002-10-08,Ghana,Lesotho,2.0,1.0
39,26685,2002-10-11,Bosnia and Herzegovina,Germany,1.0,1.0
40,26686,2002-10-12,Albania,Switzerland,1.0,1.0
41,26689,2002-10-12,Bulgaria,Croatia,2.0,0.0
42,26693,2002-10-12,France,Slovenia,5.0,0.0
43,26695,2002-10-12,Italy,Serbia,1.0,1.0
44,26700,2002-10-12,Malawi,Angola,1.0,0.0
45,26703,2002-10-12,Moldova,Czech Republic,0.0,2.0
46,26704,2002-10-12,Poland,Latvia,0.0,1.0
47,26705,2002-10-12,Portugal,Tunisia,1.0,1.0
48,26709,2002-10-12,Slovakia,England,1.0,2.0
49,26710,2002-10-12,Spain,Northern Ireland,3.0,0.0
50,26711,2002-10-12,Sweden,Hungary,1.0,1.0
51,26713,2002-10-12,Togo,Mauritania,1.0,0.0
52,26714,2002-10-12,Ukraine,Greece,2.0,0.0
53,26722,2002-10-13,Ghana,Rwanda,4.0,2.0
54,26728,2002-10-16,Austria,Netherlands,0.0,3.0
55,26730,2002-10-16,Costa Rica,Ecuador,1.0,1.0
56,26731,2002-10-16,Czech Republic,Belarus,2.0,0.0
57,26732,2002-10-16,England,North Macedonia,2.0,2.0
58,26734,2002-10-16,Germany,Faroe Islands,2.0,1.0
59,26738,2002-10-16,Republic of Ireland,Switzerland,1.0,2.0
60,26739,2002-10-16,Japan,Jamaica,1.0,1.0
61,26741,2002-10-16,Malta,France,0.0,4.0
62,26742,2002-10-16,Northern Ireland,Ukraine,0.0,0.0
63,26744,2002-10-16,Poland,New Zealand,2.0,0.0
64,26747,2002-10-16,Spain,Paraguay,0.0,0.0
65,26748,2002-10-16,Sweden,Portugal,2.0,3.0
66,26750,2002-10-16,Wales,Italy,2.0,1.0
67,26753,2002-10-19,Sierra Leone,Ghana,2.0,1.0
68,26754,2002-10-20,Venezuela,Ecuador,2.0,0.0
69,26771,2002-11-15,Trinidad and Tobago,Saint Kitts and Nevis,2.0,0.0
70,26773,2002-11-17,Trinidad and Tobago,Saint Lucia,0.0,1.0
71,26774,2002-11-17,United States,El Salvador,2.0,0.0
72,26781,2002-11-20,Czech Republic,Sweden,3.0,3.0
73,26782,2002-11-20,Denmark,Poland,2.0,0.0
74,26783,2002-11-20,Ecuador,Costa Rica,2.0,2.0
75,26785,2002-11-20,France,Serbia,3.0,0.0
76,26786,2002-11-20,Germany,Netherlands,1.0,3.0
77,26790,2002-11-20,Italy,Turkey,1.0,1.0
78,26791,2002-11-20,Japan,Argentina,0.0,2.0
79,26792,2002-11-20,South Korea,Brazil,2.0,3.0
80,26797,2002-11-20,Portugal,Scotland,2.0,0.0
81,26799,2002-11-20,Romania,Croatia,0.0,1.0
82,26801,2002-11-20,Slovakia,Ukraine,1.0,1.0
83,26802,2002-11-20,Spain,Bulgaria,1.0,0.0
84,26803,2002-11-20,Tunisia,Egypt,0.0,0.0
85,26852,2002-12-13,Saudi Arabia,Lebanon,1.0,1.0
86,26856,2002-12-15,Ghana,Nigeria,0.0,1.0
87,26863,2002-12-17,Saudi Arabia,Bahrain,2.0,1.0
88,26870,2002-12-19,Saudi Arabia,Lebanon,1.0,0.0
89,26879,2002-12-22,Egypt,Ghana,0.0,0.0
90,26887,2002-12-24,Syria,Saudi Arabia,0.0,3.0
91,26890,2002-12-26,Yemen,Saudi Arabia,2.0,2.0
92,26901,2002-12-30,Saudi Arabia,Bahrain,1.0,0.0
93,26918,2003-01-18,United States,Canada,4.0,0.0
94,26924,2003-01-26,Ghana,Benin,3.0,0.0
95,26928,2003-01-29,Trinidad and Tobago,Finland,1.0,2.0
96,26929,2003-01-31,Honduras,Argentina,1.0,3.0
97,26930,2003-02-04,Mexico,Argentina,0.0,1.0
98,26931,2003-02-04,Uruguay,Iran,1.0,1.0
99,26932,2003-02-08,United States,Argentina,0.0,1.0
100,26933,2003-02-09,Croatia,North Macedonia,2.0,2.0
101,26934,2003-02-09,Ecuador,Estonia,1.0,0.0
102,26936,2003-02-11,Cameroon,Ivory Coast,0.0,3.0
103,26937,2003-02-11,Costa Rica,El Salvador,1.0,0.0
104,26943,2003-02-12,China,Brazil,0.0,0.0
105,26944,2003-02-12,Croatia,Poland,0.0,0.0
106,26946,2003-02-12,Ecuador,Estonia,2.0,1.0
107,26948,2003-02-12,England,Australia,1.0,3.0
108,26949,2003-02-12,France,Czech Republic,0.0,2.0
109,26954,2003-02-12,Italy,Portugal,1.0,0.0
110,26955,2003-02-12,Jamaica,United States,1.0,2.0
111,26959,2003-02-12,Mexico,Colombia,0.0,0.0
112,26961,2003-02-12,Netherlands,Argentina,1.0,0.0
113,26966,2003-02-12,Slovenia,Switzerland,1.0,5.0
114,26967,2003-02-12,Spain,Germany,3.0,1.0
115,26968,2003-02-12,Tunisia,Sweden,1.0,0.0
116,26969,2003-02-12,Turkey,Ukraine,0.0,0.0
117,26971,2003-02-13,Costa Rica,Guatemala,1.0,1.0
118,26974,2003-02-14,North Macedonia,Poland,0.0,3.0
119,26975,2003-02-15,Benin,Ghana,1.0,0.0
120,26976,2003-02-15,Costa Rica,Nicaragua,1.0,0.0
121,26981,2003-02-16,Qatar,Sweden,2.0,3.0
122,26984,2003-02-18,North Korea,Sweden,1.0,1.0
123,26987,2003-02-20,Costa Rica,Honduras,1.0,0.0
124,26990,2003-02-20,Thailand,Sweden,1.0,4.0
125,26993,2003-02-22,North Korea,Sweden,0.0,4.0
126,27000,2003-02-23,Panama,Costa Rica,0.0,1.0
127,27028,2003-03-19,Mexico,Bolivia,2.0,0.0
128,27053,2003-03-26,Mexico,Paraguay,1.0,1.0
129,27054,2003-03-26,Trinidad and Tobago,Antigua and Barbuda,2.0,0.0
130,27058,2003-03-27,Tunisia,Ghana,2.0,2.0
131,27061,2003-03-28,Japan,Uruguay,2.0,2.0
132,27063,2003-03-28,Trinidad and Tobago,Guadeloupe,1.0,0.0
133,27065,2003-03-29,Angola,Algeria,1.0,1.0
134,27069,2003-03-29,Cape Verde,Togo,2.0,1.0
135,27070,2003-03-29,Costa Rica,Paraguay,2.0,1.0
136,27071,2003-03-29,Croatia,Belgium,4.0,0.0
137,27074,2003-03-29,France,Malta,6.0,0.0
138,27077,2003-03-29,Germany,Lithuania,1.0,1.0
139,27078,2003-03-29,Italy,Finland,2.0,0.0
140,27080,2003-03-29,South Korea,Colombia,0.0,0.0
141,27081,2003-03-29,Liechtenstein,England,0.0,2.0
142,27085,2003-03-29,Netherlands,Czech Republic,1.0,1.0
143,27086,2003-03-29,Poland,Hungary,0.0,0.0
144,27087,2003-03-29,Portugal,Brazil,2.0,1.0
145,27095,2003-03-29,Ukraine,Spain,2.0,2.0
146,27096,2003-03-29,United States,Venezuela,2.0,0.0
147,27098,2003-03-30,Burundi,Ivory Coast,0.0,1.0
148,27104,2003-03-30,Ghana,Madagascar,3.0,3.0
149,27114,2003-03-30,Trinidad and Tobago,Cuba,1.0,3.0
150,27115,2003-03-30,Tunisia,Cameroon,1.0,0.0
151,27119,2003-04-02,Croatia,Andorra,2.0,0.0
152,27120,2003-04-02,Czech Republic,Austria,4.0,0.0
153,27122,2003-04-02,England,Turkey,2.0,0.0
154,27124,2003-04-02,Georgia,Switzerland,0.0,0.0
155,27125,2003-04-02,Honduras,Paraguay,1.0,1.0
156,27126,2003-04-02,Hungary,Sweden,1.0,2.0
157,27127,2003-04-02,Israel,France,1.0,2.0
158,27130,2003-04-02,North Macedonia,Portugal,0.0,1.0
159,27131,2003-04-02,Moldova,Netherlands,1.0,2.0
160,27134,2003-04-02,Poland,San Marino,5.0,0.0
161,27137,2003-04-02,Spain,Armenia,3.0,0.0
162,27138,2003-04-02,Ukraine,Latvia,1.0,0.0
163,27140,2003-04-16,South Korea,Japan,0.0,1.0
164,27141,2003-04-20,Zimbabwe,Angola,1.0,0.0
165,27143,2003-04-23,Martinique,Trinidad and Tobago,3.0,2.0
166,27146,2003-04-25,Trinidad and Tobago,Honduras,0.0,2.0
167,27153,2003-04-30,Belgium,Poland,3.0,1.0
168,27155,2003-04-30,Chile,Costa Rica,1.0,0.0
169,27156,2003-04-30,Czech Republic,Turkey,4.0,0.0
170,27157,2003-04-30,Denmark,Ukraine,1.0,0.0
171,27159,2003-04-30,France,Egypt,5.0,0.0
172,27161,2003-04-30,Germany,Serbia,1.0,0.0
173,27167,2003-04-30,Libya,Argentina,1.0,3.0
174,27168,2003-04-30,Liechtenstein,Saudi Arabia,1.0,0.0
175,27171,2003-04-30,Mexico,Brazil,0.0,0.0
176,27172,2003-04-30,Morocco,Ivory Coast,0.0,1.0
177,27173,2003-04-30,Netherlands,Portugal,1.0,1.0
178,27174,2003-04-30,Peru,Paraguay,0.0,1.0
179,27178,2003-04-30,Spain,Ecuador,4.0,0.0
180,27179,2003-04-30,Sweden,Croatia,1.0,2.0
181,27180,2003-04-30,Switzerland,Italy,1.0,2.0
182,27181,2003-04-30,Tunisia,Senegal,1.0,0.0
183,27183,2003-04-30,Venezuela,Trinidad and Tobago,3.0,0.0
184,27187,2003-05-08,United States,Mexico,0.0,0.0
185,27194,2003-05-22,South Africa,England,1.0,2.0
186,27199,2003-05-25,Togo,Benin,3.0,1.0
187,27200,2003-05-26,United States,Wales,2.0,0.0
188,27203,2003-05-30,Nigeria,Ghana,3.0,1.0
189,27204,2003-05-31,Gabon,Angola,1.0,1.0
190,27206,2003-05-31,Japan,South Korea,0.0,1.0
191,27207,2003-05-31,Kenya,Trinidad and Tobago,1.0,1.0
192,27210,2003-06-01,Germany,Canada,4.0,1.0
193,27211,2003-06-03,England,Serbia,2.0,1.0
194,27213,2003-06-03,Italy,Northern Ireland,2.0,0.0
195,27216,2003-06-06,Poland,Kazakhstan,3.0,0.0
196,27217,2003-06-06,Portugal,Paraguay,0.0,0.0
197,27218,2003-06-07,Belarus,Netherlands,0.0,2.0
198,27237,2003-06-07,San Marino,Sweden,0.0,6.0
199,27238,2003-06-07,Scotland,Germany,1.0,1.0
200,27242,2003-06-07,Spain,Greece,0.0,1.0
201,27243,2003-06-07,Switzerland,Russia,2.0,2.0
202,27245,2003-06-07,Ukraine,Armenia,4.0,3.0
203,27250,2003-06-08,Colombia,Ecuador,0.0,0.0
204,27252,2003-06-08,Costa Rica,Chile,1.0,0.0
205,27255,2003-06-08,Ivory Coast,Burundi,6.0,1.0
206,27256,2003-06-08,Japan,Argentina,1.0,4.0
207,27257,2003-06-08,South Korea,Uruguay,0.0,2.0
208,27260,2003-06-08,Togo,Cape Verde,5.0,2.0
209,27261,2003-06-08,United States,New Zealand,2.0,1.0
210,27262,2003-06-10,Botswana,Trinidad and Tobago,0.0,0.0
211,27263,2003-06-10,Portugal,Bolivia,4.0,0.0
212,27267,2003-06-11,Czech Republic,Moldova,5.0,0.0
213,27268,2003-06-11,Ecuador,Peru,2.0,2.0
214,27269,2003-06-11,England,Slovakia,2.0,1.0
215,27270,2003-06-11,Estonia,Croatia,0.0,1.0
216,27271,2003-06-11,Faroe Islands,Germany,0.0,2.0
217,27272,2003-06-11,Finland,Italy,0.0,2.0
218,27273,2003-06-11,Greece,Ukraine,1.0,0.0
219,27276,2003-06-11,Japan,Paraguay,0.0,0.0
220,27277,2003-06-11,South Korea,Argentina,0.0,1.0
221,27280,2003-06-11,Nigeria,Brazil,0.0,3.0
222,27281,2003-06-11,Northern Ireland,Spain,0.0,0.0
223,27284,2003-06-11,Sweden,Poland,3.0,0.0
224,27285,2003-06-11,Switzerland,Albania,3.0,2.0
225,27288,2003-06-13,Ghana,Kenya,1.0,3.0
226,27291,2003-06-14,South Africa,Trinidad and Tobago,2.0,1.0
227,27292,2003-06-18,France,Colombia,1.0,0.0
228,27293,2003-06-18,New Zealand,Japan,0.0,3.0
229,27294,2003-06-19,Brazil,Cameroon,0.0,1.0
230,27295,2003-06-19,Turkey,United States,2.0,1.0
231,27299,2003-06-20,France,Japan,2.0,1.0
232,27301,2003-06-21,Brazil,United States,1.0,0.0
233,27307,2003-06-21,Nigeria,Angola,2.0,2.0
234,27311,2003-06-22,France,New Zealand,5.0,0.0
235,27312,2003-06-22,Ghana,Uganda,1.0,1.0
236,27314,2003-06-22,Japan,Colombia,0.0,1.0
237,27318,2003-06-22,South Africa,Ivory Coast,2.0,1.0
238,27321,2003-06-22,Togo,Kenya,2.0,0.0
239,27322,2003-06-23,Brazil,Turkey,2.0,2.0
240,27323,2003-06-23,United States,Cameroon,0.0,0.0
241,27325,2003-06-26,France,Turkey,3.0,2.0
242,27329,2003-06-29,France,Cameroon,1.0,0.0
243,27358,2003-07-02,El Salvador,Paraguay,0.0,1.0
244,27364,2003-07-03,Trinidad and Tobago,Venezuela,2.0,2.0
245,27384,2003-07-05,Mauritania,Togo,0.0,0.0
246,27391,2003-07-06,Angola,Malawi,5.0,1.0
247,27397,2003-07-06,El Salvador,Mexico,2.0,1.0
248,27404,2003-07-06,Rwanda,Ghana,1.0,0.0
249,27406,2003-07-06,United States,Paraguay,2.0,0.0
250,27413,2003-07-09,Jamaica,Paraguay,2.0,0.0
251,27417,2003-07-12,Costa Rica,Canada,0.0,1.0
252,27418,2003-07-12,United States,El Salvador,2.0,0.0
253,27420,2003-07-13,Mexico,Brazil,1.0,0.0
254,27423,2003-07-14,United States,Martinique,2.0,0.0
255,27424,2003-07-15,Brazil,Honduras,2.0,1.0
256,27426,2003-07-16,Argentina,Uruguay,2.0,2.0
257,27427,2003-07-16,Cuba,Costa Rica,0.0,3.0
258,27430,2003-07-17,Mexico,Honduras,0.0,0.0
259,27431,2003-07-19,Colombia,Brazil,0.0,2.0
260,27432,2003-07-19,Costa Rica,El Salvador,5.0,2.0
261,27434,2003-07-19,United States,Cuba,5.0,0.0
262,27435,2003-07-20,Mexico,Jamaica,5.0,0.0
263,27436,2003-07-23,United States,Brazil,1.0,2.0
264,27437,2003-07-24,Mexico,Costa Rica,2.0,0.0
265,27440,2003-07-26,United States,Costa Rica,3.0,2.0
266,27442,2003-07-27,Mexico,Brazil,1.0,0.0
267,27445,2003-07-31,Haiti,Trinidad and Tobago,2.0,0.0
268,27446,2003-08-02,Saint Kitts and Nevis,Trinidad and Tobago,1.0,2.0
269,27448,2003-08-13,Iran,Iraq,0.0,1.0
270,27452,2003-08-19,Republic of Ireland,Australia,2.0,1.0
271,27454,2003-08-20,Angola,DR Congo,0.0,2.0
272,27455,2003-08-20,Argentina,Uruguay,3.0,2.0
273,27456,2003-08-20,Austria,Costa Rica,2.0,0.0
274,27457,2003-08-20,Belarus,Iran,2.0,1.0
275,27458,2003-08-20,Belgium,Netherlands,1.0,1.0
276,27463,2003-08-20,Ecuador,Guatemala,2.0,0.0
277,27464,2003-08-20,England,Croatia,3.0,1.0
278,27465,2003-08-20,Estonia,Poland,1.0,2.0
279,27467,2003-08-20,Germany,Italy,0.0,1.0
280,27468,2003-08-20,Japan,Nigeria,3.0,0.0
281,27472,2003-08-20,Mexico,Peru,1.0,3.0
282,27474,2003-08-20,Panama,Paraguay,1.0,2.0
283,27475,2003-08-20,Portugal,Kazakhstan,1.0,0.0
284,27479,2003-08-20,Sweden,Greece,1.0,2.0
285,27480,2003-08-20,Switzerland,France,0.0,2.0
286,27481,2003-08-20,Tunisia,Guinea,0.0,0.0
287,27483,2003-08-20,Ukraine,Romania,0.0,2.0
288,27501,2003-09-05,Iran,Jordan,4.0,1.0
289,27502,2003-09-06,Andorra,Croatia,0.0,3.0
290,27503,2003-09-06,Argentina,Chile,2.0,2.0
291,27506,2003-09-06,Belarus,Czech Republic,1.0,3.0
292,27509,2003-09-06,Ecuador,Venezuela,2.0,0.0
293,27510,2003-09-06,France,Cyprus,5.0,0.0
294,27512,2003-09-06,Iceland,Germany,0.0,0.0
295,27514,2003-09-06,Italy,Wales,4.0,0.0
296,27515,2003-09-06,Latvia,Poland,0.0,2.0
297,27517,2003-09-06,North Macedonia,England,1.0,2.0
298,27518,2003-09-06,Netherlands,Austria,3.0,1.0
299,27519,2003-09-06,Peru,Paraguay,4.0,1.0
300,27520,2003-09-06,Portugal,Spain,0.0,3.0
301,27525,2003-09-06,Sweden,San Marino,5.0,0.0
302,27526,2003-09-06,Ukraine,Northern Ireland,0.0,0.0
303,27529,2003-09-07,Angola,Namibia,2.0,0.0
304,27530,2003-09-07,Australia,Jamaica,2.0,1.0
305,27531,2003-09-07,Colombia,Brazil,1.0,2.0
306,27532,2003-09-07,Costa Rica,China,2.0,0.0
307,27536,2003-09-09,Venezuela,Argentina,0.0,3.0
308,27539,2003-09-10,Belgium,Croatia,2.0,1.0
309,27541,2003-09-10,Brazil,Ecuador,1.0,0.0
310,27542,2003-09-10,Czech Republic,Netherlands,3.0,1.0
311,27544,2003-09-10,England,Liechtenstein,2.0,0.0
312,27546,2003-09-10,Germany,Scotland,2.0,1.0
313,27548,2003-09-10,Japan,Senegal,0.0,1.0
314,27552,2003-09-10,Morocco,Trinidad and Tobago,2.0,0.0
315,27554,2003-09-10,Norway,Portugal,0.0,1.0
316,27556,2003-09-10,Paraguay,Uruguay,4.0,1.0
317,27557,2003-09-10,Poland,Sweden,0.0,2.0
318,27558,2003-09-10,Russia,Switzerland,4.0,1.0
319,27559,2003-09-10,Serbia,Italy,1.0,1.0
320,27561,2003-09-10,Slovenia,France,0.0,2.0
321,27562,2003-09-10,Spain,Ukraine,2.0,1.0
322,27563,2003-09-10,Tunisia,Ivory Coast,3.0,2.0
323,27572,2003-09-20,Namibia,Angola,1.0,3.0
324,27577,2003-09-25,South Korea,Vietnam,5.0,0.0
325,27581,2003-09-26,Jordan,Iran,3.0,2.0
326,27583,2003-09-27,South Korea,Oman,1.0,0.0
327,27589,2003-09-29,South Korea,Nepal,16.0,0.0
328,27591,2003-09-30,Saudi Arabia,Syria,1.0,1.0
329,27596,2003-10-06,Saudi Arabia,Yemen,7.0,0.0
330,27602,2003-10-08,Saudi Arabia,Bhutan,6.0,0.0
331,27603,2003-10-08,Tunisia,Japan,0.0,1.0
332,27610,2003-10-10,Saudi Arabia,Indonesia,5.0,0.0
333,27611,2003-10-11,Armenia,Spain,0.0,4.0
334,27612,2003-10-11,Austria,Czech Republic,2.0,3.0
335,27617,2003-10-11,Croatia,Bulgaria,1.0,0.0
336,27619,2003-10-11,Equatorial Guinea,Togo,1.0,0.0
337,27621,2003-10-11,France,Israel,3.0,0.0
338,27622,2003-10-11,Germany,Iceland,3.0,0.0
339,27624,2003-10-11,Hungary,Poland,1.0,2.0
340,27625,2003-10-11,Italy,Azerbaijan,4.0,0.0
341,27628,2003-10-11,Netherlands,Moldova,5.0,0.0
342,27631,2003-10-11,Portugal,Albania,5.0,3.0
343,27632,2003-10-11,Romania,Japan,1.0,1.0
344,27637,2003-10-11,South Africa,Costa Rica,2.0,1.0
345,27638,2003-10-11,Sweden,Latvia,0.0,1.0
346,27639,2003-10-11,Switzerland,Republic of Ireland,2.0,0.0
347,27641,2003-10-11,Tunisia,Morocco,0.0,0.0
348,27642,2003-10-11,Turkey,England,0.0,0.0
349,27644,2003-10-11,Ukraine,North Macedonia,0.0,0.0
350,27649,2003-10-12,Brazil,Jamaica,1.0,0.0
351,27651,2003-10-12,Chad,Angola,3.0,1.0
352,27656,2003-10-12,Iran,New Zealand,3.0,0.0
353,27663,2003-10-13,Saudi Arabia,Yemen,3.0,1.0
354,27665,2003-10-15,Mexico,Uruguay,0.0,2.0
355,27666,2003-10-15,Saudi Arabia,Bhutan,4.0,0.0
356,27670,2003-10-17,Saudi Arabia,Indonesia,6.0,0.0
357,27676,2003-10-19,Vietnam,South Korea,1.0,0.0
358,27680,2003-10-21,Oman,South Korea,3.0,1.0
359,27688,2003-10-24,Nepal,South Korea,0.0,7.0
360,27690,2003-10-27,North Korea,Iran,1.0,3.0
361,27707,2003-11-12,Iran,North Korea,3.0,0.0
362,27709,2003-11-12,Poland,Italy,3.0,1.0
363,27716,2003-11-15,Argentina,Bolivia,3.0,0.0
364,27718,2003-11-15,Croatia,Slovenia,1.0,1.0
365,27719,2003-11-15,Czech Republic,Canada,5.0,1.0
366,27722,2003-11-15,Germany,France,0.0,3.0
367,27728,2003-11-15,Paraguay,Ecuador,2.0,1.0
368,27729,2003-11-15,Portugal,Greece,1.0,1.0
369,27731,2003-11-15,Scotland,Netherlands,1.0,0.0
370,27732,2003-11-15,Senegal,Ivory Coast,1.0,0.0
371,27733,2003-11-15,Spain,Norway,2.0,1.0
372,27736,2003-11-16,Angola,Chad,2.0,0.0
373,27739,2003-11-16,England,Denmark,2.0,3.0
374,27741,2003-11-16,Ghana,Somalia,5.0,0.0
375,27743,2003-11-16,Italy,Romania,1.0,0.0
376,27750,2003-11-16,Peru,Brazil,1.0,1.0
377,27751,2003-11-16,Poland,Serbia,4.0,3.0
378,27753,2003-11-16,Togo,Equatorial Guinea,2.0,0.0
379,27756,2003-11-18,Chile,Paraguay,0.0,1.0
380,27757,2003-11-18,Egypt,Sweden,1.0,0.0
381,27760,2003-11-18,South Korea,Bulgaria,0.0,1.0
382,27763,2003-11-19,Brazil,Uruguay,3.0,3.0
383,27764,2003-11-19,Colombia,Argentina,1.0,1.0
384,27765,2003-11-19,Costa Rica,Finland,2.0,1.0
385,27766,2003-11-19,Ecuador,Peru,0.0,0.0
386,27767,2003-11-19,Ghana,Somalia,2.0,0.0
387,27770,2003-11-19,Japan,Cameroon,0.0,0.0
388,27771,2003-11-19,Lebanon,Iran,0.0,3.0
389,27772,2003-11-19,Mexico,Iceland,0.0,0.0
390,27774,2003-11-19,Netherlands,Scotland,6.0,0.0
391,27775,2003-11-19,Norway,Spain,0.0,3.0
392,27776,2003-11-19,Portugal,Kuwait,8.0,0.0
393,27778,2003-11-19,Slovenia,Croatia,0.0,1.0
394,27780,2003-11-19,Trinidad and Tobago,Cuba,2.0,1.0
395,27781,2003-11-19,Tunisia,South Africa,2.0,0.0
396,27792,2003-11-28,Iran,Lebanon,1.0,0.0
397,27807,2003-12-04,Hong Kong,South Korea,1.0,3.0
398,27808,2003-12-04,Japan,China,2.0,0.0
399,27811,2003-12-07,South Korea,China,1.0,0.0
400,27815,2003-12-10,Japan,South Korea,0.0,0.0
401,27818,2003-12-11,Malta,Poland,0.0,4.0
402,27822,2003-12-14,Lithuania,Poland,1.0,3.0
403,27827,2003-12-17,Saudi Arabia,Estonia,1.0,1.0
404,27833,2003-12-20,Saudi Arabia,Azerbaijan,1.0,0.0
405,27838,2003-12-26,United Arab Emirates,Saudi Arabia,0.0,2.0
406,27844,2003-12-28,Catalonia,Ecuador,4.0,2.0
407,27846,2003-12-29,Saudi Arabia,Qatar,0.0,0.0
408,27849,2004-01-01,Bahrain,Saudi Arabia,0.0,1.0
409,27854,2004-01-04,Kuwait,Saudi Arabia,1.0,1.0
410,27856,2004-01-06,Oman,Saudi Arabia,1.0,2.0
411,27861,2004-01-08,Yemen,Saudi Arabia,0.0,2.0
412,27869,2004-01-14,Tunisia,Benin,2.0,0.0
413,27874,2004-01-17,Tunisia,Benin,2.0,1.0
414,27880,2004-01-22,Sweden,Norway,0.0,3.0
415,27881,2004-01-24,Tunisia,Rwanda,2.0,1.0
416,27896,2004-01-28,Tunisia,DR Congo,3.0,0.0
417,27910,2004-02-01,Tunisia,Guinea,1.0,1.0
418,27919,2004-02-07,Japan,Malaysia,4.0,0.0
419,27921,2004-02-07,Tunisia,Senegal,1.0,0.0
420,27926,2004-02-10,Bermuda,Trinidad and Tobago,0.0,1.0
421,27928,2004-02-11,Tunisia,Nigeria,1.0,1.0
422,27929,2004-02-12,Bermuda,Trinidad and Tobago,2.0,2.0
423,27930,2004-02-12,Japan,Iraq,2.0,0.0
424,27935,2004-02-14,South Korea,Oman,5.0,0.0
425,27937,2004-02-14,Tunisia,Morocco,2.0,1.0
426,27940,2004-02-18,Albania,Sweden,2.0,1.0
427,27943,2004-02-18,Belgium,France,0.0,2.0
428,27945,2004-02-18,Croatia,Germany,1.0,2.0
429,27953,2004-02-18,Iran,Qatar,3.0,1.0
430,27954,2004-02-18,Republic of Ireland,Brazil,0.0,0.0
431,27955,2004-02-18,Italy,Czech Republic,2.0,2.0
432,27957,2004-02-18,Japan,Oman,1.0,0.0
433,27959,2004-02-18,South Korea,Lebanon,2.0,0.0
434,27962,2004-02-18,Libya,Ukraine,1.0,1.0
435,27965,2004-02-18,Mexico,Chile,1.0,1.0
436,27966,2004-02-18,Morocco,Switzerland,2.0,1.0
437,27967,2004-02-18,Netherlands,United States,1.0,0.0
438,27970,2004-02-18,Poland,Slovenia,2.0,0.0
439,27971,2004-02-18,Portugal,England,1.0,1.0
440,27973,2004-02-18,Saudi Arabia,Indonesia,3.0,0.0
441,27974,2004-02-18,Spain,Peru,2.0,1.0
442,27978,2004-02-18,Venezuela,Australia,1.0,1.0
443,27989,2004-02-21,Poland,Faroe Islands,6.0,0.0
444,27999,2004-03-02,Trinidad and Tobago,Guyana,1.0,0.0
445,28001,2004-03-10,Mexico,Ecuador,2.0,1.0
446,28004,2004-03-13,United States,Haiti,1.0,1.0
447,28027,2004-03-30,Argentina,Ecuador,1.0,0.0
448,28028,2004-03-30,Australia,South Africa,1.0,0.0
449,28035,2004-03-31,Croatia,Turkey,2.0,2.0
450,28037,2004-03-31,Egypt,Trinidad and Tobago,2.0,1.0
451,28039,2004-03-31,Germany,Belgium,3.0,0.0
452,28040,2004-03-31,Greece,Switzerland,1.0,0.0
453,28043,2004-03-31,Republic of Ireland,Czech Republic,2.0,1.0
454,28048,2004-03-31,Laos,Iran,0.0,7.0
